id,date,6h,back-door,bathroom,bedroom,fridge-door,front-door,hallway,kitchen,lounge,total-events,unique-locations,active-location-ratio,private-to-public-ratio,location-entropy,location-dominance-ratio,back-and-forth-count,num-transitions
e8a78,2019-04-16,00-06,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0,0
e8a78,2019-04-16,06-12,7,7,12,5,2,17,20,19,89,8,1.0,0.34,2.74,0.22,7,76
e8a78,2019-04-16,12-18,17,1,6,27,12,41,35,38,177,8,1.0,0.06,2.64,0.23,26,116
e8a78,2019-04-16,18-24,2,13,19,5,8,33,15,23,118,8,1.0,0.45,2.68,0.28,14,80
e8a78,2019-04-17,00-06,0,9,8,0,0,0,0,0,17,2,0.25,1.0,1.0,0.53,1,9
e8a78,2019-04-17,06-12,10,27,38,15,11,26,18,5,150,8,1.0,1.33,2.79,0.25,31,105
e8a78,2019-04-17,12-18,4,2,10,28,14,24,27,4,113,8,1.0,0.22,2.59,0.25,11,67
e8a78,2019-04-17,18-24,2,23,26,12,4,24,26,19,136,8,1.0,0.71,2.73,0.19,25,92
e8a78,2019-04-18,00-06,0,8,14,0,0,4,0,1,27,4,0.5,4.4,1.6,0.52,5,17
e8a78,2019-04-18,06-12,6,39,50,36,18,35,27,17,228,8,1.0,1.13,2.82,0.22,15,139
e8a78,2019-04-18,12-18,16,12,19,20,24,45,34,59,229,8,1.0,0.22,2.81,0.26,30,157
e8a78,2019-04-18,18-24,2,13,18,4,4,18,10,12,81,8,1.0,0.78,2.73,0.22,12,62
e8a78,2019-04-19,00-06,0,5,5,0,0,0,0,0,10,2,0.25,1.0,1.0,0.5,0,5
e8a78,2019-04-19,06-12,4,25,32,14,16,22,25,10,148,8,1.0,1.0,2.83,0.22,18,89
e8a78,2019-04-19,12-18,14,13,21,46,14,49,48,43,248,8,1.0,0.24,2.8,0.2,30,162
e8a78,2019-04-19,18-24,6,15,27,40,0,28,29,11,156,7,0.88,0.62,2.61,0.26,18,85
e8a78,2019-04-20,00-06,0,12,9,0,0,0,0,0,21,2,0.25,1.0,0.99,0.57,0,8
e8a78,2019-04-20,06-12,34,39,43,26,10,41,23,16,232,8,1.0,1.02,2.88,0.19,25,137
e8a78,2019-04-20,12-18,18,5,4,34,18,50,31,22,182,8,1.0,0.09,2.69,0.27,19,114
e8a78,2019-04-20,18-24,4,19,33,14,2,26,26,13,137,8,1.0,0.8,2.7,0.24,19,90
e8a78,2019-04-21,00-06,0,11,10,0,0,0,0,0,21,2,0.25,1.0,1.0,0.52,0,11
e8a78,2019-04-21,06-12,6,26,43,22,8,21,7,8,141,8,1.0,1.92,2.68,0.3,18,79
e8a78,2019-04-21,12-18,15,3,14,28,12,40,12,28,152,8,1.0,0.21,2.74,0.26,29,106
e8a78,2019-04-21,18-24,2,22,24,8,2,23,5,26,112,8,1.0,0.85,2.58,0.23,20,79
e8a78,2019-04-22,00-06,0,15,12,0,0,0,0,0,27,2,0.25,1.0,0.99,0.56,0,12
e8a78,2019-04-22,06-12,18,33,48,14,6,42,12,29,202,8,1.0,0.98,2.76,0.24,37,136
e8a78,2019-04-22,12-18,24,10,13,42,20,55,6,35,205,8,1.0,0.24,2.72,0.27,19,124
e8a78,2019-04-22,18-24,4,20,21,6,0,15,11,10,87,7,0.88,1.14,2.63,0.24,21,65
e8a78,2019-04-23,00-06,0,14,11,0,0,0,0,0,25,2,0.25,1.0,0.99,0.56,1,13
e8a78,2019-04-23,06-12,2,28,42,36,6,27,13,6,160,8,1.0,1.52,2.59,0.26,11,96
e8a78,2019-04-23,12-18,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0,0
e8a78,2019-04-23,18-24,6,8,21,28,6,20,18,15,122,8,1.0,0.55,2.82,0.23,19,77
e8a78,2019-04-24,00-06,0,6,7,0,0,0,0,0,13,2,0.25,1.0,1.0,0.54,1,8
e8a78,2019-04-24,06-12,6,33,41,16,10,20,22,4,152,8,1.0,1.61,2.7,0.27,21,96
e8a78,2019-04-24,12-18,6,2,2,38,8,34,35,16,141,8,1.0,0.05,2.46,0.27,19,77
e8a78,2019-04-24,18-24,0,17,17,2,10,20,23,11,100,7,0.88,0.63,2.62,0.23,16,66
