id,date,6h,back-door,bathroom,bedroom,fridge-door,front-door,hallway,kitchen,lounge,total-events,unique-locations,active-location-ratio,private-to-public-ratio,location-entropy,location-dominance-ratio,back-and-forth-count,num-transitions
201d8,2019-04-18,00-06,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0,0
201d8,2019-04-18,06-12,11,9,5,13,8,20,26,6,98,8,1.0,0.27,2.79,0.27,14,69
201d8,2019-04-18,12-18,0,5,6,26,2,9,34,9,91,7,0.88,0.21,2.32,0.37,5,50
201d8,2019-04-18,18-24,0,11,11,4,0,7,5,12,50,6,0.75,0.92,2.48,0.24,7,36
201d8,2019-04-19,00-06,0,7,8,0,0,0,0,0,15,2,0.25,1.0,1.0,0.53,5,11
201d8,2019-04-19,06-12,0,22,21,34,2,16,31,3,129,7,0.88,0.86,2.46,0.26,24,81
201d8,2019-04-19,12-18,0,12,9,20,2,6,32,14,95,7,0.88,0.4,2.48,0.34,9,56
201d8,2019-04-19,18-24,0,13,13,4,0,7,11,16,64,6,0.75,0.76,2.47,0.25,11,48
201d8,2019-04-20,00-06,0,6,6,0,0,0,0,0,12,2,0.25,1.0,1.0,0.5,0,7
201d8,2019-04-20,06-12,0,14,14,28,6,12,27,2,103,7,0.88,0.68,2.51,0.27,10,58
201d8,2019-04-20,12-18,0,12,10,20,0,16,25,9,92,6,0.75,0.44,2.49,0.27,12,62
201d8,2019-04-20,18-24,0,14,17,4,0,7,9,8,59,6,0.75,1.29,2.44,0.29,5,42
201d8,2019-04-21,00-06,0,4,5,0,0,1,0,0,10,3,0.38,9.0,1.36,0.5,1,8
201d8,2019-04-21,06-12,0,23,20,26,0,12,51,10,142,6,0.75,0.59,2.37,0.36,17,89
201d8,2019-04-21,12-18,0,12,8,16,0,6,30,8,80,6,0.75,0.45,2.35,0.37,7,47
201d8,2019-04-21,18-24,0,10,10,4,2,7,5,12,50,7,0.88,0.83,2.63,0.24,3,34
201d8,2019-04-22,00-06,0,9,8,0,0,0,0,0,17,2,0.25,1.0,1.0,0.53,0,9
201d8,2019-04-22,06-12,0,19,18,20,0,19,43,11,130,6,0.75,0.51,2.45,0.33,20,89
201d8,2019-04-22,12-18,0,11,8,22,0,6,31,8,86,6,0.75,0.42,2.32,0.36,8,47
201d8,2019-04-22,18-24,0,15,13,4,0,5,4,9,50,6,0.75,1.56,2.39,0.3,7,34
201d8,2019-04-23,00-06,0,5,5,0,0,0,0,0,10,2,0.25,1.0,1.0,0.5,3,7
201d8,2019-04-23,06-12,0,21,18,32,4,17,32,11,135,7,0.88,0.65,2.61,0.24,18,89
201d8,2019-04-23,12-18,0,13,7,38,3,8,24,13,106,7,0.88,0.44,2.44,0.36,10,59
201d8,2019-04-23,18-24,0,11,11,4,1,5,3,5,40,7,0.88,1.69,2.52,0.27,6,30
201d8,2019-04-24,00-06,0,4,5,0,0,1,0,0,10,3,0.38,9.0,1.36,0.5,1,8
201d8,2019-04-24,06-12,0,20,16,38,8,15,25,3,125,7,0.88,0.84,2.54,0.3,12,72
201d8,2019-04-24,12-18,0,10,8,26,6,9,33,11,103,7,0.88,0.34,2.53,0.32,9,59
201d8,2019-04-24,18-24,0,14,12,6,0,3,5,9,49,6,0.75,1.53,2.42,0.29,7,30
201d8,2019-04-25,00-06,0,5,4,0,0,0,0,0,9,2,0.25,1.0,0.99,0.56,0,5
201d8,2019-04-25,06-12,0,20,21,36,6,14,64,14,175,7,0.88,0.45,2.47,0.37,19,97
201d8,2019-04-25,12-18,0,10,6,22,8,7,57,10,120,7,0.88,0.22,2.27,0.47,14,61
201d8,2019-04-25,18-24,0,13,12,4,0,4,9,7,49,6,0.75,1.25,2.45,0.27,7,33
201d8,2019-04-26,00-06,0,9,9,0,0,0,0,0,18,2,0.25,1.0,1.0,0.5,3,11
201d8,2019-04-26,06-12,2,27,29,38,4,23,53,9,185,8,1.0,0.66,2.59,0.29,32,114
201d8,2019-04-26,12-18,0,19,12,12,2,10,33,9,97,7,0.88,0.6,2.51,0.34,6,64
201d8,2019-04-26,18-24,2,11,10,4,0,5,7,6,45,7,0.88,1.17,2.65,0.24,5,34
201d8,2019-04-27,00-06,0,9,9,0,0,0,0,0,18,2,0.25,1.0,1.0,0.5,2,11
201d8,2019-04-27,06-12,0,18,13,18,8,15,31,3,106,7,0.88,0.63,2.58,0.29,11,70
201d8,2019-04-27,12-18,0,11,11,36,11,24,43,48,184,7,0.88,0.19,2.57,0.26,15,107
201d8,2019-04-27,18-24,0,15,12,2,0,8,6,6,49,6,0.75,1.35,2.38,0.31,6,38
201d8,2019-04-28,00-06,0,8,8,0,0,1,0,0,17,3,0.38,16.0,1.26,0.47,1,11
201d8,2019-04-28,06-12,0,14,12,68,0,7,69,12,182,6,0.75,0.3,2.04,0.38,32,106
201d8,2019-04-28,12-18,0,12,7,18,0,5,30,8,80,6,0.75,0.44,2.32,0.37,9,50
201d8,2019-04-28,18-24,0,12,10,8,0,7,17,12,66,6,0.75,0.61,2.52,0.26,9,42
201d8,2019-04-29,00-06,0,6,6,0,0,0,0,0,12,2,0.25,1.0,1.0,0.5,0,7
201d8,2019-04-29,06-12,0,38,34,30,5,34,47,21,209,7,0.88,0.71,2.65,0.22,27,156
201d8,2019-04-29,12-18,0,14,10,20,2,9,21,15,91,7,0.88,0.53,2.61,0.23,9,60
201d8,2019-04-29,18-24,0,13,12,4,0,7,4,9,49,6,0.75,1.25,2.45,0.27,9,37
201d8,2019-04-30,00-06,0,4,5,0,0,1,0,0,10,3,0.38,9.0,1.36,0.5,1,8
201d8,2019-04-30,06-12,0,20,15,30,6,17,53,15,156,7,0.88,0.41,2.55,0.34,20,108
201d8,2019-04-30,12-18,0,9,10,28,4,5,28,9,93,7,0.88,0.45,2.46,0.3,7,54
201d8,2019-04-30,18-24,0,12,9,8,0,6,12,9,56,6,0.75,0.78,2.55,0.21,7,39
201d8,2019-05-01,00-06,0,4,5,0,0,0,0,0,9,2,0.25,1.0,0.99,0.56,3,7
201d8,2019-05-01,06-12,2,15,19,34,4,14,37,7,132,8,1.0,0.59,2.59,0.28,16,84
201d8,2019-05-01,12-18,0,9,8,32,6,11,35,10,111,7,0.88,0.3,2.48,0.32,16,77
201d8,2019-05-01,18-24,2,15,15,4,0,8,7,12,63,7,0.88,1.11,2.58,0.24,6,45
201d8,2019-05-02,00-06,0,6,5,0,0,0,0,0,11,2,0.25,1.0,0.99,0.55,1,7
201d8,2019-05-02,06-12,0,22,23,44,4,20,38,12,163,7,0.88,0.64,2.57,0.27,25,118
201d8,2019-05-02,12-18,0,6,8,30,2,6,31,8,91,7,0.88,0.31,2.31,0.34,9,52
201d8,2019-05-02,18-24,0,13,13,4,2,10,4,7,53,7,0.88,1.24,2.58,0.25,7,42
201d8,2019-05-03,00-06,0,4,6,0,0,1,0,0,11,3,0.38,10.0,1.32,0.55,4,10
201d8,2019-05-03,06-12,0,28,27,8,2,11,31,14,121,7,0.88,0.98,2.51,0.26,22,93
201d8,2019-05-03,12-18,0,11,10,36,6,15,32,10,120,7,0.88,0.37,2.53,0.3,18,83
201d8,2019-05-03,18-24,0,12,13,4,0,6,5,6,46,6,0.75,1.47,2.44,0.28,9,31
201d8,2019-05-04,00-06,0,2,3,0,0,0,0,0,5,2,0.25,1.0,0.97,0.6,3,5
201d8,2019-05-04,06-12,0,20,22,22,6,19,35,6,130,7,0.88,0.7,2.61,0.27,16,83
201d8,2019-05-04,12-18,0,14,12,32,2,6,29,9,104,7,0.88,0.59,2.44,0.31,9,67
201d8,2019-05-04,18-24,0,11,14,4,0,6,4,9,48,6,0.75,1.32,2.43,0.29,11,37
201d8,2019-05-05,00-06,0,7,8,0,0,0,0,0,15,2,0.25,1.0,1.0,0.53,1,9
201d8,2019-05-05,06-12,0,28,31,32,0,16,65,9,181,6,0.75,0.66,2.35,0.36,27,124
201d8,2019-05-05,12-18,0,14,12,26,2,8,35,10,107,7,0.88,0.49,2.47,0.33,10,66
201d8,2019-05-05,18-24,0,11,13,4,0,4,5,8,45,6,0.75,1.41,2.43,0.29,6,29
201d8,2019-05-06,00-06,0,6,6,0,0,0,0,0,12,2,0.25,1.0,1.0,0.5,0,7
201d8,2019-05-06,06-12,0,28,32,46,5,15,53,17,196,7,0.88,0.71,2.55,0.27,18,125
201d8,2019-05-06,12-18,0,6,5,40,2,8,32,9,102,7,0.88,0.22,2.22,0.39,13,54
201d8,2019-05-06,18-24,0,11,13,6,0,7,12,10,59,6,0.75,0.83,2.53,0.22,6,41
201d8,2019-05-07,00-06,0,8,8,0,0,0,0,0,16,2,0.25,1.0,1.0,0.5,0,9
201d8,2019-05-07,06-12,0,27,30,26,2,24,69,19,197,7,0.88,0.51,2.48,0.35,39,148
201d8,2019-05-07,12-18,0,7,6,20,4,7,24,6,74,7,0.88,0.35,2.5,0.32,3,42
201d8,2019-05-07,18-24,0,11,8,6,0,6,4,9,44,6,0.75,1.0,2.51,0.25,2,31
201d8,2019-05-08,00-06,0,6,6,0,0,0,0,0,12,2,0.25,1.0,1.0,0.5,0,7
201d8,2019-05-08,06-12,2,19,18,38,0,17,60,13,167,7,0.88,0.41,2.42,0.36,25,105
201d8,2019-05-08,12-18,0,11,8,18,2,9,32,9,89,7,0.88,0.38,2.47,0.36,11,52
201d8,2019-05-08,18-24,4,16,18,4,0,10,5,15,72,7,0.88,1.13,2.58,0.25,4,55
201d8,2019-05-09,00-06,0,7,7,0,0,0,0,0,14,2,0.25,1.0,1.0,0.5,2,9
201d8,2019-05-09,06-12,0,20,14,40,2,11,28,7,122,7,0.88,0.74,2.45,0.33,11,72
201d8,2019-05-09,12-18,0,16,15,30,4,18,37,12,132,7,0.88,0.46,2.59,0.28,16,91
201d8,2019-05-09,18-24,0,13,12,4,0,8,4,9,50,6,0.75,1.19,2.45,0.26,5,33
201d8,2019-05-10,00-06,0,4,5,0,0,0,0,0,9,2,0.25,1.0,0.99,0.56,3,7
201d8,2019-05-10,06-12,0,26,28,22,6,26,46,3,157,7,0.88,0.72,2.51,0.29,31,107
201d8,2019-05-10,12-18,0,13,10,20,2,10,25,9,89,7,0.88,0.52,2.57,0.28,6,52
201d8,2019-05-10,18-24,0,19,15,4,0,6,7,10,61,6,0.75,1.48,2.39,0.31,10,44
201d8,2019-05-11,00-06,0,5,5,0,0,1,0,0,11,3,0.38,10.0,1.35,0.45,0,8
201d8,2019-05-11,06-12,0,17,19,20,6,17,26,9,114,7,0.88,0.69,2.69,0.23,11,82
201d8,2019-05-11,12-18,0,11,8,30,2,6,22,8,87,7,0.88,0.53,2.43,0.34,8,52
201d8,2019-05-11,18-24,0,15,14,6,0,6,14,7,62,6,0.75,1.07,2.47,0.24,6,45
201d8,2019-05-12,00-06,0,6,6,0,0,0,0,0,12,2,0.25,1.0,1.0,0.5,0,7
201d8,2019-05-12,06-12,0,24,23,54,0,22,74,12,209,6,0.75,0.44,2.32,0.35,22,128
201d8,2019-05-12,12-18,0,17,13,14,0,8,32,19,103,6,0.75,0.51,2.46,0.31,6,60
201d8,2019-05-12,18-24,0,17,12,2,0,6,4,7,48,6,0.75,1.71,2.3,0.35,5,33
201d8,2019-05-13,00-06,0,10,10,0,0,0,0,0,20,2,0.25,1.0,1.0,0.5,0,11
201d8,2019-05-13,06-12,0,36,30,26,6,30,48,34,210,7,0.88,0.59,2.67,0.23,31,155
201d8,2019-05-13,12-18,0,15,17,26,2,6,31,11,108,7,0.88,0.67,2.5,0.29,12,67
201d8,2019-05-13,18-24,0,13,12,2,0,9,9,11,56,6,0.75,0.86,2.45,0.23,9,41
201d8,2019-05-14,00-06,0,6,7,0,0,0,0,0,13,2,0.25,1.0,1.0,0.54,0,7
201d8,2019-05-14,06-12,4,23,20,28,4,16,34,11,140,8,1.0,0.7,2.73,0.24,16,93
201d8,2019-05-14,12-18,4,13,13,35,6,14,32,13,130,8,1.0,0.44,2.71,0.27,9,79
201d8,2019-05-14,18-24,2,13,15,4,0,6,6,6,52,7,0.88,1.56,2.56,0.29,9,40
201d8,2019-05-15,00-06,0,4,4,0,0,0,0,0,8,2,0.25,1.0,1.0,0.5,0,5
201d8,2019-05-15,06-12,0,13,13,48,4,11,73,17,179,7,0.88,0.26,2.28,0.41,18,95
201d8,2019-05-15,12-18,0,22,16,42,4,11,59,23,177,7,0.88,0.41,2.46,0.33,21,108
201d8,2019-05-15,18-24,0,14,13,0,0,4,13,18,62,5,0.62,0.77,2.2,0.29,5,42
201d8,2019-05-16,00-06,0,4,5,0,0,1,0,0,10,3,0.38,9.0,1.36,0.5,1,8
201d8,2019-05-16,06-12,0,19,14,38,5,13,66,8,163,7,0.88,0.38,2.34,0.4,20,92
201d8,2019-05-16,12-18,4,8,6,20,0,7,30,11,86,7,0.88,0.29,2.49,0.35,9,48
201d8,2019-05-16,18-24,0,13,12,4,0,12,10,11,62,6,0.75,0.76,2.51,0.21,16,46
201d8,2019-05-17,00-06,0,7,8,0,0,0,0,0,15,2,0.25,1.0,1.0,0.53,1,9
201d8,2019-05-17,06-12,0,25,26,28,2,22,40,9,152,7,0.88,0.72,2.55,0.26,27,105
201d8,2019-05-17,12-18,0,8,9,28,4,14,36,7,106,7,0.88,0.3,2.44,0.34,2,59
201d8,2019-05-17,18-24,0,20,19,6,0,27,16,13,101,6,0.75,0.7,2.47,0.27,17,78
201d8,2019-05-18,00-06,0,6,7,0,0,0,0,0,13,2,0.25,1.0,1.0,0.54,3,9
