id,date,6h,back-door,bathroom,bedroom,fridge-door,front-door,hallway,kitchen,lounge,total-events,unique-locations,active-location-ratio,private-to-public-ratio,location-entropy,location-dominance-ratio,back-and-forth-count,num-transitions
e2472,2019-05-29,00-06,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0,0
e2472,2019-05-29,06-12,14,4,5,12,16,4,5,5,65,8,1.0,0.64,2.77,0.25,3,36
e2472,2019-05-29,12-18,2,14,23,30,8,47,51,66,241,8,1.0,0.23,2.6,0.27,33,170
e2472,2019-05-29,18-24,10,16,17,30,4,34,46,78,235,8,1.0,0.21,2.6,0.33,30,159
e2472,2019-05-30,00-06,0,5,2,0,0,2,0,0,9,3,0.38,3.5,1.44,0.56,2,7
e2472,2019-05-30,06-12,1,24,16,28,14,30,29,24,166,8,1.0,0.48,2.8,0.18,18,102
e2472,2019-05-30,12-18,14,21,14,36,6,30,53,44,218,8,1.0,0.28,2.76,0.24,14,133
e2472,2019-05-30,18-24,7,21,20,28,4,32,42,56,210,8,1.0,0.32,2.7,0.27,27,130
e2472,2019-05-31,00-06,0,4,6,0,0,3,2,0,15,4,0.5,2.0,1.89,0.4,3,12
e2472,2019-05-31,06-12,1,18,27,14,2,29,19,22,132,8,1.0,0.64,2.66,0.22,23,99
e2472,2019-05-31,12-18,2,10,13,26,20,38,38,36,183,8,1.0,0.21,2.72,0.21,23,144
e2472,2019-05-31,18-24,3,10,16,34,6,33,39,50,191,8,1.0,0.21,2.63,0.26,25,131
e2472,2019-06-01,00-06,3,6,16,0,0,8,11,1,45,6,0.75,1.1,2.24,0.36,4,28
e2472,2019-06-01,06-12,0,19,29,18,0,19,31,12,128,6,0.75,0.77,2.52,0.24,21,78
e2472,2019-06-01,12-18,0,11,12,14,17,31,23,32,140,7,0.88,0.27,2.69,0.23,12,113
e2472,2019-06-01,18-24,5,15,12,40,12,30,31,66,211,8,1.0,0.21,2.66,0.31,19,121
e2472,2019-06-02,00-06,3,5,8,0,0,6,7,0,29,5,0.62,1.0,2.25,0.28,4,20
e2472,2019-06-02,06-12,0,28,14,36,2,36,27,34,177,7,0.88,0.43,2.59,0.2,24,128
e2472,2019-06-02,12-18,0,21,16,30,2,17,26,14,126,7,0.88,0.65,2.61,0.24,17,77
e2472,2019-06-02,18-24,3,9,17,32,10,34,65,56,226,8,1.0,0.17,2.57,0.29,21,150
e2472,2019-06-03,00-06,0,7,12,0,0,6,3,0,28,4,0.5,2.11,1.85,0.43,1,17
e2472,2019-06-03,06-12,0,17,22,10,0,18,24,13,104,6,0.75,0.71,2.53,0.23,17,63
e2472,2019-06-03,12-18,1,10,13,32,25,26,37,34,178,8,1.0,0.24,2.73,0.21,9,116
e2472,2019-06-03,18-24,3,9,11,34,6,41,27,59,190,8,1.0,0.16,2.54,0.31,15,130
e2472,2019-06-04,00-06,4,2,7,0,0,6,7,2,28,6,0.75,0.6,2.42,0.25,3,20
e2472,2019-06-04,06-12,2,9,17,22,2,23,26,40,141,8,1.0,0.29,2.61,0.28,21,92
e2472,2019-06-04,12-18,4,17,19,18,12,45,61,47,223,8,1.0,0.24,2.66,0.27,29,164
e2472,2019-06-04,18-24,0,9,12,22,8,23,29,43,146,7,0.88,0.22,2.59,0.29,24,101
e2472,2019-06-05,00-06,0,2,3,0,0,0,0,0,5,2,0.25,1.0,0.97,0.6,0,3
e2472,2019-06-05,06-12,1,18,22,24,0,13,22,20,120,7,0.88,0.73,2.61,0.2,16,69
e2472,2019-06-05,12-18,11,12,29,24,12,36,42,48,214,8,1.0,0.33,2.81,0.22,31,155
e2472,2019-06-05,18-24,2,21,31,28,6,55,42,55,240,8,1.0,0.34,2.66,0.23,29,186
e2472,2019-06-06,00-06,0,8,15,0,0,1,0,1,25,4,0.5,11.5,1.34,0.6,5,16
e2472,2019-06-06,06-12,2,23,22,26,8,23,23,19,146,8,1.0,0.69,2.81,0.18,16,99
e2472,2019-06-06,12-18,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0,0
e2472,2019-06-06,18-24,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0,0
e2472,2019-06-09,00-06,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0,0
e2472,2019-06-09,06-12,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0,0
e2472,2019-06-09,12-18,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0,0
e2472,2019-06-09,18-24,6,15,22,12,4,22,23,35,139,8,1.0,0.46,2.77,0.25,17,106
e2472,2019-06-10,00-06,0,4,5,0,0,0,0,0,9,2,0.25,1.0,0.99,0.56,0,5
e2472,2019-06-10,06-12,4,14,15,36,14,46,62,116,307,8,1.0,0.13,2.47,0.38,45,215
e2472,2019-06-10,12-18,0,14,4,24,14,51,54,95,256,7,0.88,0.09,2.34,0.37,32,191
e2472,2019-06-10,18-24,2,8,13,10,2,18,32,48,133,8,1.0,0.21,2.45,0.36,24,91
e2472,2019-06-11,00-06,0,2,4,0,0,0,0,0,6,2,0.25,1.0,0.92,0.67,0,3
e2472,2019-06-11,06-12,0,19,21,24,8,16,31,47,166,7,0.88,0.43,2.64,0.28,30,122
e2472,2019-06-11,12-18,2,1,1,24,4,9,18,25,84,8,1.0,0.04,2.35,0.3,6,51
e2472,2019-06-11,18-24,2,11,21,34,2,25,34,35,164,8,1.0,0.34,2.63,0.21,19,103
e2472,2019-06-12,00-06,0,3,4,0,0,0,0,0,7,2,0.25,1.0,0.99,0.57,1,5
e2472,2019-06-12,06-12,2,17,23,30,8,12,24,11,127,8,1.0,0.85,2.75,0.24,13,70
e2472,2019-06-12,12-18,2,5,7,16,13,28,35,44,150,8,1.0,0.11,2.56,0.29,30,117
e2472,2019-06-12,18-24,0,12,20,16,6,27,50,50,181,7,0.88,0.25,2.52,0.28,23,116
e2472,2019-06-13,00-06,0,5,5,0,0,0,0,0,10,2,0.25,1.0,1.0,0.5,2,7
e2472,2019-06-13,06-12,0,13,21,18,4,12,16,23,107,7,0.88,0.67,2.68,0.21,14,68
e2472,2019-06-13,12-18,0,9,10,36,0,26,36,59,176,6,0.75,0.16,2.33,0.34,25,114
e2472,2019-06-13,18-24,0,9,6,26,2,21,45,59,168,7,0.88,0.12,2.3,0.35,18,109
e2472,2019-06-14,00-06,0,8,10,0,2,4,1,4,29,6,0.75,2.0,2.26,0.34,7,21
e2472,2019-06-14,06-12,2,14,19,48,12,16,33,32,176,8,1.0,0.41,2.7,0.27,19,113
e2472,2019-06-14,12-18,3,9,3,16,6,20,34,50,141,8,1.0,0.12,2.46,0.35,12,80
e2472,2019-06-14,18-24,1,17,15,44,4,31,50,57,219,8,1.0,0.23,2.55,0.26,20,140
e2472,2019-06-15,00-06,0,0,1,0,0,0,0,0,1,1,0.12,1.0,-0.0,1.0,0,1
e2472,2019-06-15,06-12,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0,0
e2472,2019-06-15,12-18,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0,0
e2472,2019-06-15,18-24,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0,0
e2472,2019-06-17,00-06,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0,0
e2472,2019-06-17,06-12,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0,0
e2472,2019-06-17,12-18,1,2,9,18,6,9,10,9,64,8,1.0,0.39,2.7,0.28,1,37
e2472,2019-06-17,18-24,3,13,19,0,4,11,8,8,66,7,0.88,1.19,2.6,0.29,5,44
