id,date,6h,back-door,bathroom,bedroom,fridge-door,front-door,hallway,kitchen,lounge,total-events,unique-locations,active-location-ratio,private-to-public-ratio,location-entropy,location-dominance-ratio,back-and-forth-count,num-transitions
b9d58,2019-04-01,00-06,0,6,6,0,0,0,0,0,12,2,0.25,1.0,1.0,0.5,5,9
b9d58,2019-04-01,06-12,6,5,22,17,1,12,19,17,99,8,1.0,0.56,2.71,0.22,8,64
b9d58,2019-04-01,12-18,0,1,0,5,6,5,4,7,28,6,0.75,0.06,2.44,0.25,2,19
b9d58,2019-04-01,18-24,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0,0
b9d58,2019-04-03,00-06,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0,0
b9d58,2019-04-03,06-12,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0,0
b9d58,2019-04-03,12-18,2,8,30,18,6,34,37,20,155,8,1.0,0.42,2.66,0.24,19,109
b9d58,2019-04-03,18-24,6,17,23,14,4,29,41,20,154,8,1.0,0.44,2.74,0.27,37,112
b9d58,2019-04-04,00-06,0,11,17,4,0,2,10,0,44,5,0.62,2.33,2.03,0.39,2,21
b9d58,2019-04-04,06-12,20,23,29,29,12,38,60,40,251,8,1.0,0.38,2.86,0.24,29,155
b9d58,2019-04-04,12-18,51,5,21,33,16,55,55,51,287,8,1.0,0.16,2.77,0.19,30,197
b9d58,2019-04-04,18-24,4,20,28,26,6,22,18,15,139,8,1.0,0.87,2.81,0.2,26,90
b9d58,2019-04-05,00-06,0,7,13,4,0,2,2,0,28,5,0.62,5.0,1.96,0.46,0,13
b9d58,2019-04-05,06-12,39,25,41,22,23,43,52,53,298,8,1.0,0.45,2.93,0.18,33,207
b9d58,2019-04-05,12-18,24,7,13,40,12,39,31,39,205,8,1.0,0.18,2.8,0.2,23,129
b9d58,2019-04-05,18-24,10,16,27,16,6,29,24,26,154,8,1.0,0.54,2.86,0.19,22,104
b9d58,2019-04-06,00-06,0,14,17,0,0,0,0,0,31,2,0.25,1.0,0.99,0.55,5,16
b9d58,2019-04-06,06-12,30,12,15,30,24,40,23,23,197,8,1.0,0.31,2.92,0.2,29,126
b9d58,2019-04-06,12-18,0,2,3,12,6,20,15,4,62,7,0.88,0.13,2.43,0.32,14,44
b9d58,2019-04-06,18-24,0,0,3,4,2,8,6,1,24,6,0.75,0.2,2.32,0.33,3,15
b9d58,2019-04-07,00-06,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0,0
b9d58,2019-04-07,06-12,0,2,2,10,6,13,10,3,46,7,0.88,0.15,2.51,0.28,6,29
b9d58,2019-04-07,12-18,0,0,0,10,4,6,7,1,28,5,0.62,0.0,2.08,0.36,3,17
b9d58,2019-04-07,18-24,0,0,0,10,0,11,7,0,28,3,0.38,0.0,1.56,0.39,0,13
b9d58,2019-04-08,00-06,0,0,0,0,0,2,1,0,3,2,0.25,0.0,0.92,0.67,1,3
b9d58,2019-04-08,06-12,0,2,3,8,2,8,8,1,32,7,0.88,0.29,2.48,0.25,1,17
b9d58,2019-04-08,12-18,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0,0
b9d58,2019-04-08,18-24,0,0,0,30,2,19,31,1,83,5,0.62,0.0,1.75,0.37,12,47
b9d58,2019-04-09,00-06,0,0,0,2,0,2,3,0,7,3,0.38,0.0,1.56,0.43,0,5
b9d58,2019-04-09,06-12,0,2,2,4,2,3,4,0,17,6,0.75,0.57,2.51,0.24,2,13
b9d58,2019-04-09,12-18,0,0,0,4,2,3,6,0,15,4,0.5,0.0,1.89,0.4,0,9
b9d58,2019-04-09,18-24,0,0,1,20,2,10,14,2,49,6,0.75,0.04,2.0,0.41,7,25
b9d58,2019-04-10,00-06,0,0,0,2,0,2,1,0,5,3,0.38,0.0,1.52,0.4,0,4
b9d58,2019-04-10,06-12,0,2,2,4,2,5,9,3,27,7,0.88,0.24,2.57,0.33,1,17
b9d58,2019-04-10,12-18,0,0,0,6,4,1,2,0,13,4,0.5,0.0,1.74,0.46,2,7
b9d58,2019-04-10,18-24,0,0,1,12,4,15,15,1,48,6,0.75,0.03,2.08,0.31,8,26
b9d58,2019-04-11,00-06,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0,0
b9d58,2019-04-11,06-12,0,2,2,6,2,6,5,0,23,6,0.75,0.36,2.41,0.26,2,16
b9d58,2019-04-11,12-18,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0,0
b9d58,2019-04-11,18-24,0,1,1,20,10,9,14,1,56,7,0.88,0.08,2.21,0.36,4,30
