id,date,6h,back-door,bathroom,bedroom,fridge-door,front-door,hallway,kitchen,lounge,total-events,unique-locations,active-location-ratio,private-to-public-ratio,location-entropy,location-dominance-ratio,back-and-forth-count,num-transitions
1fbe4,2019-04-24,00-06,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0,0
1fbe4,2019-04-24,06-12,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0,0
1fbe4,2019-04-24,12-18,27,10,16,62,13,44,79,19,270,8,1.0,0.18,2.66,0.29,33,171
1fbe4,2019-04-24,18-24,31,8,16,24,0,34,46,28,187,7,0.88,0.22,2.66,0.25,22,121
1fbe4,2019-04-25,00-06,0,0,9,0,0,2,2,0,13,3,0.38,2.25,1.2,0.69,1,7
1fbe4,2019-04-25,06-12,24,18,22,20,0,29,48,12,173,7,0.88,0.45,2.69,0.28,24,103
1fbe4,2019-04-25,12-18,14,12,7,24,10,42,67,20,196,8,1.0,0.15,2.62,0.34,27,136
1fbe4,2019-04-25,18-24,20,12,16,24,0,27,55,13,167,7,0.88,0.29,2.61,0.33,24,109
1fbe4,2019-04-26,00-06,0,0,9,0,0,0,0,0,9,1,0.12,1.0,-0.0,1.0,0,1
1fbe4,2019-04-26,06-12,24,17,18,20,0,26,51,9,165,7,0.88,0.41,2.63,0.31,19,102
1fbe4,2019-04-26,12-18,28,10,10,14,0,36,53,16,167,7,0.88,0.19,2.55,0.32,18,108
1fbe4,2019-04-26,18-24,25,19,15,18,2,40,51,28,198,8,1.0,0.29,2.73,0.26,25,132
1fbe4,2019-04-27,00-06,0,0,7,0,0,0,0,0,7,1,0.12,1.0,-0.0,1.0,0,1
1fbe4,2019-04-27,06-12,23,17,15,40,0,27,64,4,190,7,0.88,0.34,2.49,0.34,14,86
1fbe4,2019-04-27,12-18,40,13,4,12,2,22,88,5,186,8,1.0,0.15,2.21,0.47,13,90
1fbe4,2019-04-27,18-24,16,16,16,20,2,32,55,24,181,8,1.0,0.29,2.7,0.3,28,115
1fbe4,2019-04-28,00-06,0,0,10,0,0,0,0,0,10,1,0.12,1.0,-0.0,1.0,0,1
1fbe4,2019-04-28,06-12,10,15,23,22,0,30,48,11,159,7,0.88,0.43,2.61,0.3,12,98
1fbe4,2019-04-28,12-18,28,11,13,22,2,33,68,19,196,8,1.0,0.2,2.6,0.35,14,123
1fbe4,2019-04-28,18-24,9,19,12,28,6,34,42,23,173,8,1.0,0.31,2.78,0.24,22,111
1fbe4,2019-04-29,00-06,0,0,12,0,0,0,0,0,12,1,0.12,1.0,-0.0,1.0,0,1
1fbe4,2019-04-29,06-12,26,21,23,10,0,23,37,7,147,7,0.88,0.66,2.65,0.25,14,80
1fbe4,2019-04-29,12-18,22,4,9,10,2,31,57,10,145,8,1.0,0.13,2.43,0.39,21,90
