id,date,6h,back-door,bathroom,bedroom,fridge-door,front-door,hallway,kitchen,lounge,total-events,unique-locations,active-location-ratio,private-to-public-ratio,location-entropy,location-dominance-ratio,back-and-forth-count,num-transitions
b0455,2019-06-21,00-06,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0,0
b0455,2019-06-21,06-12,16,9,13,23,13,17,18,13,122,8,1.0,0.46,2.95,0.19,11,80
b0455,2019-06-21,12-18,4,3,27,2,12,11,20,0,79,7,0.88,0.97,2.37,0.34,11,51
b0455,2019-06-21,18-24,8,4,34,18,8,19,48,23,162,8,1.0,0.42,2.67,0.3,27,99
b0455,2019-06-22,00-06,0,3,14,0,0,0,0,0,17,2,0.25,1.0,0.67,0.82,3,7
b0455,2019-06-22,06-12,12,10,34,16,2,9,46,7,136,8,1.0,0.71,2.55,0.34,10,68
b0455,2019-06-22,12-18,0,7,16,26,2,20,44,1,116,7,0.88,0.35,2.25,0.38,18,69
b0455,2019-06-22,18-24,6,2,18,4,2,7,27,0,66,7,0.88,0.59,2.25,0.41,9,37
b0455,2019-06-23,00-06,0,2,10,0,0,0,0,0,12,2,0.25,1.0,0.65,0.83,2,5
b0455,2019-06-23,06-12,10,6,36,16,2,11,23,0,104,7,0.88,1.24,2.44,0.35,17,60
b0455,2019-06-23,12-18,8,10,15,5,19,20,30,0,107,7,0.88,0.5,2.61,0.28,19,72
b0455,2019-06-23,18-24,8,7,19,10,2,12,42,13,113,8,1.0,0.39,2.6,0.37,12,64
b0455,2019-06-24,00-06,0,3,13,0,0,0,0,0,16,2,0.25,1.0,0.7,0.81,1,5
b0455,2019-06-24,06-12,10,12,56,13,21,19,38,1,170,8,1.0,1.17,2.57,0.33,23,106
b0455,2019-06-24,12-18,2,8,6,10,16,25,51,0,118,7,0.88,0.18,2.27,0.43,29,80
b0455,2019-06-24,18-24,6,4,20,10,4,5,47,24,120,8,1.0,0.32,2.46,0.39,16,58
b0455,2019-06-25,00-06,0,4,10,0,0,0,0,0,14,2,0.25,1.0,0.86,0.71,0,5
b0455,2019-06-25,06-12,10,17,40,30,15,18,47,1,178,8,1.0,0.86,2.66,0.26,24,109
b0455,2019-06-25,12-18,0,2,4,24,4,2,50,0,86,6,0.75,0.12,1.63,0.58,4,35
b0455,2019-06-25,18-24,4,5,17,15,6,5,64,8,124,8,1.0,0.29,2.25,0.52,5,53
b0455,2019-06-26,00-06,0,2,7,0,0,1,1,0,11,4,0.5,4.5,1.49,0.64,2,7
b0455,2019-06-26,06-12,0,11,33,17,10,3,28,0,102,6,0.75,1.42,2.29,0.32,16,52
b0455,2019-06-26,12-18,0,5,6,30,8,13,60,4,126,7,0.88,0.14,2.15,0.48,18,76
b0455,2019-06-26,18-24,4,8,31,21,4,13,38,19,138,8,1.0,0.56,2.66,0.28,31,86
b0455,2019-06-27,00-06,0,5,8,0,0,0,0,0,13,2,0.25,1.0,0.96,0.62,0,4
b0455,2019-06-27,06-12,6,20,41,14,6,15,45,0,147,7,0.88,1.02,2.46,0.31,28,89
b0455,2019-06-27,12-18,4,3,17,23,13,17,39,0,116,7,0.88,0.36,2.46,0.34,12,65
b0455,2019-06-27,18-24,6,5,19,10,4,16,50,0,110,7,0.88,0.36,2.28,0.45,13,53
b0455,2019-06-28,00-06,0,2,13,0,0,0,0,0,15,2,0.25,1.0,0.57,0.87,3,5
b0455,2019-06-28,06-12,16,26,41,14,34,34,37,27,229,8,1.0,0.68,2.92,0.18,35,172
b0455,2019-06-28,12-18,0,3,10,10,20,34,43,17,137,7,0.88,0.14,2.47,0.31,26,96
b0455,2019-06-28,18-24,4,7,28,6,14,15,28,2,104,8,1.0,0.78,2.6,0.27,15,67
b0455,2019-06-29,00-06,0,4,10,0,0,0,0,0,14,2,0.25,1.0,0.86,0.71,2,7
b0455,2019-06-29,06-12,8,8,37,10,8,7,24,1,103,8,1.0,1.41,2.53,0.36,13,65
b0455,2019-06-29,12-18,0,3,18,22,8,12,33,2,98,7,0.88,0.45,2.4,0.34,21,69
b0455,2019-06-29,18-24,8,5,19,18,0,6,42,9,107,7,0.88,0.42,2.42,0.39,13,53
b0455,2019-06-30,00-06,0,1,8,0,0,0,0,0,9,2,0.25,1.0,0.5,0.89,1,3
b0455,2019-06-30,06-12,8,5,32,22,2,5,30,0,104,7,0.88,1.06,2.33,0.31,12,54
b0455,2019-06-30,12-18,4,1,16,22,6,19,48,2,118,8,1.0,0.25,2.34,0.41,14,73
b0455,2019-06-30,18-24,10,2,25,13,0,13,23,29,115,7,0.88,0.42,2.56,0.25,23,81
