id,date,6h,back-door,bathroom,bedroom,fridge-door,front-door,hallway,kitchen,lounge,total-events,unique-locations,active-location-ratio,private-to-public-ratio,location-entropy,location-dominance-ratio,back-and-forth-count,num-transitions
385de,2019-06-10,00-06,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0,0
385de,2019-06-10,06-12,1,8,11,1,1,6,6,6,40,8,1.0,1.06,2.61,0.27,6,38
385de,2019-06-10,12-18,13,1,17,18,32,35,29,16,161,8,1.0,0.22,2.75,0.22,20,85
385de,2019-06-10,18-24,0,0,5,16,2,20,27,20,90,6,0.75,0.07,2.28,0.3,12,55
385de,2019-06-11,00-06,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0,0
385de,2019-06-11,06-12,3,1,31,10,2,19,32,5,103,8,1.0,0.57,2.36,0.31,17,62
385de,2019-06-11,12-18,5,1,14,14,6,23,21,4,88,8,1.0,0.31,2.62,0.26,9,61
385de,2019-06-11,18-24,4,0,6,16,2,4,36,13,81,7,0.88,0.11,2.24,0.44,11,44
385de,2019-06-12,00-06,0,0,0,2,0,2,2,1,7,4,0.5,0.0,1.95,0.29,2,6
385de,2019-06-12,06-12,1,3,9,8,0,17,38,11,87,7,0.88,0.18,2.26,0.44,6,44
385de,2019-06-12,12-18,6,0,10,17,8,42,53,11,147,7,0.88,0.09,2.37,0.36,26,102
385de,2019-06-12,18-24,1,0,6,21,0,14,22,7,71,6,0.75,0.14,2.22,0.31,10,39
385de,2019-06-13,00-06,0,0,0,2,0,2,2,0,6,3,0.38,0.0,1.58,0.33,2,5
385de,2019-06-13,06-12,0,0,17,10,4,29,34,7,101,6,0.75,0.24,2.26,0.34,15,57
385de,2019-06-13,12-18,8,1,13,24,6,45,75,20,192,8,1.0,0.1,2.39,0.39,37,139
385de,2019-06-13,18-24,4,0,6,4,6,32,21,12,85,7,0.88,0.09,2.38,0.38,7,42
385de,2019-06-14,00-06,0,0,4,2,0,9,7,5,27,5,0.62,0.19,2.17,0.33,0,14
385de,2019-06-14,06-12,3,2,19,4,2,24,37,6,97,8,1.0,0.31,2.31,0.38,11,57
385de,2019-06-14,12-18,0,0,6,20,2,36,48,3,115,6,0.75,0.07,1.95,0.42,21,71
385de,2019-06-14,18-24,1,0,7,22,0,22,52,24,128,6,0.75,0.07,2.14,0.41,22,80
385de,2019-06-17,00-06,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0,0
385de,2019-06-17,06-12,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0,0
385de,2019-06-17,12-18,2,4,0,14,4,15,29,8,76,7,0.88,0.08,2.37,0.38,14,59
385de,2019-06-17,18-24,3,8,5,46,0,28,51,14,155,7,0.88,0.14,2.3,0.33,32,102
385de,2019-06-18,00-06,0,5,0,0,0,1,0,0,6,2,0.25,5.0,0.65,0.83,0,2
385de,2019-06-18,06-12,2,18,29,38,2,53,69,5,216,8,1.0,0.37,2.4,0.32,39,140
385de,2019-06-18,12-18,0,5,0,8,2,7,10,9,41,6,0.75,0.19,2.45,0.24,8,40
385de,2019-06-18,18-24,0,5,10,30,2,32,53,58,190,7,0.88,0.1,2.32,0.31,36,133
385de,2019-06-19,00-06,0,6,0,0,0,5,2,3,16,4,0.5,0.6,1.88,0.37,1,10
385de,2019-06-19,06-12,5,10,21,36,6,37,58,9,182,8,1.0,0.3,2.56,0.32,39,126
385de,2019-06-19,12-18,6,5,12,16,12,41,29,12,133,8,1.0,0.21,2.69,0.31,20,102
385de,2019-06-19,18-24,1,0,8,14,0,7,38,7,75,6,0.75,0.15,2.02,0.51,13,47
385de,2019-06-20,00-06,0,0,1,2,0,3,3,6,15,5,0.62,0.08,2.11,0.4,1,10
385de,2019-06-20,06-12,4,1,13,16,2,30,35,7,108,8,1.0,0.19,2.42,0.32,12,65
385de,2019-06-20,12-18,2,2,7,16,4,26,38,24,119,8,1.0,0.1,2.46,0.32,14,76
385de,2019-06-20,18-24,0,0,7,24,0,19,42,19,111,5,0.62,0.09,2.13,0.38,19,69
385de,2019-06-21,00-06,2,0,0,4,0,4,6,5,21,5,0.62,0.0,2.24,0.29,1,11
385de,2019-06-21,06-12,3,3,23,12,0,19,24,9,93,7,0.88,0.5,2.5,0.26,5,52
385de,2019-06-21,12-18,0,1,10,20,5,32,41,19,128,7,0.88,0.12,2.38,0.32,27,91
385de,2019-06-21,18-24,1,2,7,22,0,14,35,7,88,7,0.88,0.16,2.23,0.4,10,59
385de,2019-06-22,00-06,0,0,1,0,0,1,0,0,2,2,0.25,1.0,1.0,0.5,0,2
385de,2019-06-22,06-12,3,0,30,20,3,36,44,19,155,7,0.88,0.3,2.44,0.28,18,80
385de,2019-06-22,12-18,0,6,12,36,6,58,72,18,208,7,0.88,0.12,2.32,0.35,37,134
385de,2019-06-22,18-24,3,3,17,25,2,9,43,24,126,8,1.0,0.26,2.46,0.34,18,72
385de,2019-06-23,00-06,0,0,0,4,0,3,6,2,15,4,0.5,0.0,1.89,0.4,0,9
385de,2019-06-23,06-12,1,2,23,6,0,21,29,13,95,7,0.88,0.4,2.33,0.31,16,54
385de,2019-06-23,12-18,0,0,16,50,21,35,68,16,206,6,0.75,0.13,2.37,0.33,28,122
385de,2019-06-23,18-24,1,0,1,20,2,12,39,18,93,7,0.88,0.01,2.1,0.42,10,48
385de,2019-06-24,00-06,0,0,6,4,0,6,11,2,29,5,0.62,0.32,2.13,0.38,6,17
385de,2019-06-24,06-12,1,0,15,12,0,22,35,1,86,6,0.75,0.26,2.02,0.41,15,48
385de,2019-06-24,12-18,4,0,10,10,6,43,35,7,115,7,0.88,0.12,2.3,0.37,17,64
