id,date,12h,back-door,bathroom,bedroom,fridge-door,front-door,hallway,kitchen,lounge
6b29b,2019-04-18,00-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6b29b,2019-04-18,12-24,9.0,26.0,35.0,38.0,11.0,58.0,81.0,61.0
6b29b,2019-04-19,00-12,7.0,29.0,46.0,15.0,0.0,33.0,29.0,15.0
6b29b,2019-04-19,12-24,17.0,20.0,53.0,43.0,12.0,60.0,59.0,51.0
6b29b,2019-04-20,00-12,7.0,28.0,47.0,28.0,14.0,51.0,43.0,27.0
6b29b,2019-04-20,12-24,5.0,27.0,105.0,43.0,6.0,75.0,108.0,38.0
6b29b,2019-04-21,00-12,2.0,17.0,33.0,16.0,6.0,31.0,27.0,27.0
6b29b,2019-04-21,12-24,6.0,23.0,31.0,14.0,12.0,52.0,73.0,59.0
6b29b,2019-04-22,00-12,7.0,24.0,36.0,10.0,2.0,35.0,67.0,25.0
6b29b,2019-04-22,12-24,7.0,23.0,20.0,15.0,8.0,42.0,87.0,34.0
6b29b,2019-04-23,00-12,4.0,26.0,33.0,5.0,11.0,39.0,22.0,24.0
6b29b,2019-04-23,12-24,10.0,10.0,25.0,2.0,6.0,49.0,54.0,57.0
6b29b,2019-04-24,00-12,8.0,12.0,42.0,2.0,0.0,25.0,41.0,25.0
6b29b,2019-04-24,12-24,8.0,16.0,28.0,2.0,8.0,65.0,74.0,79.0
6b29b,2019-04-25,00-12,11.0,12.0,29.0,10.0,6.0,32.0,41.0,34.0
6b29b,2019-04-25,12-24,5.0,8.0,35.0,9.0,10.0,68.0,54.0,62.0
6b29b,2019-04-26,00-12,2.0,13.0,47.0,8.0,8.0,48.0,33.0,31.0
6b29b,2019-04-26,12-24,16.0,5.0,48.0,0.0,10.0,64.0,60.0,55.0
6b29b,2019-04-27,00-12,14.0,13.0,41.0,2.0,2.0,28.0,24.0,29.0
6b29b,2019-04-27,12-24,8.0,14.0,39.0,6.0,8.0,63.0,69.0,67.0
6b29b,2019-04-28,00-12,6.0,13.0,63.0,6.0,0.0,41.0,35.0,52.0
6b29b,2019-04-28,12-24,10.0,0.0,53.0,14.0,8.0,86.0,108.0,97.0
6b29b,2019-04-29,00-12,3.0,0.0,35.0,4.0,14.0,42.0,65.0,21.0
6b29b,2019-04-29,12-24,10.0,0.0,31.0,5.0,8.0,66.0,92.0,114.0
6b29b,2019-05-07,00-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6b29b,2019-05-07,12-24,4.0,0.0,50.0,4.0,21.0,58.0,59.0,51.0
6b29b,2019-05-08,00-12,6.0,0.0,46.0,5.0,0.0,30.0,37.0,19.0
6b29b,2019-05-08,12-24,18.0,0.0,49.0,0.0,7.0,53.0,43.0,51.0
6b29b,2019-05-09,00-12,2.0,0.0,54.0,0.0,12.0,18.0,20.0,11.0
6b29b,2019-05-09,12-24,4.0,0.0,51.0,2.0,2.0,38.0,48.0,44.0
6b29b,2019-05-10,00-12,2.0,0.0,54.0,0.0,16.0,48.0,42.0,34.0
6b29b,2019-05-10,12-24,10.0,0.0,57.0,2.0,8.0,64.0,65.0,46.0
6b29b,2019-05-11,00-12,5.0,0.0,39.0,3.0,4.0,30.0,39.0,17.0
6b29b,2019-05-11,12-24,11.0,0.0,65.0,3.0,6.0,62.0,68.0,71.0
6b29b,2019-05-12,00-12,7.0,0.0,43.0,0.0,2.0,18.0,25.0,10.0
6b29b,2019-05-12,12-24,7.0,0.0,36.0,2.0,10.0,44.0,50.0,35.0
6b29b,2019-05-13,00-12,3.0,0.0,65.0,4.0,0.0,37.0,30.0,17.0
6b29b,2019-05-13,12-24,13.0,0.0,75.0,9.0,20.0,69.0,62.0,83.0
6b29b,2019-05-14,00-12,4.0,13.0,41.0,3.0,10.0,49.0,47.0,47.0
6b29b,2019-05-14,12-24,22.0,26.0,94.0,2.0,8.0,96.0,100.0,90.0
