id,date,12h,back-door,bathroom,bedroom,fridge-door,front-door,hallway,kitchen,lounge
30a32,2019-04-26,00-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30a32,2019-04-26,12-24,8.0,5.0,6.0,22.0,0.0,0.0,0.0,79.0
30a32,2019-04-27,00-12,6.0,6.0,13.0,18.0,0.0,0.0,0.0,13.0
30a32,2019-04-27,12-24,41.0,9.0,5.0,16.0,0.0,0.0,0.0,89.0
30a32,2019-04-28,00-12,4.0,13.0,27.0,2.0,0.0,0.0,0.0,51.0
30a32,2019-04-28,12-24,0.0,6.0,11.0,4.0,0.0,0.0,0.0,67.0
30a32,2019-04-29,00-12,3.0,15.0,26.0,20.0,2.0,4.0,1.0,15.0
30a32,2019-04-29,12-24,1.0,6.0,8.0,65.0,16.0,64.0,16.0,102.0
30a32,2019-04-30,00-12,3.0,13.0,18.0,30.0,10.0,22.0,6.0,20.0
30a32,2019-04-30,12-24,0.0,4.0,9.0,50.0,10.0,18.0,4.0,100.0
30a32,2019-05-01,00-12,0.0,5.0,15.0,26.0,0.0,28.0,0.0,29.0
30a32,2019-05-01,12-24,1.0,9.0,16.0,42.0,4.0,39.0,6.0,102.0
30a32,2019-05-02,00-12,3.0,17.0,29.0,22.0,8.0,22.0,33.0,10.0
30a32,2019-05-02,12-24,9.0,5.0,5.0,52.0,12.0,20.0,31.0,97.0
30a32,2019-05-03,00-12,0.0,7.0,23.0,26.0,4.0,9.0,8.0,14.0
30a32,2019-05-03,12-24,4.0,6.0,7.0,25.0,12.0,8.0,12.0,97.0
30a32,2019-05-04,00-12,5.0,11.0,21.0,5.0,2.0,3.0,12.0,8.0
30a32,2019-05-04,12-24,3.0,12.0,12.0,6.0,8.0,9.0,28.0,78.0
30a32,2019-05-05,00-12,3.0,12.0,37.0,13.0,0.0,10.0,26.0,24.0
30a32,2019-05-05,12-24,7.0,11.0,5.0,13.0,4.0,17.0,16.0,82.0
30a32,2019-05-06,00-12,0.0,6.0,14.0,6.0,6.0,7.0,20.0,26.0
30a32,2019-05-06,12-24,2.0,6.0,11.0,48.0,6.0,39.0,25.0,112.0
30a32,2019-05-07,00-12,4.0,11.0,12.0,16.0,6.0,20.0,9.0,4.0
30a32,2019-05-07,12-24,2.0,6.0,6.0,22.0,10.0,43.0,17.0,80.0
30a32,2019-05-08,00-12,10.0,6.0,22.0,32.0,8.0,33.0,72.0,21.0
30a32,2019-05-08,12-24,2.0,8.0,9.0,36.0,4.0,62.0,36.0,111.0
30a32,2019-05-09,00-12,2.0,7.0,20.0,24.0,20.0,37.0,50.0,29.0
30a32,2019-05-09,12-24,20.0,8.0,10.0,18.0,18.0,11.0,16.0,96.0
30a32,2019-05-10,00-12,4.0,9.0,14.0,12.0,8.0,16.0,9.0,14.0
30a32,2019-05-10,12-24,6.0,6.0,14.0,14.0,8.0,52.0,23.0,70.0
30a32,2019-05-11,00-12,4.0,10.0,16.0,14.0,10.0,9.0,23.0,8.0
30a32,2019-05-11,12-24,8.0,12.0,7.0,24.0,2.0,16.0,17.0,43.0
30a32,2019-05-12,00-12,3.0,6.0,17.0,26.0,4.0,6.0,45.0,14.0
30a32,2019-05-12,12-24,1.0,5.0,8.0,84.0,6.0,60.0,43.0,72.0
30a32,2019-05-13,00-12,1.0,8.0,13.0,28.0,4.0,18.0,32.0,6.0
30a32,2019-05-13,12-24,1.0,12.0,18.0,28.0,0.0,54.0,31.0,73.0
30a32,2019-05-14,00-12,5.0,14.0,35.0,12.0,9.0,10.0,20.0,4.0
30a32,2019-05-14,12-24,1.0,7.0,11.0,10.0,3.0,13.0,16.0,52.0
30a32,2019-05-15,00-12,2.0,7.0,20.0,24.0,4.0,0.0,0.0,16.0
30a32,2019-05-15,12-24,2.0,13.0,19.0,52.0,20.0,57.0,22.0,87.0
30a32,2019-05-16,00-12,3.0,14.0,15.0,16.0,8.0,26.0,36.0,12.0
30a32,2019-05-16,12-24,1.0,8.0,10.0,28.0,14.0,52.0,74.0,63.0
30a32,2019-05-17,00-12,1.0,8.0,19.0,12.0,2.0,15.0,12.0,17.0
30a32,2019-05-17,12-24,5.0,17.0,20.0,40.0,10.0,41.0,25.0,121.0
30a32,2019-05-18,00-12,2.0,13.0,19.0,18.0,8.0,11.0,18.0,1.0
30a32,2019-05-18,12-24,2.0,14.0,14.0,26.0,6.0,47.0,37.0,81.0
30a32,2019-05-19,00-12,1.0,11.0,25.0,24.0,0.0,19.0,30.0,22.0
30a32,2019-05-19,12-24,3.0,9.0,11.0,5.0,8.0,28.0,21.0,72.0
30a32,2019-05-20,00-12,1.0,9.0,21.0,19.0,8.0,20.0,23.0,19.0
30a32,2019-05-20,12-24,1.0,8.0,16.0,40.0,14.0,40.0,24.0,103.0
30a32,2019-05-21,00-12,2.0,14.0,19.0,10.0,6.0,19.0,35.0,9.0
30a32,2019-05-21,12-24,2.0,4.0,12.0,36.0,14.0,28.0,36.0,79.0
30a32,2019-05-22,00-12,3.0,10.0,17.0,16.0,12.0,6.0,31.0,40.0
30a32,2019-05-22,12-24,0.0,16.0,14.0,20.0,16.0,0.0,28.0,71.0
30a32,2019-05-23,00-12,2.0,9.0,23.0,30.0,18.0,0.0,25.0,19.0
30a32,2019-05-23,12-24,3.0,6.0,9.0,32.0,16.0,0.0,24.0,80.0
30a32,2019-05-24,00-12,2.0,4.0,24.0,18.0,2.0,0.0,21.0,8.0
30a32,2019-05-24,12-24,2.0,15.0,19.0,30.0,12.0,0.0,9.0,67.0
30a32,2019-05-25,00-12,1.0,18.0,16.0,8.0,8.0,0.0,10.0,28.0
30a32,2019-05-25,12-24,3.0,4.0,13.0,45.0,12.0,0.0,34.0,85.0
30a32,2019-05-26,00-12,1.0,14.0,38.0,28.0,6.0,0.0,32.0,26.0
30a32,2019-05-26,12-24,5.0,12.0,15.0,28.0,10.0,0.0,24.0,28.0
30a32,2019-05-27,00-12,1.0,8.0,14.0,16.0,4.0,0.0,28.0,20.0
30a32,2019-05-27,12-24,3.0,12.0,20.0,42.0,8.0,4.0,43.0,76.0
30a32,2019-05-28,00-12,1.0,14.0,15.0,25.0,8.0,14.0,29.0,15.0
30a32,2019-05-28,12-24,7.0,3.0,8.0,34.0,18.0,40.0,48.0,86.0
30a32,2019-05-29,00-12,8.0,15.0,16.0,24.0,18.0,20.0,27.0,14.0
30a32,2019-05-29,12-24,6.0,14.0,13.0,44.0,6.0,45.0,42.0,86.0
30a32,2019-05-30,00-12,3.0,9.0,13.0,28.0,10.0,27.0,22.0,17.0
30a32,2019-05-30,12-24,1.0,4.0,11.0,64.0,16.0,41.0,43.0,61.0
30a32,2019-05-31,00-12,4.0,8.0,17.0,24.0,8.0,23.0,24.0,17.0
30a32,2019-05-31,12-24,12.0,10.0,20.0,33.0,16.0,51.0,49.0,75.0
30a32,2019-06-01,00-12,1.0,17.0,13.0,26.0,10.0,20.0,29.0,16.0
30a32,2019-06-01,12-24,3.0,11.0,24.0,54.0,12.0,64.0,77.0,104.0
30a32,2019-06-02,00-12,3.0,20.0,44.0,20.0,4.0,31.0,30.0,34.0
30a32,2019-06-02,12-24,3.0,27.0,52.0,31.0,4.0,38.0,54.0,81.0
30a32,2019-06-03,00-12,1.0,14.0,32.0,14.0,12.0,13.0,11.0,24.0
30a32,2019-06-03,12-24,3.0,6.0,20.0,36.0,16.0,57.0,48.0,96.0
30a32,2019-06-04,00-12,6.0,14.0,18.0,24.0,12.0,15.0,22.0,29.0
30a32,2019-06-04,12-24,12.0,10.0,15.0,38.0,6.0,39.0,37.0,87.0
30a32,2019-06-05,00-12,7.0,4.0,8.0,22.0,6.0,15.0,28.0,6.0
30a32,2019-06-05,12-24,7.0,8.0,11.0,27.0,22.0,33.0,29.0,66.0
30a32,2019-06-06,00-12,3.0,9.0,14.0,8.0,16.0,6.0,6.0,6.0
30a32,2019-06-06,12-24,2.0,6.0,13.0,45.0,20.0,36.0,38.0,50.0
30a32,2019-06-07,00-12,9.0,7.0,14.0,28.0,12.0,26.0,14.0,13.0
30a32,2019-06-07,12-24,16.0,10.0,9.0,37.0,8.0,43.0,41.0,75.0
30a32,2019-06-08,00-12,4.0,8.0,16.0,20.0,15.0,13.0,20.0,9.0
30a32,2019-06-08,12-24,14.0,13.0,10.0,41.0,10.0,43.0,40.0,76.0
30a32,2019-06-09,00-12,3.0,7.0,26.0,9.0,6.0,8.0,12.0,18.0
30a32,2019-06-09,12-24,3.0,6.0,10.0,8.0,4.0,17.0,14.0,47.0
30a32,2019-06-10,00-12,2.0,9.0,18.0,11.0,10.0,8.0,12.0,20.0
30a32,2019-06-10,12-24,4.0,9.0,11.0,27.0,0.0,19.0,11.0,83.0
30a32,2019-06-11,00-12,2.0,9.0,13.0,11.0,8.0,9.0,25.0,2.0
30a32,2019-06-11,12-24,4.0,12.0,13.0,26.0,5.0,26.0,23.0,45.0
30a32,2019-06-12,00-12,10.0,10.0,20.0,28.0,14.0,20.0,37.0,5.0
30a32,2019-06-12,12-24,18.0,7.0,9.0,34.0,8.0,69.0,48.0,98.0
30a32,2019-06-13,00-12,19.0,8.0,25.0,22.0,29.0,26.0,41.0,22.0
30a32,2019-06-13,12-24,7.0,12.0,15.0,26.0,7.0,63.0,27.0,97.0
30a32,2019-06-14,00-12,11.0,13.0,22.0,18.0,8.0,19.0,21.0,20.0
30a32,2019-06-14,12-24,6.0,4.0,8.0,31.0,6.0,21.0,20.0,83.0
30a32,2019-06-15,00-12,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0
30a32,2019-06-15,12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30a32,2019-06-17,00-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30a32,2019-06-17,12-24,1.0,5.0,11.0,19.0,10.0,38.0,50.0,51.0
30a32,2019-06-18,00-12,2.0,11.0,24.0,18.0,6.0,19.0,13.0,12.0
30a32,2019-06-18,12-24,8.0,4.0,13.0,21.0,6.0,34.0,19.0,67.0
30a32,2019-06-19,00-12,3.0,9.0,11.0,9.0,8.0,13.0,27.0,10.0
30a32,2019-06-19,12-24,9.0,8.0,13.0,18.0,2.0,17.0,54.0,84.0
30a32,2019-06-20,00-12,2.0,14.0,16.0,3.0,10.0,2.0,1.0,16.0
30a32,2019-06-20,12-24,8.0,5.0,7.0,28.0,6.0,29.0,18.0,74.0
30a32,2019-06-21,00-12,1.0,11.0,17.0,2.0,4.0,11.0,2.0,13.0
30a32,2019-06-21,12-24,1.0,8.0,12.0,30.0,9.0,26.0,31.0,73.0
30a32,2019-06-22,00-12,3.0,15.0,22.0,17.0,8.0,15.0,16.0,9.0
30a32,2019-06-22,12-24,1.0,5.0,6.0,26.0,4.0,43.0,24.0,63.0
30a32,2019-06-23,00-12,1.0,8.0,25.0,14.0,8.0,9.0,7.0,16.0
30a32,2019-06-23,12-24,1.0,7.0,10.0,15.0,5.0,27.0,22.0,53.0
30a32,2019-06-24,00-12,3.0,23.0,30.0,16.0,4.0,35.0,26.0,44.0
30a32,2019-06-24,12-24,11.0,7.0,11.0,26.0,6.0,41.0,42.0,84.0
30a32,2019-06-25,00-12,3.0,22.0,26.0,22.0,4.0,21.0,44.0,29.0
30a32,2019-06-25,12-24,4.0,8.0,9.0,27.0,22.0,30.0,54.0,92.0
30a32,2019-06-26,00-12,5.0,16.0,15.0,30.0,8.0,22.0,16.0,16.0
30a32,2019-06-26,12-24,2.0,11.0,9.0,49.0,10.0,39.0,25.0,54.0
30a32,2019-06-27,00-12,0.0,8.0,16.0,8.0,10.0,2.0,2.0,4.0
30a32,2019-06-27,12-24,6.0,7.0,6.0,33.0,10.0,22.0,41.0,57.0
30a32,2019-06-28,00-12,4.0,15.0,25.0,25.0,6.0,12.0,21.0,4.0
30a32,2019-06-28,12-24,2.0,10.0,6.0,34.0,15.0,55.0,29.0,71.0
30a32,2019-06-29,00-12,1.0,25.0,23.0,26.0,8.0,37.0,21.0,16.0
30a32,2019-06-29,12-24,1.0,16.0,14.0,50.0,12.0,43.0,27.0,54.0
30a32,2019-06-30,00-12,1.0,26.0,24.0,14.0,7.0,29.0,7.0,12.0
30a32,2019-06-30,12-24,2.0,11.0,21.0,40.0,9.0,41.0,30.0,59.0
