id,date,12h,back-door,bathroom,bedroom,fridge-door,front-door,hallway,kitchen,lounge
e87bd,2019-05-20,00-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e87bd,2019-05-20,12-24,21.0,23.0,18.0,70.0,23.0,54.0,91.0,58.0
e87bd,2019-05-21,00-12,12.0,25.0,34.0,16.0,18.0,35.0,40.0,33.0
e87bd,2019-05-21,12-24,10.0,9.0,12.0,42.0,33.0,88.0,141.0,87.0
e87bd,2019-05-22,00-12,0.0,21.0,30.0,22.0,18.0,20.0,12.0,10.0
e87bd,2019-05-22,12-24,6.0,9.0,5.0,40.0,10.0,55.0,70.0,57.0
e87bd,2019-05-23,00-12,5.0,17.0,26.0,22.0,6.0,27.0,41.0,41.0
e87bd,2019-05-23,12-24,7.0,9.0,9.0,46.0,20.0,65.0,102.0,47.0
e87bd,2019-05-24,00-12,0.0,18.0,32.0,12.0,10.0,18.0,7.0,11.0
e87bd,2019-05-24,12-24,0.0,12.0,17.0,44.0,18.0,36.0,48.0,31.0
e87bd,2019-05-25,00-12,1.0,19.0,33.0,32.0,12.0,20.0,28.0,15.0
e87bd,2019-05-25,12-24,3.0,15.0,17.0,26.0,38.0,58.0,73.0,29.0
e87bd,2019-05-26,00-12,2.0,25.0,40.0,12.0,6.0,11.0,13.0,2.0
e87bd,2019-05-26,12-24,8.0,9.0,11.0,72.0,52.0,68.0,85.0,44.0
e87bd,2019-05-27,00-12,0.0,22.0,19.0,14.0,18.0,23.0,18.0,11.0
e87bd,2019-05-27,12-24,6.0,6.0,5.0,24.0,8.0,24.0,30.0,4.0
e87bd,2019-05-28,00-12,2.0,23.0,25.0,16.0,12.0,19.0,17.0,5.0
e87bd,2019-05-28,12-24,4.0,13.0,14.0,58.0,24.0,54.0,98.0,28.0
e87bd,2019-05-29,00-12,0.0,22.0,27.0,32.0,14.0,27.0,31.0,19.0
e87bd,2019-05-29,12-24,4.0,7.0,4.0,85.0,31.0,86.0,120.0,96.0
e87bd,2019-05-30,00-12,2.0,20.0,21.0,14.0,12.0,21.0,22.0,11.0
e87bd,2019-05-30,12-24,0.0,29.0,14.0,50.0,28.0,78.0,76.0,52.0
e87bd,2019-05-31,00-12,6.0,25.0,16.0,18.0,20.0,22.0,22.0,7.0
e87bd,2019-05-31,12-24,10.0,18.0,13.0,40.0,24.0,42.0,63.0,23.0
e87bd,2019-06-01,00-12,1.0,29.0,25.0,12.0,12.0,21.0,24.0,8.0
e87bd,2019-06-01,12-24,3.0,9.0,18.0,52.0,22.0,51.0,67.0,30.0
