id,date,12h,back-door,bathroom,bedroom,fridge-door,front-door,hallway,kitchen,lounge
0697d,2019-06-28,00-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0697d,2019-06-28,12-24,14.0,7.0,24.0,23.0,28.0,40.0,106.0,80.0
0697d,2019-06-29,00-12,0.0,7.0,17.0,0.0,8.0,22.0,36.0,18.0
0697d,2019-06-29,12-24,2.0,4.0,9.0,8.0,15.0,35.0,84.0,99.0
0697d,2019-06-30,00-12,2.0,14.0,43.0,0.0,2.0,22.0,38.0,25.0
0697d,2019-06-30,12-24,2.0,0.0,10.0,0.0,6.0,35.0,81.0,78.0
