id,date,12h,back-door,bathroom,bedroom,fridge-door,front-door,hallway,kitchen,lounge
ab47a,2019-05-17,00-12,1.0,3.0,9.0,14.0,18.0,16.0,8.0,35.0
ab47a,2019-05-17,12-24,0.0,0.0,30.0,28.0,40.0,67.0,57.0,80.0
ab47a,2019-05-18,00-12,0.0,0.0,24.0,6.0,6.0,26.0,16.0,15.0
ab47a,2019-05-18,12-24,0.0,0.0,29.0,14.0,16.0,48.0,39.0,54.0
ab47a,2019-05-19,00-12,0.0,0.0,18.0,8.0,4.0,19.0,11.0,13.0
ab47a,2019-05-19,12-24,0.0,1.0,33.0,10.0,24.0,60.0,23.0,52.0
ab47a,2019-05-20,00-12,0.0,0.0,23.0,4.0,6.0,24.0,16.0,12.0
ab47a,2019-05-20,12-24,0.0,2.0,15.0,28.0,22.0,43.0,41.0,60.0
ab47a,2019-05-21,00-12,0.0,1.0,20.0,8.0,6.0,19.0,13.0,13.0
ab47a,2019-05-21,12-24,0.0,2.0,31.0,12.0,26.0,48.0,28.0,43.0
ab47a,2019-05-22,00-12,0.0,0.0,18.0,4.0,0.0,12.0,9.0,7.0
ab47a,2019-05-22,12-24,0.0,0.0,32.0,14.0,22.0,51.0,30.0,44.0
ab47a,2019-05-23,00-12,0.0,0.0,21.0,4.0,6.0,26.0,12.0,18.0
ab47a,2019-05-23,12-24,0.0,4.0,18.0,18.0,22.0,39.0,41.0,40.0
ab47a,2019-05-24,00-12,0.0,4.0,26.0,10.0,18.0,35.0,33.0,39.0
ab47a,2019-05-24,12-24,0.0,0.0,47.0,28.0,34.0,52.0,40.0,53.0
ab47a,2019-05-25,00-12,0.0,0.0,29.0,4.0,12.0,27.0,15.0,21.0
ab47a,2019-05-25,12-24,0.0,2.0,23.0,12.0,24.0,39.0,27.0,41.0
ab47a,2019-05-26,00-12,0.0,1.0,31.0,6.0,4.0,27.0,17.0,16.0
ab47a,2019-05-26,12-24,0.0,3.0,19.0,12.0,28.0,27.0,20.0,31.0
ab47a,2019-05-27,00-12,0.0,0.0,26.0,4.0,6.0,22.0,11.0,9.0
ab47a,2019-05-27,12-24,0.0,0.0,9.0,34.0,16.0,28.0,25.0,43.0
ab47a,2019-05-28,00-12,0.0,0.0,25.0,6.0,4.0,26.0,15.0,16.0
ab47a,2019-05-28,12-24,0.0,3.0,19.0,32.0,28.0,54.0,59.0,65.0
ab47a,2019-05-29,00-12,0.0,1.0,17.0,4.0,0.0,16.0,18.0,11.0
ab47a,2019-05-29,12-24,0.0,0.0,25.0,22.0,26.0,40.0,34.0,49.0
ab47a,2019-05-30,00-12,0.0,0.0,25.0,8.0,10.0,28.0,16.0,15.0
ab47a,2019-05-30,12-24,0.0,0.0,19.0,42.0,18.0,44.0,49.0,69.0
ab47a,2019-05-31,00-12,0.0,0.0,32.0,6.0,4.0,26.0,8.0,8.0
ab47a,2019-05-31,12-24,0.0,0.0,33.0,10.0,26.0,44.0,18.0,27.0
ab47a,2019-06-01,00-12,0.0,0.0,16.0,4.0,4.0,20.0,11.0,7.0
ab47a,2019-06-01,12-24,0.0,0.0,21.0,18.0,26.0,40.0,22.0,40.0
ab47a,2019-06-02,00-12,0.0,0.0,18.0,6.0,0.0,17.0,8.0,4.0
ab47a,2019-06-02,12-24,0.0,0.0,18.0,16.0,12.0,24.0,21.0,27.0
ab47a,2019-06-03,00-12,0.0,0.0,14.0,4.0,12.0,18.0,9.0,13.0
ab47a,2019-06-03,12-24,0.0,0.0,15.0,26.0,24.0,44.0,43.0,58.0
ab47a,2019-06-04,00-12,0.0,0.0,22.0,8.0,4.0,17.0,10.0,12.0
ab47a,2019-06-04,12-24,0.0,2.0,15.0,22.0,22.0,38.0,29.0,42.0
ab47a,2019-06-05,00-12,0.0,0.0,12.0,4.0,14.0,26.0,20.0,20.0
ab47a,2019-06-05,12-24,0.0,0.0,21.0,20.0,20.0,33.0,40.0,42.0
ab47a,2019-06-06,00-12,0.0,0.0,30.0,4.0,8.0,26.0,12.0,14.0
ab47a,2019-06-06,12-24,0.0,1.0,13.0,42.0,28.0,37.0,59.0,57.0
ab47a,2019-06-07,00-12,0.0,2.0,42.0,6.0,6.0,46.0,28.0,35.0
ab47a,2019-06-07,12-24,0.0,0.0,34.0,34.0,42.0,53.0,42.0,56.0
ab47a,2019-06-08,00-12,0.0,0.0,27.0,12.0,0.0,18.0,8.0,10.0
ab47a,2019-06-08,12-24,0.0,0.0,10.0,34.0,36.0,43.0,23.0,38.0
ab47a,2019-06-09,00-12,0.0,0.0,21.0,22.0,8.0,25.0,17.0,20.0
ab47a,2019-06-09,12-24,0.0,0.0,18.0,18.0,14.0,34.0,16.0,26.0
ab47a,2019-06-10,00-12,0.0,0.0,21.0,4.0,6.0,17.0,18.0,10.0
ab47a,2019-06-10,12-24,0.0,0.0,20.0,32.0,20.0,39.0,49.0,48.0
ab47a,2019-06-11,00-12,0.0,0.0,26.0,4.0,4.0,22.0,15.0,10.0
ab47a,2019-06-11,12-24,0.0,0.0,16.0,12.0,28.0,34.0,31.0,44.0
ab47a,2019-06-12,00-12,0.0,0.0,20.0,4.0,8.0,25.0,19.0,21.0
ab47a,2019-06-12,12-24,0.0,1.0,15.0,14.0,24.0,36.0,34.0,48.0
ab47a,2019-06-13,00-12,0.0,0.0,17.0,6.0,4.0,18.0,20.0,16.0
ab47a,2019-06-13,12-24,0.0,0.0,13.0,44.0,18.0,43.0,55.0,54.0
ab47a,2019-06-14,00-12,0.0,1.0,36.0,6.0,8.0,24.0,18.0,16.0
ab47a,2019-06-14,12-24,0.0,0.0,38.0,26.0,42.0,59.0,38.0,52.0
ab47a,2019-06-15,00-12,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0
ab47a,2019-06-15,12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ab47a,2019-06-17,00-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ab47a,2019-06-17,12-24,0.0,0.0,26.0,30.0,15.0,37.0,47.0,38.0
ab47a,2019-06-18,00-12,0.0,0.0,23.0,4.0,4.0,21.0,15.0,11.0
ab47a,2019-06-18,12-24,0.0,0.0,18.0,20.0,10.0,30.0,38.0,39.0
ab47a,2019-06-19,00-12,0.0,0.0,21.0,8.0,4.0,21.0,12.0,9.0
ab47a,2019-06-19,12-24,0.0,1.0,11.0,36.0,32.0,34.0,38.0,46.0
ab47a,2019-06-20,00-12,0.0,0.0,34.0,6.0,22.0,30.0,13.0,20.0
ab47a,2019-06-20,12-24,0.0,0.0,26.0,34.0,22.0,38.0,47.0,49.0
ab47a,2019-06-21,00-12,0.0,3.0,30.0,9.0,20.0,42.0,33.0,36.0
ab47a,2019-06-21,12-24,0.0,0.0,15.0,18.0,18.0,42.0,41.0,45.0
ab47a,2019-06-22,00-12,0.0,0.0,31.0,6.0,14.0,29.0,17.0,23.0
ab47a,2019-06-22,12-24,0.0,1.0,32.0,8.0,18.0,46.0,26.0,46.0
ab47a,2019-06-23,00-12,0.0,1.0,26.0,8.0,22.0,35.0,12.0,27.0
ab47a,2019-06-23,12-24,0.0,0.0,19.0,14.0,10.0,29.0,31.0,40.0
ab47a,2019-06-24,00-12,0.0,0.0,14.0,4.0,6.0,16.0,13.0,13.0
ab47a,2019-06-24,12-24,0.0,0.0,28.0,38.0,20.0,54.0,49.0,64.0
ab47a,2019-06-25,00-12,0.0,0.0,11.0,4.0,4.0,13.0,13.0,12.0
ab47a,2019-06-25,12-24,0.0,0.0,28.0,12.0,12.0,34.0,31.0,34.0
ab47a,2019-06-26,00-12,0.0,0.0,16.0,8.0,10.0,20.0,15.0,20.0
ab47a,2019-06-26,12-24,0.0,0.0,19.0,46.0,16.0,42.0,45.0,43.0
ab47a,2019-06-27,00-12,0.0,0.0,17.0,4.0,6.0,15.0,11.0,10.0
ab47a,2019-06-27,12-24,0.0,1.0,2.0,2.0,8.0,10.0,8.0,11.0
