id,date,6h,back-door-count-max,back-door-count-mean,back-door-count-std,back-door-count-sum,bathroom-count-max,bathroom-count-mean,bathroom-count-std,bathroom-count-sum,bedroom-count-max,bedroom-count-mean,bedroom-count-std,bedroom-count-sum,fridge-door-count-max,fridge-door-count-mean,fridge-door-count-std,fridge-door-count-sum,front-door-count-max,front-door-count-mean,front-door-count-std,front-door-count-sum,hallway-count-max,hallway-count-mean,hallway-count-std,hallway-count-sum,kitchen-count-max,kitchen-count-mean,kitchen-count-std,kitchen-count-sum,lounge-count-max,lounge-count-mean,lounge-count-std,lounge-count-sum
0d5ef,2019-05-13,00-06,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0
0d5ef,2019-05-13,06-12,16,0.75,3.27,18,7,0.58,1.69,14,9,0.71,2.18,17,12,0.58,2.47,14,9,0.79,2.26,19,16,1.38,4.25,33,11,1.17,3.21,28,18,1.58,4.58,38
0d5ef,2019-05-13,12-18,4,0.33,0.96,8,2,0.17,0.48,4,2,0.12,0.45,3,12,0.67,2.55,16,5,0.33,1.09,8,12,2.21,3.99,53,8,1.33,2.58,32,15,2.67,5.06,64
0d5ef,2019-05-13,18-24,0,0.0,0.0,0,4,0.25,0.85,6,8,0.5,1.79,12,4,0.25,0.9,6,0,0.0,0.0,0,11,1.17,2.94,28,7,0.88,2.15,21,15,1.5,3.78,36
0d5ef,2019-05-14,00-06,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0
0d5ef,2019-05-14,06-12,4,0.17,0.82,4,2,0.08,0.41,2,8,0.67,2.26,16,4,0.33,1.13,8,6,0.33,1.27,8,13,0.96,2.94,23,9,0.79,2.25,19,11,0.67,2.32,16
0d5ef,2019-05-14,12-18,4,0.17,0.82,4,2,0.21,0.59,5,1,0.08,0.28,2,14,1.08,3.12,26,9,0.58,1.89,14,13,1.62,3.56,39,8,1.25,2.61,30,13,1.75,3.95,42
0d5ef,2019-05-14,18-24,8,0.33,1.63,8,1,0.12,0.34,3,6,0.67,1.61,16,8,0.54,1.89,13,0,0.0,0.0,0,14,1.58,3.69,38,15,1.54,3.9,37,18,2.17,5.04,52
0d5ef,2019-05-15,00-06,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0
0d5ef,2019-05-15,06-12,1,0.08,0.28,2,5,0.21,1.02,5,16,1.29,3.67,31,12,0.83,2.63,20,6,0.33,1.27,8,16,1.58,3.99,38,15,1.5,3.76,36,13,1.46,3.51,35
0d5ef,2019-05-15,12-18,10,0.75,2.27,18,2,0.12,0.45,3,2,0.08,0.41,2,8,0.58,1.72,14,2,0.17,0.56,4,9,1.12,2.74,27,9,0.92,2.36,22,13,1.83,4.02,44
0d5ef,2019-05-15,18-24,0,0.0,0.0,0,2,0.17,0.48,4,5,0.21,1.02,5,16,1.08,3.78,26,2,0.17,0.56,4,16,1.71,4.19,41,16,1.54,4.23,37,14,1.67,4.0,40
0d5ef,2019-05-16,00-06,0,0.0,0.0,0,0,0.0,0.0,0,1,0.08,0.28,2,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0
0d5ef,2019-05-16,06-12,6,0.42,1.44,10,2,0.17,0.56,4,15,0.96,3.16,23,10,0.92,2.57,22,2,0.08,0.41,2,13,1.75,4.09,42,15,1.79,4.24,43,12,1.96,4.13,47
0d5ef,2019-05-16,12-18,6,0.67,1.83,16,3,0.29,0.75,7,3,0.21,0.72,5,10,0.67,2.18,16,4,0.33,0.96,8,14,1.75,4.17,42,12,1.38,3.39,33,20,2.17,5.36,52
0d5ef,2019-05-16,18-24,0,0.0,0.0,0,2,0.08,0.41,2,6,0.46,1.56,11,4,0.5,1.22,12,2,0.17,0.56,4,9,1.42,2.95,34,7,0.96,2.1,23,22,3.21,6.73,77
0d5ef,2019-05-17,00-06,0,0.0,0.0,0,0,0.0,0.0,0,1,0.08,0.28,2,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0
0d5ef,2019-05-17,06-12,0,0.0,0.0,0,1,0.08,0.28,2,3,0.21,0.66,5,8,0.58,1.82,14,2,0.17,0.56,4,9,0.92,2.38,22,13,1.21,3.23,29,16,1.12,3.48,27
0d5ef,2019-05-17,12-18,4,0.25,0.9,6,2,0.29,0.62,7,11,0.46,2.25,11,8,0.5,1.69,12,0,0.0,0.0,0,9,1.33,2.75,32,8,1.08,2.38,26,10,1.79,3.43,43
0d5ef,2019-05-17,18-24,0,0.0,0.0,0,2,0.12,0.45,3,6,0.29,1.23,7,6,0.5,1.69,12,0,0.0,0.0,0,13,1.12,2.92,27,13,1.12,2.92,27,11,1.71,3.71,41
0d5ef,2019-05-18,00-06,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0
0d5ef,2019-05-18,06-12,6,0.25,1.22,6,3,0.17,0.64,4,12,0.83,2.68,20,6,0.42,1.44,10,6,0.42,1.44,10,13,1.42,3.86,34,12,1.29,3.54,31,15,1.38,3.9,33
0d5ef,2019-05-18,12-18,8,0.75,2.27,18,3,0.21,0.66,5,1,0.04,0.2,1,12,1.0,2.77,24,4,0.42,1.02,10,12,2.21,4.01,53,9,1.79,3.22,43,20,3.0,5.86,72
0d5ef,2019-05-18,18-24,0,0.0,0.0,0,2,0.12,0.45,3,7,0.58,1.69,14,2,0.25,0.68,6,0,0.0,0.0,0,7,0.79,1.91,19,5,0.58,1.41,14,9,1.38,3.15,33
0d5ef,2019-05-19,00-06,0,0.0,0.0,0,0,0.0,0.0,0,1,0.04,0.2,1,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0
0d5ef,2019-05-19,06-12,0,0.0,0.0,0,5,0.33,1.09,8,8,0.92,2.28,22,8,0.92,2.12,22,4,0.25,0.9,6,11,1.33,2.87,32,14,1.58,3.48,38,11,1.46,3.18,35
0d5ef,2019-05-19,12-18,4,0.25,0.9,6,4,0.33,0.92,8,1,0.12,0.34,3,20,1.0,4.13,24,2,0.25,0.68,6,10,1.67,3.47,40,9,1.42,3.01,34,13,2.12,4.38,51
0d5ef,2019-05-19,18-24,0,0.0,0.0,0,4,0.29,1.0,7,3,0.42,1.02,10,6,0.42,1.32,10,0,0.0,0.0,0,8,1.08,2.59,26,9,1.08,2.45,26,16,2.83,5.51,68
0d5ef,2019-05-20,00-06,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0
0d5ef,2019-05-20,06-12,6,0.42,1.32,10,0,0.0,0.0,0,15,0.96,3.2,23,8,0.42,1.67,10,2,0.08,0.41,2,16,1.12,3.53,27,10,1.04,2.88,25,15,1.17,3.47,28
0d5ef,2019-05-20,12-18,6,0.42,1.32,10,5,0.38,1.28,9,3,0.29,0.81,7,14,0.67,2.87,16,4,0.5,1.22,12,18,1.67,4.57,40,12,1.25,3.34,30,16,1.67,4.44,40
0d5ef,2019-05-20,18-24,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,7,0.29,1.43,7,2,0.08,0.41,2,18,1.33,3.85,32,19,1.12,3.89,27,20,1.79,4.62,43
0d5ef,2019-05-21,00-06,0,0.0,0.0,0,1,0.04,0.2,1,7,0.46,1.5,11,4,0.17,0.82,4,2,0.08,0.41,2,11,0.46,2.25,11,8,0.33,1.63,8,9,0.38,1.84,9
0d5ef,2019-05-21,06-12,2,0.08,0.41,2,0,0.0,0.0,0,12,1.04,2.9,25,6,0.71,1.73,17,7,0.33,1.43,8,11,1.46,3.23,35,11,1.29,3.03,31,10,1.25,2.72,30
0d5ef,2019-05-21,12-18,4,0.25,0.9,6,2,0.25,0.61,6,11,0.71,2.31,17,4,0.33,1.13,8,6,0.5,1.35,12,15,2.29,5.09,55,17,1.88,4.48,45,11,1.58,3.65,38
0d5ef,2019-05-21,18-24,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0
0d5ef,2019-05-22,00-06,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0
0d5ef,2019-05-22,06-12,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0
0d5ef,2019-05-22,12-18,5,0.33,1.17,8,1,0.08,0.28,2,6,0.29,1.23,7,4,0.33,1.13,8,4,0.25,0.9,6,13,0.92,3.16,22,14,0.88,3.14,21,12,0.79,2.78,19
0d5ef,2019-05-22,18-24,4,0.17,0.82,4,4,0.25,0.9,6,4,0.42,1.06,10,6,0.58,1.5,14,2,0.25,0.68,6,9,1.54,3.18,37,8,1.25,2.67,30,14,1.79,4.34,43
0d5ef,2019-05-23,00-06,0,0.0,0.0,0,0,0.0,0.0,0,1,0.08,0.28,2,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0
0d5ef,2019-05-23,06-12,2,0.21,0.51,5,3,0.21,0.72,5,13,1.12,3.29,27,12,1.0,2.77,24,2,0.17,0.56,4,15,1.75,4.19,42,11,1.33,3.1,32,12,1.46,3.53,35
0d5ef,2019-05-23,12-18,4,0.29,0.91,7,4,0.33,1.01,8,7,0.46,1.5,11,10,0.67,2.33,16,6,0.58,1.5,14,15,2.5,4.59,60,11,1.58,3.06,38,15,2.67,4.88,64
0d5ef,2019-05-23,18-24,6,0.25,1.22,6,4,0.21,0.83,5,9,0.46,1.84,11,6,0.5,1.47,12,2,0.08,0.41,2,16,1.38,3.91,33,16,1.29,3.67,31,18,1.79,4.41,43
0d5ef,2019-05-24,00-06,0,0.0,0.0,0,0,0.0,0.0,0,4,0.21,0.83,5,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0
0d5ef,2019-05-24,06-12,6,0.58,1.64,14,5,0.25,1.03,6,15,1.33,3.38,32,8,0.75,2.03,18,6,0.5,1.35,12,16,2.21,4.82,53,15,2.12,4.77,51,15,2.04,4.69,49
0d5ef,2019-05-24,12-18,11,0.75,2.61,18,2,0.12,0.45,3,2,0.08,0.41,2,4,0.17,0.82,4,4,0.25,0.9,6,16,1.04,3.68,25,15,0.92,3.32,22,17,1.17,4.05,28
0d5ef,2019-05-24,18-24,3,0.25,0.74,6,1,0.08,0.28,2,4,0.42,1.18,10,6,0.33,1.27,8,2,0.08,0.41,2,14,1.12,3.14,27,10,0.88,2.35,21,14,1.54,3.93,37
0d5ef,2019-05-25,00-06,0,0.0,0.0,0,0,0.0,0.0,0,1,0.04,0.2,1,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0
0d5ef,2019-05-25,06-12,10,0.42,2.04,10,4,0.25,0.85,6,9,0.96,2.18,23,4,0.67,1.52,16,2,0.33,0.76,8,13,2.0,4.08,48,11,1.92,3.75,46,16,1.96,4.37,47
0d5ef,2019-05-25,12-18,4,0.21,0.83,5,5,0.42,1.21,10,2,0.17,0.56,4,8,1.0,2.28,24,4,0.25,0.9,6,23,2.96,6.01,71,22,2.58,5.47,62,23,3.83,7.29,92
0d5ef,2019-05-25,18-24,4,0.29,1.0,7,7,0.29,1.43,7,6,0.33,1.27,8,8,0.5,1.79,12,2,0.08,0.41,2,15,1.0,3.27,24,16,1.0,3.44,24,18,1.21,3.88,29
0d5ef,2019-05-26,00-06,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0
0d5ef,2019-05-26,06-12,4,0.21,0.83,5,3,0.17,0.64,4,15,1.25,3.37,30,8,0.79,2.19,19,2,0.17,0.56,4,15,1.29,3.54,31,14,1.42,3.69,34,13,1.29,3.42,31
0d5ef,2019-05-26,12-18,10,0.71,2.44,17,3,0.25,0.85,6,3,0.38,1.01,9,6,0.83,1.86,20,4,0.42,1.02,10,13,1.92,4.1,46,12,2.0,4.16,48,14,2.17,4.2,52
0d5ef,2019-05-26,18-24,2,0.17,0.56,4,1,0.08,0.28,2,8,0.38,1.64,9,2,0.08,0.41,2,0,0.0,0.0,0,14,1.08,3.05,26,7,0.83,1.97,20,16,1.33,3.63,32
0d5ef,2019-05-27,00-06,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0
0d5ef,2019-05-27,06-12,1,0.08,0.28,2,1,0.04,0.2,1,7,0.79,2.17,19,10,0.58,2.17,14,4,0.33,0.96,8,12,1.46,3.49,35,14,1.79,4.27,43,11,1.21,3.01,29
0d5ef,2019-05-27,12-18,12,1.0,2.62,24,2,0.21,0.59,5,15,1.0,3.32,24,8,0.75,1.94,18,4,0.25,0.85,6,10,1.46,2.89,35,9,1.5,2.9,36,13,1.71,3.48,41
0d5ef,2019-05-27,18-24,2,0.08,0.41,2,1,0.04,0.2,1,6,0.25,1.22,6,8,0.5,1.79,12,0,0.0,0.0,0,7,0.75,1.82,18,7,0.79,1.96,19,11,1.21,3.09,29
0d5ef,2019-05-28,00-06,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0
0d5ef,2019-05-28,06-12,0,0.0,0.0,0,3,0.17,0.64,4,13,0.79,2.7,19,8,1.0,2.36,24,2,0.25,0.68,6,11,1.54,3.35,37,10,1.46,3.12,35,9,1.12,2.47,27
