id,date,6h,back-door-count-max,back-door-count-mean,back-door-count-std,back-door-count-sum,bathroom-count-max,bathroom-count-mean,bathroom-count-std,bathroom-count-sum,bedroom-count-max,bedroom-count-mean,bedroom-count-std,bedroom-count-sum,fridge-door-count-max,fridge-door-count-mean,fridge-door-count-std,fridge-door-count-sum,front-door-count-max,front-door-count-mean,front-door-count-std,front-door-count-sum,hallway-count-max,hallway-count-mean,hallway-count-std,hallway-count-sum,kitchen-count-max,kitchen-count-mean,kitchen-count-std,kitchen-count-sum,lounge-count-max,lounge-count-mean,lounge-count-std,lounge-count-sum
eca1f,2019-05-07,00-06,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0
eca1f,2019-05-07,06-12,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0
eca1f,2019-05-07,12-18,16,0.92,3.44,22,12,0.54,2.45,13,13,0.62,2.65,15,16,0.75,3.27,18,9,0.62,1.91,15,0,0.0,0.0,0,18,1.21,3.95,29,25,3.96,9.06,95
eca1f,2019-05-07,18-24,2,0.08,0.41,2,2,0.12,0.45,3,5,0.5,1.22,12,0,0.0,0.0,0,6,0.42,1.44,10,0,0.0,0.0,0,3,0.29,0.86,7,7,0.67,1.83,16
eca1f,2019-05-08,00-06,0,0.0,0.0,0,2,0.21,0.59,5,5,0.67,1.34,16,6,0.25,1.22,6,4,0.17,0.82,4,0,0.0,0.0,0,8,0.33,1.63,8,3,0.29,0.69,7
eca1f,2019-05-08,06-12,4,0.25,0.9,6,7,0.38,1.47,9,7,0.58,1.84,14,6,0.5,1.35,12,4,0.25,0.9,6,0,0.0,0.0,0,6,0.62,1.56,15,23,3.38,7.29,81
eca1f,2019-05-08,12-18,4,0.25,0.9,6,0,0.0,0.0,0,1,0.04,0.2,1,6,0.75,2.03,18,4,0.42,1.02,10,9,0.38,1.84,9,15,1.46,3.68,35,13,1.46,3.6,35
eca1f,2019-05-08,18-24,0,0.0,0.0,0,2,0.12,0.45,3,7,0.75,1.7,18,0,0.0,0.0,0,2,0.08,0.41,2,1,0.04,0.2,1,1,0.04,0.2,1,1,0.17,0.38,4
eca1f,2019-05-09,00-06,0,0.0,0.0,0,2,0.25,0.68,6,5,0.62,1.47,15,2,0.08,0.41,2,2,0.08,0.41,2,2,0.08,0.41,2,1,0.04,0.2,1,4,0.33,0.92,8
eca1f,2019-05-09,06-12,12,0.58,2.47,14,11,0.54,2.25,13,7,0.67,1.79,16,12,1.08,3.06,26,2,0.17,0.56,4,11,0.96,2.73,23,13,1.04,3.11,25,23,3.17,6.41,76
eca1f,2019-05-09,12-18,32,2.5,7.98,60,11,0.83,2.84,20,13,1.0,3.4,24,8,0.75,2.11,18,6,1.0,1.96,24,19,2.46,4.97,59,17,2.5,4.85,60,24,4.38,8.21,105
eca1f,2019-05-09,18-24,4,0.17,0.82,4,3,0.17,0.64,4,4,0.42,1.06,10,0,0.0,0.0,0,0,0.0,0.0,0,2,0.12,0.45,3,5,0.29,1.08,7,4,0.33,1.01,8
