id,date,6h,back-door-count-max,back-door-count-mean,back-door-count-std,back-door-count-sum,bathroom-count-max,bathroom-count-mean,bathroom-count-std,bathroom-count-sum,bedroom-count-max,bedroom-count-mean,bedroom-count-std,bedroom-count-sum,fridge-door-count-max,fridge-door-count-mean,fridge-door-count-std,fridge-door-count-sum,front-door-count-max,front-door-count-mean,front-door-count-std,front-door-count-sum,hallway-count-max,hallway-count-mean,hallway-count-std,hallway-count-sum,kitchen-count-max,kitchen-count-mean,kitchen-count-std,kitchen-count-sum,lounge-count-max,lounge-count-mean,lounge-count-std,lounge-count-sum
b9d58,2019-04-01,00-06,0,0.0,0.0,0,2,0.25,0.61,6,2,0.25,0.53,6,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0
b9d58,2019-04-01,06-12,4,0.25,0.85,6,4,0.21,0.83,5,8,0.92,2.12,22,11,0.71,2.31,17,1,0.04,0.2,1,5,0.5,1.22,12,7,0.79,1.86,19,5,0.71,1.49,17
b9d58,2019-04-01,12-18,0,0.0,0.0,0,1,0.04,0.2,1,0,0.0,0.0,0,5,0.21,1.02,5,4,0.25,0.9,6,3,0.21,0.72,5,4,0.17,0.82,4,4,0.29,1.0,7
b9d58,2019-04-01,18-24,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0
b9d58,2019-04-03,00-06,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0
b9d58,2019-04-03,06-12,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0
b9d58,2019-04-03,12-18,2,0.08,0.41,2,7,0.33,1.43,8,13,1.25,3.49,30,14,0.75,2.94,18,6,0.25,1.22,6,18,1.42,4.23,34,13,1.54,4.18,37,12,0.83,2.65,20
b9d58,2019-04-03,18-24,6,0.25,1.22,6,13,0.71,2.69,17,16,0.96,3.36,23,4,0.58,1.38,14,4,0.17,0.82,4,10,1.21,2.75,29,12,1.71,3.44,41,6,0.83,1.93,20
b9d58,2019-04-04,00-06,0,0.0,0.0,0,4,0.46,1.1,11,5,0.71,1.55,17,4,0.17,0.82,4,0,0.0,0.0,0,2,0.08,0.41,2,10,0.42,2.04,10,0,0.0,0.0,0
b9d58,2019-04-04,06-12,10,0.83,2.28,20,11,0.96,2.65,23,15,1.21,3.41,29,20,1.21,4.16,29,10,0.5,2.06,12,12,1.58,3.24,38,15,2.5,4.77,60,14,1.67,4.08,40
b9d58,2019-04-04,12-18,14,2.12,4.53,51,2,0.21,0.51,5,9,0.88,2.52,21,10,1.38,3.25,33,6,0.67,1.52,16,16,2.29,5.06,55,16,2.29,4.74,55,12,2.12,4.06,51
b9d58,2019-04-04,18-24,4,0.17,0.82,4,14,0.83,2.93,20,15,1.17,3.31,28,16,1.08,3.49,26,2,0.25,0.68,6,11,0.92,2.62,22,8,0.75,2.03,18,6,0.62,1.76,15
b9d58,2019-04-05,00-06,0,0.0,0.0,0,4,0.29,0.91,7,5,0.54,1.38,13,4,0.17,0.82,4,0,0.0,0.0,0,2,0.08,0.41,2,2,0.08,0.41,2,0,0.0,0.0,0
b9d58,2019-04-05,06-12,14,1.62,3.73,39,9,1.04,2.4,25,11,1.71,3.46,41,14,0.92,2.95,22,9,0.96,2.63,23,11,1.79,3.61,43,12,2.17,4.02,52,16,2.21,4.73,53
b9d58,2019-04-05,12-18,8,1.0,2.28,24,4,0.29,1.0,7,11,0.54,2.26,13,16,1.67,4.56,40,6,0.5,1.35,12,13,1.62,3.36,39,12,1.29,2.85,31,10,1.62,3.21,39
b9d58,2019-04-05,18-24,8,0.42,1.67,10,7,0.67,1.79,16,10,1.12,2.72,27,6,0.67,1.83,16,4,0.25,0.9,6,10,1.21,2.86,29,8,1.0,2.41,24,10,1.08,2.65,26
b9d58,2019-04-06,00-06,0,0.0,0.0,0,5,0.58,1.28,14,4,0.71,1.46,17,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0
b9d58,2019-04-06,06-12,15,1.25,4.09,30,11,0.5,2.25,12,9,0.62,2.16,15,8,1.25,2.75,30,16,1.0,3.34,24,13,1.67,3.42,40,9,0.96,2.31,23,12,0.96,2.69,23
b9d58,2019-04-06,12-18,0,0.0,0.0,0,2,0.08,0.41,2,3,0.12,0.61,3,6,0.5,1.47,12,4,0.25,0.9,6,7,0.83,1.97,20,6,0.62,1.47,15,3,0.17,0.64,4
b9d58,2019-04-06,18-24,0,0.0,0.0,0,0,0.0,0.0,0,3,0.12,0.61,3,4,0.17,0.82,4,2,0.08,0.41,2,3,0.33,0.92,8,5,0.25,1.03,6,1,0.04,0.2,1
b9d58,2019-04-07,00-06,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0
b9d58,2019-04-07,06-12,0,0.0,0.0,0,2,0.08,0.41,2,2,0.08,0.41,2,6,0.42,1.44,10,4,0.25,0.9,6,5,0.54,1.38,13,5,0.42,1.28,10,1,0.12,0.34,3
b9d58,2019-04-07,12-18,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,10,0.42,2.04,10,2,0.17,0.56,4,5,0.25,1.03,6,6,0.29,1.23,7,1,0.04,0.2,1
b9d58,2019-04-07,18-24,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,4,0.42,1.18,10,0,0.0,0.0,0,4,0.46,1.18,11,4,0.29,0.86,7,0,0.0,0.0,0
b9d58,2019-04-08,00-06,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,2,0.08,0.41,2,1,0.04,0.2,1,0,0.0,0.0,0
b9d58,2019-04-08,06-12,0,0.0,0.0,0,2,0.08,0.41,2,3,0.12,0.61,3,4,0.33,1.13,8,2,0.08,0.41,2,6,0.33,1.27,8,6,0.33,1.27,8,1,0.04,0.2,1
b9d58,2019-04-08,12-18,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0
b9d58,2019-04-08,18-24,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,20,1.25,4.16,30,2,0.08,0.41,2,5,0.79,1.59,19,19,1.29,3.99,31,1,0.04,0.2,1
b9d58,2019-04-09,00-06,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,2,0.08,0.41,2,0,0.0,0.0,0,2,0.08,0.41,2,3,0.12,0.61,3,0,0.0,0.0,0
b9d58,2019-04-09,06-12,0,0.0,0.0,0,2,0.08,0.41,2,2,0.08,0.41,2,4,0.17,0.82,4,2,0.08,0.41,2,2,0.12,0.45,3,2,0.17,0.56,4,0,0.0,0.0,0
