id,date,6h,back-door-count-max,back-door-count-mean,back-door-count-std,back-door-count-sum,bathroom-count-max,bathroom-count-mean,bathroom-count-std,bathroom-count-sum,bedroom-count-max,bedroom-count-mean,bedroom-count-std,bedroom-count-sum,fridge-door-count-max,fridge-door-count-mean,fridge-door-count-std,fridge-door-count-sum,front-door-count-max,front-door-count-mean,front-door-count-std,front-door-count-sum,hallway-count-max,hallway-count-mean,hallway-count-std,hallway-count-sum,kitchen-count-max,kitchen-count-mean,kitchen-count-std,kitchen-count-sum,lounge-count-max,lounge-count-mean,lounge-count-std,lounge-count-sum
96adf,2019-05-07,00-06,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0
96adf,2019-05-07,06-12,11,0.46,2.25,11,10,0.42,2.04,10,3,0.12,0.61,3,19,0.79,3.88,19,12,0.5,2.45,12,2,0.08,0.41,2,9,0.38,1.84,9,6,0.25,1.22,6
96adf,2019-05-07,12-18,4,0.17,0.82,4,4,0.38,1.06,9,8,0.54,1.89,13,18,1.25,3.77,30,6,0.92,1.95,22,15,1.38,3.33,33,15,2.0,4.19,48,27,3.42,7.0,82
96adf,2019-05-07,18-24,4,0.17,0.82,4,5,0.29,1.04,7,5,0.46,1.22,11,8,0.5,1.79,12,0,0.0,0.0,0,2,0.08,0.41,2,0,0.0,0.0,0,6,0.46,1.56,11
96adf,2019-05-08,00-06,0,0.0,0.0,0,2,0.21,0.59,5,3,0.25,0.74,6,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0
96adf,2019-05-08,06-12,4,0.17,0.82,4,5,0.42,1.28,10,14,1.25,3.25,30,14,0.83,3.06,20,8,0.42,1.67,10,12,0.79,2.62,19,8,0.33,1.63,8,22,1.75,5.67,42
96adf,2019-05-08,12-18,2,0.08,0.41,2,5,0.21,1.02,5,8,0.33,1.63,8,16,1.0,3.44,24,4,0.33,0.96,8,6,0.67,1.63,16,6,0.62,1.56,15,12,1.58,3.41,38
96adf,2019-05-08,18-24,4,0.25,0.9,6,6,0.42,1.28,10,13,0.88,2.74,21,8,0.5,1.79,12,0,0.0,0.0,0,5,0.29,1.08,7,0,0.0,0.0,0,8,0.67,2.12,16
96adf,2019-05-09,00-06,0,0.0,0.0,0,2,0.17,0.48,4,2,0.17,0.48,4,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0
96adf,2019-05-09,06-12,4,0.17,0.82,4,6,0.42,1.35,10,12,0.96,2.91,23,6,0.42,1.44,10,10,0.58,2.17,14,4,0.42,1.02,10,0,0.0,0.0,0,6,0.54,1.44,13
