id,date,back-door,bathroom,bedroom,fridge-door,front-door,hallway,kitchen,lounge
28710,2019-05-16,60.0,25.0,38.0,42.0,30.0,113.0,114.0,107.0
28710,2019-05-17,71.0,19.0,31.0,90.0,52.0,157.0,155.0,143.0
28710,2019-05-18,31.0,13.0,12.0,40.0,12.0,65.0,74.0,62.0
28710,2019-05-19,45.0,30.0,42.0,24.0,32.0,83.0,83.0,75.0
28710,2019-05-20,10.0,34.0,27.0,12.0,4.0,27.0,21.0,30.0
28710,2019-05-21,71.0,40.0,48.0,76.0,28.0,119.0,130.0,118.0
28710,2019-05-22,55.0,40.0,54.0,72.0,20.0,122.0,132.0,104.0
28710,2019-05-23,61.0,41.0,57.0,100.0,54.0,137.0,159.0,132.0
28710,2019-05-24,63.0,33.0,55.0,48.0,20.0,109.0,104.0,121.0
28710,2019-05-25,61.0,26.0,35.0,56.0,6.0,87.0,94.0,74.0
28710,2019-05-26,21.0,35.0,37.0,56.0,0.0,70.0,73.0,64.0
28710,2019-05-27,51.0,20.0,37.0,70.0,1.0,111.0,123.0,91.0
28710,2019-05-28,72.0,45.0,53.0,74.0,30.0,129.0,143.0,126.0
28710,2019-05-29,31.0,40.0,42.0,106.0,30.0,110.0,127.0,133.0
28710,2019-05-30,59.0,32.0,46.0,62.0,32.0,121.0,134.0,112.0
28710,2019-05-31,75.0,37.0,46.0,96.0,34.0,118.0,140.0,117.0
28710,2019-06-01,72.0,24.0,40.0,58.0,24.0,129.0,116.0,112.0
28710,2019-06-02,46.0,22.0,24.0,56.0,21.0,73.0,93.0,81.0
28710,2019-06-03,68.0,35.0,39.0,76.0,38.0,130.0,125.0,140.0
28710,2019-06-04,51.0,35.0,44.0,74.0,48.0,136.0,139.0,129.0
28710,2019-06-05,48.0,37.0,42.0,74.0,18.0,91.0,108.0,98.0
28710,2019-06-06,45.0,34.0,42.0,46.0,16.0,106.0,112.0,90.0
28710,2019-06-07,41.0,48.0,82.0,90.0,30.0,115.0,105.0,105.0
28710,2019-06-08,54.0,26.0,50.0,72.0,14.0,92.0,112.0,101.0
28710,2019-06-09,39.0,28.0,40.0,96.0,19.0,105.0,128.0,86.0
28710,2019-06-10,26.0,55.0,58.0,92.0,65.0,151.0,115.0,154.0
28710,2019-06-11,20.0,37.0,63.0,38.0,22.0,51.0,62.0,47.0
28710,2019-06-12,36.0,27.0,61.0,84.0,10.0,90.0,124.0,87.0
28710,2019-06-13,48.0,41.0,82.0,60.0,20.0,86.0,105.0,93.0
28710,2019-06-14,37.0,18.0,27.0,48.0,17.0,81.0,82.0,74.0
28710,2019-06-15,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0
28710,2019-06-17,34.0,3.0,16.0,24.0,25.0,55.0,62.0,45.0
28710,2019-06-18,35.0,28.0,40.0,54.0,6.0,81.0,96.0,85.0
28710,2019-06-19,58.0,24.0,31.0,64.0,43.0,96.0,109.0,86.0
28710,2019-06-20,38.0,29.0,49.0,50.0,31.0,114.0,103.0,95.0
28710,2019-06-21,43.0,30.0,48.0,76.0,16.0,92.0,121.0,88.0
28710,2019-06-22,6.0,28.0,28.0,44.0,6.0,30.0,40.0,23.0
28710,2019-06-23,13.0,15.0,40.0,18.0,13.0,45.0,48.0,58.0
28710,2019-06-24,44.0,44.0,77.0,76.0,14.0,103.0,106.0,103.0
28710,2019-06-25,90.0,36.0,66.0,82.0,23.0,150.0,136.0,148.0
28710,2019-06-26,56.0,30.0,42.0,82.0,27.0,106.0,142.0,114.0
28710,2019-06-27,55.0,30.0,58.0,106.0,25.0,150.0,148.0,141.0
28710,2019-06-28,62.0,25.0,42.0,82.0,10.0,86.0,106.0,76.0
28710,2019-06-29,83.0,30.0,64.0,88.0,13.0,110.0,114.0,130.0
28710,2019-06-30,58.0,41.0,70.0,86.0,22.0,119.0,129.0,135.0
