id,date,back-door,bathroom,bedroom,fridge-door,front-door,hallway,kitchen,lounge
0cda9,2019-04-15,29.0,20.0,12.0,27.0,44.0,0.0,64.0,48.0
0cda9,2019-04-16,10.0,34.0,29.0,76.0,23.0,45.0,65.0,100.0
0cda9,2019-04-17,14.0,30.0,41.0,82.0,30.0,113.0,74.0,95.0
0cda9,2019-04-18,18.0,43.0,39.0,66.0,32.0,116.0,70.0,89.0
0cda9,2019-04-19,8.0,28.0,25.0,58.0,31.0,105.0,68.0,82.0
0cda9,2019-04-20,8.0,31.0,25.0,64.0,10.0,95.0,88.0,101.0
0cda9,2019-04-21,8.0,43.0,26.0,50.0,20.0,90.0,54.0,85.0
0cda9,2019-04-22,8.0,30.0,32.0,60.0,10.0,83.0,64.0,100.0
0cda9,2019-04-23,10.0,32.0,30.0,79.0,12.0,95.0,62.0,92.0
0cda9,2019-04-24,14.0,48.0,49.0,64.0,34.0,145.0,84.0,106.0
0cda9,2019-04-25,12.0,35.0,32.0,64.0,16.0,108.0,70.0,88.0
0cda9,2019-04-26,8.0,39.0,21.0,34.0,22.0,73.0,42.0,45.0
0cda9,2019-04-27,12.0,43.0,50.0,62.0,22.0,110.0,80.0,123.0
0cda9,2019-04-28,7.0,23.0,44.0,40.0,6.0,72.0,59.0,62.0
0cda9,2019-04-29,10.0,25.0,35.0,58.0,28.0,108.0,78.0,87.0
0cda9,2019-04-30,8.0,27.0,20.0,64.0,14.0,82.0,56.0,99.0
0cda9,2019-05-01,8.0,35.0,29.0,56.0,18.0,89.0,62.0,72.0
0cda9,2019-05-02,12.0,27.0,24.0,40.0,24.0,96.0,77.0,92.0
0cda9,2019-05-03,12.0,28.0,28.0,30.0,15.0,59.0,33.0,37.0
0cda9,2019-05-04,14.0,32.0,34.0,70.0,18.0,94.0,74.0,84.0
0cda9,2019-05-05,8.0,26.0,27.0,86.0,13.0,85.0,61.0,93.0
0cda9,2019-05-06,10.0,20.0,19.0,62.0,18.0,90.0,71.0,90.0
0cda9,2019-05-07,10.0,44.0,30.0,86.0,30.0,141.0,86.0,123.0
0cda9,2019-05-08,8.0,36.0,26.0,50.0,26.0,106.0,76.0,77.0
0cda9,2019-05-09,14.0,45.0,63.0,82.0,15.0,111.0,69.0,127.0
0cda9,2019-05-10,16.0,38.0,29.0,51.0,27.0,100.0,72.0,80.0
0cda9,2019-05-11,6.0,31.0,33.0,54.0,16.0,76.0,56.0,68.0
0cda9,2019-05-12,14.0,26.0,26.0,70.0,14.0,95.0,69.0,85.0
0cda9,2019-05-13,8.0,35.0,28.0,52.0,22.0,95.0,59.0,89.0
0cda9,2019-05-14,10.0,48.0,37.0,58.0,38.0,122.0,73.0,92.0
0cda9,2019-05-15,6.0,31.0,24.0,60.0,24.0,105.0,58.0,80.0
0cda9,2019-05-16,8.0,28.0,26.0,54.0,22.0,99.0,68.0,78.0
0cda9,2019-05-17,10.0,31.0,29.0,80.0,36.0,98.0,84.0,83.0
0cda9,2019-05-18,4.0,27.0,22.0,54.0,10.0,104.0,65.0,106.0
0cda9,2019-05-19,12.0,44.0,36.0,58.0,13.0,89.0,51.0,77.0
0cda9,2019-05-20,12.0,35.0,23.0,62.0,18.0,87.0,61.0,85.0
0cda9,2019-05-21,14.0,29.0,21.0,88.0,25.0,101.0,88.0,78.0
0cda9,2019-05-22,16.0,36.0,22.0,68.0,21.0,100.0,70.0,111.0
0cda9,2019-05-23,14.0,36.0,35.0,74.0,22.0,92.0,64.0,70.0
