id,date,back-door,bathroom,bedroom,fridge-door,front-door,hallway,kitchen,lounge
385de,2019-06-10,14.0,9.0,33.0,35.0,35.0,61.0,62.0,42.0
385de,2019-06-11,12.0,2.0,51.0,40.0,10.0,46.0,89.0,22.0
385de,2019-06-12,8.0,3.0,25.0,48.0,8.0,75.0,115.0,30.0
385de,2019-06-13,12.0,1.0,36.0,40.0,16.0,108.0,132.0,39.0
385de,2019-06-14,4.0,2.0,36.0,48.0,4.0,91.0,144.0,38.0
385de,2019-06-17,5.0,12.0,5.0,60.0,4.0,43.0,80.0,22.0
385de,2019-06-18,2.0,33.0,39.0,76.0,6.0,93.0,132.0,72.0
385de,2019-06-19,12.0,21.0,41.0,66.0,18.0,90.0,127.0,31.0
385de,2019-06-20,6.0,3.0,28.0,58.0,6.0,78.0,118.0,56.0
385de,2019-06-21,6.0,6.0,40.0,58.0,5.0,69.0,106.0,40.0
385de,2019-06-22,6.0,9.0,60.0,81.0,11.0,104.0,159.0,61.0
385de,2019-06-23,2.0,2.0,40.0,80.0,23.0,71.0,142.0,49.0
385de,2019-06-24,12.0,0.0,36.0,44.0,6.0,87.0,114.0,20.0
385de,2019-06-25,6.0,3.0,46.0,24.0,11.0,60.0,62.0,26.0
385de,2019-06-26,10.0,1.0,49.0,56.0,10.0,83.0,126.0,23.0
385de,2019-06-27,4.0,2.0,40.0,30.0,14.0,45.0,72.0,23.0
385de,2019-06-28,2.0,3.0,25.0,82.0,10.0,67.0,163.0,57.0
385de,2019-06-29,2.0,2.0,40.0,46.0,11.0,109.0,132.0,32.0
385de,2019-06-30,4.0,5.0,31.0,32.0,10.0,59.0,113.0,39.0
