id,date,back-door,bathroom,bedroom,fridge-door,front-door,hallway,kitchen,lounge
201d8,2019-05-25,0.0,50.0,42.0,70.0,20.0,89.0,91.0,39.0
201d8,2019-05-26,0.0,75.0,68.0,62.0,12.0,95.0,90.0,45.0
201d8,2019-05-27,0.0,57.0,49.0,82.0,16.0,69.0,135.0,44.0
201d8,2019-05-28,0.0,55.0,51.0,60.0,16.0,80.0,110.0,53.0
201d8,2019-05-29,0.0,53.0,51.0,56.0,14.0,70.0,100.0,24.0
201d8,2019-05-30,0.0,55.0,54.0,69.0,16.0,90.0,107.0,55.0
201d8,2019-05-31,4.0,61.0,59.0,96.0,24.0,113.0,109.0,63.0
201d8,2019-06-01,0.0,53.0,54.0,102.0,12.0,105.0,114.0,47.0
201d8,2019-06-02,4.0,54.0,42.0,70.0,10.0,76.0,108.0,57.0
201d8,2019-06-03,0.0,70.0,62.0,76.0,16.0,84.0,100.0,51.0
201d8,2019-06-04,0.0,54.0,48.0,54.0,6.0,43.0,75.0,29.0
201d8,2019-06-05,0.0,51.0,50.0,62.0,10.0,56.0,82.0,32.0
201d8,2019-06-06,0.0,47.0,42.0,62.0,6.0,46.0,92.0,30.0
201d8,2019-06-07,0.0,60.0,56.0,60.0,4.0,44.0,88.0,41.0
201d8,2019-06-08,0.0,52.0,50.0,62.0,11.0,52.0,71.0,51.0
201d8,2019-06-09,0.0,56.0,53.0,50.0,0.0,46.0,96.0,35.0
201d8,2019-06-10,0.0,73.0,71.0,54.0,14.0,72.0,114.0,68.0
201d8,2019-06-11,0.0,47.0,41.0,60.0,10.0,38.0,54.0,31.0
201d8,2019-06-12,0.0,53.0,44.0,54.0,2.0,29.0,94.0,37.0
201d8,2019-06-13,0.0,49.0,50.0,48.0,6.0,49.0,75.0,27.0
201d8,2019-06-14,0.0,70.0,66.0,42.0,2.0,47.0,71.0,26.0
201d8,2019-06-15,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0
201d8,2019-06-17,9.0,25.0,26.0,16.0,4.0,25.0,32.0,25.0
201d8,2019-06-18,0.0,57.0,48.0,58.0,6.0,43.0,97.0,28.0
201d8,2019-06-19,0.0,49.0,50.0,76.0,10.0,46.0,117.0,46.0
201d8,2019-06-20,0.0,60.0,64.0,64.0,2.0,50.0,67.0,33.0
201d8,2019-06-21,0.0,67.0,61.0,60.0,2.0,57.0,87.0,27.0
201d8,2019-06-22,0.0,40.0,43.0,58.0,6.0,35.0,80.0,23.0
201d8,2019-06-23,0.0,48.0,49.0,78.0,12.0,67.0,137.0,64.0
201d8,2019-06-24,0.0,65.0,60.0,74.0,10.0,101.0,123.0,64.0
201d8,2019-06-25,0.0,75.0,63.0,78.0,24.0,109.0,110.0,91.0
201d8,2019-06-26,0.0,47.0,41.0,68.0,14.0,95.0,108.0,71.0
201d8,2019-06-27,0.0,61.0,56.0,84.0,12.0,88.0,104.0,69.0
201d8,2019-06-28,0.0,44.0,68.0,46.0,11.0,118.0,84.0,80.0
201d8,2019-06-29,0.0,0.0,73.0,22.0,10.0,98.0,53.0,27.0
201d8,2019-06-30,0.0,0.0,55.0,58.0,10.0,85.0,82.0,39.0
