id,date,back-door,bathroom,bedroom,fridge-door,front-door,hallway,kitchen,lounge
ec812,2019-04-08,21.0,15.0,12.0,22.0,15.0,42.0,38.0,54.0
ec812,2019-04-09,15.0,40.0,42.0,80.0,4.0,150.0,106.0,107.0
ec812,2019-04-10,19.0,27.0,37.0,46.0,33.0,108.0,0.0,36.0
ec812,2019-04-11,35.0,34.0,45.0,40.0,12.0,99.0,0.0,36.0
ec812,2019-04-12,56.0,38.0,32.0,60.0,8.0,120.0,0.0,41.0
ec812,2019-04-13,63.0,44.0,73.0,56.0,10.0,144.0,2.0,49.0
ec812,2019-04-14,27.0,20.0,27.0,44.0,4.0,79.0,0.0,32.0
ec812,2019-04-15,18.0,26.0,23.0,12.0,4.0,40.0,0.0,4.0
ec812,2019-04-16,10.0,15.0,21.0,39.0,8.0,68.0,58.0,35.0
ec812,2019-04-17,49.0,29.0,35.0,45.0,12.0,96.0,106.0,41.0
ec812,2019-04-18,44.0,36.0,50.0,60.0,10.0,102.0,78.0,42.0
ec812,2019-04-19,44.0,30.0,48.0,56.0,4.0,140.0,149.0,43.0
ec812,2019-04-20,29.0,32.0,40.0,30.0,21.0,92.0,76.0,46.0
ec812,2019-04-21,16.0,43.0,36.0,64.0,6.0,126.0,89.0,66.0
ec812,2019-04-22,22.0,42.0,42.0,78.0,4.0,131.0,0.0,84.0
ec812,2019-04-23,27.0,38.0,54.0,44.0,4.0,126.0,0.0,51.0
ec812,2019-04-24,44.0,34.0,36.0,74.0,22.0,106.0,0.0,42.0
ec812,2019-04-25,33.0,29.0,35.0,30.0,10.0,75.0,0.0,32.0
ec812,2019-04-26,17.0,24.0,30.0,28.0,8.0,52.0,0.0,23.0
ec812,2019-04-27,60.0,44.0,35.0,70.0,12.0,115.0,0.0,42.0
ec812,2019-04-28,48.0,38.0,52.0,56.0,10.0,140.0,0.0,59.0
ec812,2019-04-29,76.0,22.0,31.0,46.0,16.0,103.0,0.0,50.0
ec812,2019-04-30,31.0,37.0,47.0,66.0,10.0,108.0,0.0,34.0
ec812,2019-05-01,28.0,27.0,50.0,62.0,10.0,131.0,0.0,58.0
ec812,2019-05-02,52.0,35.0,41.0,67.0,14.0,111.0,0.0,55.0
ec812,2019-05-03,46.0,34.0,30.0,58.0,2.0,89.0,0.0,43.0
ec812,2019-05-04,56.0,24.0,46.0,30.0,8.0,57.0,12.0,31.0
ec812,2019-05-05,38.0,19.0,31.0,55.0,6.0,64.0,107.0,38.0
ec812,2019-05-06,85.0,46.0,29.0,54.0,2.0,135.0,117.0,56.0
ec812,2019-05-07,60.0,35.0,38.0,60.0,12.0,99.0,111.0,30.0
ec812,2019-05-08,12.0,26.0,39.0,28.0,2.0,68.0,65.0,28.0
ec812,2019-05-09,22.0,25.0,45.0,39.0,14.0,100.0,80.0,41.0
ec812,2019-05-10,62.0,23.0,29.0,83.0,8.0,79.0,87.0,44.0
ec812,2019-05-11,33.0,38.0,43.0,80.0,4.0,148.0,98.0,49.0
ec812,2019-05-12,20.0,31.0,54.0,33.0,4.0,97.0,22.0,41.0
ec812,2019-05-13,39.0,39.0,43.0,28.0,6.0,102.0,75.0,35.0
ec812,2019-05-14,36.0,28.0,48.0,38.0,6.0,96.0,73.0,24.0
ec812,2019-05-15,37.0,31.0,35.0,38.0,18.0,134.0,74.0,41.0
ec812,2019-05-16,43.0,36.0,42.0,48.0,8.0,125.0,90.0,34.0
ec812,2019-05-17,31.0,34.0,40.0,32.0,10.0,123.0,84.0,47.0
ec812,2019-05-18,23.0,44.0,51.0,52.0,7.0,114.0,99.0,50.0
ec812,2019-05-19,51.0,34.0,41.0,74.0,6.0,114.0,141.0,51.0
ec812,2019-05-20,26.0,33.0,38.0,55.0,10.0,94.0,82.0,63.0
ec812,2019-05-21,14.0,22.0,27.0,28.0,4.0,50.0,49.0,32.0
ec812,2019-05-22,17.0,17.0,25.0,36.0,10.0,33.0,40.0,3.0
ec812,2019-05-23,20.0,27.0,36.0,46.0,4.0,83.0,79.0,29.0
ec812,2019-05-24,8.0,39.0,45.0,38.0,6.0,105.0,114.0,53.0
ec812,2019-05-25,17.0,36.0,63.0,70.0,6.0,119.0,140.0,47.0
ec812,2019-05-26,28.0,31.0,34.0,38.0,12.0,68.0,79.0,43.0
ec812,2019-05-27,35.0,31.0,34.0,56.0,4.0,88.0,144.0,41.0
ec812,2019-05-28,28.0,22.0,35.0,38.0,10.0,73.0,86.0,41.0
ec812,2019-05-29,29.0,33.0,35.0,50.0,8.0,90.0,88.0,36.0
ec812,2019-05-30,22.0,28.0,26.0,60.0,16.0,102.0,99.0,30.0
ec812,2019-05-31,20.0,29.0,32.0,36.0,6.0,71.0,71.0,39.0
ec812,2019-06-01,12.0,25.0,28.0,41.0,6.0,51.0,43.0,31.0
ec812,2019-06-02,9.0,32.0,41.0,46.0,10.0,95.0,103.0,45.0
ec812,2019-06-03,27.0,29.0,32.0,28.0,8.0,114.0,0.0,50.0
ec812,2019-06-04,27.0,25.0,32.0,53.0,8.0,83.0,0.0,41.0
ec812,2019-06-05,38.0,37.0,47.0,46.0,14.0,104.0,54.0,31.0
ec812,2019-06-06,34.0,40.0,46.0,46.0,12.0,113.0,124.0,38.0
ec812,2019-06-07,31.0,30.0,57.0,62.0,14.0,130.0,124.0,32.0
ec812,2019-06-08,8.0,17.0,22.0,16.0,12.0,39.0,37.0,4.0
ec812,2019-06-14,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
ec812,2019-06-17,5.0,8.0,14.0,6.0,2.0,18.0,44.0,26.0
ec812,2019-06-18,26.0,14.0,20.0,44.0,12.0,59.0,52.0,34.0
ec812,2019-06-19,23.0,26.0,0.0,34.0,12.0,55.0,76.0,35.0
ec812,2019-06-20,28.0,32.0,0.0,50.0,8.0,75.0,86.0,30.0
ec812,2019-06-21,22.0,19.0,0.0,42.0,2.0,84.0,84.0,42.0
ec812,2019-06-22,6.0,18.0,0.0,34.0,8.0,66.0,74.0,32.0
ec812,2019-06-23,18.0,30.0,0.0,52.0,0.0,72.0,86.0,54.0
ec812,2019-06-24,14.0,31.0,0.0,38.0,6.0,93.0,104.0,46.0
ec812,2019-06-25,11.0,22.0,0.0,39.0,3.0,55.0,52.0,30.0
