id,date,back-door,bathroom,bedroom,fridge-door,front-door,hallway,kitchen,lounge
0697d,2019-06-28,14.0,7.0,24.0,23.0,28.0,40.0,106.0,80.0
0697d,2019-06-29,2.0,11.0,26.0,8.0,23.0,57.0,120.0,117.0
0697d,2019-06-30,4.0,14.0,53.0,0.0,8.0,57.0,119.0,103.0
