id,date,6h,back-door,bathroom,bedroom,fridge-door,front-door,hallway,kitchen,lounge
6b29b,2019-04-18,00-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6b29b,2019-04-18,06-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6b29b,2019-04-18,12-18,7.0,5.0,8.0,21.0,11.0,30.0,42.0,38.0
6b29b,2019-04-18,18-24,2.0,21.0,27.0,17.0,0.0,28.0,39.0,23.0
6b29b,2019-04-19,00-06,0.0,7.0,20.0,0.0,0.0,2.0,0.0,0.0
6b29b,2019-04-19,06-12,7.0,22.0,26.0,15.0,0.0,31.0,29.0,15.0
6b29b,2019-04-19,12-18,15.0,5.0,24.0,17.0,10.0,33.0,33.0,26.0
6b29b,2019-04-19,18-24,2.0,15.0,29.0,26.0,2.0,27.0,26.0,25.0
6b29b,2019-04-20,00-06,0.0,12.0,28.0,0.0,0.0,4.0,1.0,1.0
6b29b,2019-04-20,06-12,7.0,16.0,19.0,28.0,14.0,47.0,42.0,26.0
6b29b,2019-04-20,12-18,3.0,9.0,85.0,24.0,4.0,32.0,45.0,20.0
6b29b,2019-04-20,18-24,2.0,18.0,20.0,19.0,2.0,43.0,63.0,18.0
6b29b,2019-04-21,00-06,0.0,2.0,13.0,0.0,0.0,3.0,0.0,1.0
6b29b,2019-04-21,06-12,2.0,15.0,20.0,16.0,6.0,28.0,27.0,26.0
6b29b,2019-04-21,12-18,4.0,10.0,15.0,12.0,6.0,27.0,38.0,28.0
6b29b,2019-04-21,18-24,2.0,13.0,16.0,2.0,6.0,25.0,35.0,31.0
6b29b,2019-04-22,00-06,0.0,8.0,24.0,0.0,0.0,0.0,0.0,0.0
6b29b,2019-04-22,06-12,7.0,16.0,12.0,10.0,2.0,35.0,67.0,25.0
6b29b,2019-04-22,12-18,3.0,11.0,8.0,6.0,6.0,21.0,58.0,11.0
6b29b,2019-04-22,18-24,4.0,12.0,12.0,9.0,2.0,21.0,29.0,23.0
6b29b,2019-04-23,00-06,0.0,5.0,14.0,0.0,0.0,3.0,0.0,0.0
6b29b,2019-04-23,06-12,4.0,21.0,19.0,5.0,11.0,36.0,22.0,24.0
6b29b,2019-04-23,12-18,6.0,2.0,3.0,2.0,6.0,24.0,41.0,21.0
6b29b,2019-04-23,18-24,4.0,8.0,22.0,0.0,0.0,25.0,13.0,36.0
6b29b,2019-04-24,00-06,0.0,0.0,15.0,0.0,0.0,2.0,0.0,1.0
6b29b,2019-04-24,06-12,8.0,12.0,27.0,2.0,0.0,23.0,41.0,24.0
6b29b,2019-04-24,12-18,4.0,7.0,6.0,2.0,2.0,33.0,39.0,35.0
6b29b,2019-04-24,18-24,4.0,9.0,22.0,0.0,6.0,32.0,35.0,44.0
6b29b,2019-04-25,00-06,0.0,0.0,11.0,0.0,0.0,1.0,0.0,1.0
6b29b,2019-04-25,06-12,11.0,12.0,18.0,10.0,6.0,31.0,41.0,33.0
6b29b,2019-04-25,12-18,3.0,4.0,15.0,9.0,6.0,38.0,38.0,35.0
6b29b,2019-04-25,18-24,2.0,4.0,20.0,0.0,4.0,30.0,16.0,27.0
6b29b,2019-04-26,00-06,0.0,0.0,22.0,3.0,0.0,3.0,1.0,1.0
6b29b,2019-04-26,06-12,2.0,13.0,25.0,5.0,8.0,45.0,32.0,30.0
6b29b,2019-04-26,12-18,13.0,3.0,24.0,0.0,10.0,36.0,31.0,26.0
6b29b,2019-04-26,18-24,3.0,2.0,24.0,0.0,0.0,28.0,29.0,29.0
6b29b,2019-04-27,00-06,0.0,0.0,17.0,0.0,0.0,2.0,0.0,1.0
6b29b,2019-04-27,06-12,14.0,13.0,24.0,2.0,2.0,26.0,24.0,28.0
6b29b,2019-04-27,12-18,6.0,7.0,14.0,6.0,8.0,38.0,37.0,27.0
6b29b,2019-04-27,18-24,2.0,7.0,25.0,0.0,0.0,25.0,32.0,40.0
6b29b,2019-04-28,00-06,0.0,0.0,25.0,0.0,0.0,3.0,0.0,1.0
6b29b,2019-04-28,06-12,6.0,13.0,38.0,6.0,0.0,38.0,35.0,51.0
6b29b,2019-04-28,12-18,10.0,0.0,22.0,13.0,2.0,45.0,72.0,52.0
6b29b,2019-04-28,18-24,0.0,0.0,31.0,1.0,6.0,41.0,36.0,45.0
6b29b,2019-04-29,00-06,0.0,0.0,15.0,0.0,0.0,2.0,0.0,1.0
6b29b,2019-04-29,06-12,3.0,0.0,20.0,4.0,14.0,40.0,65.0,20.0
6b29b,2019-04-29,12-18,4.0,0.0,8.0,2.0,6.0,36.0,60.0,77.0
6b29b,2019-04-29,18-24,6.0,0.0,23.0,3.0,2.0,30.0,32.0,37.0
6b29b,2019-05-07,00-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6b29b,2019-05-07,06-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6b29b,2019-05-07,12-18,4.0,0.0,20.0,3.0,21.0,26.0,27.0,21.0
6b29b,2019-05-07,18-24,0.0,0.0,30.0,1.0,0.0,32.0,32.0,30.0
6b29b,2019-05-08,00-06,0.0,0.0,21.0,0.0,0.0,7.0,5.0,6.0
6b29b,2019-05-08,06-12,6.0,0.0,25.0,5.0,0.0,23.0,32.0,13.0
6b29b,2019-05-08,12-18,12.0,0.0,13.0,0.0,5.0,26.0,26.0,19.0
6b29b,2019-05-08,18-24,6.0,0.0,36.0,0.0,2.0,27.0,17.0,32.0
6b29b,2019-05-09,00-06,0.0,0.0,28.0,0.0,0.0,4.0,3.0,4.0
6b29b,2019-05-09,06-12,2.0,0.0,26.0,0.0,12.0,14.0,17.0,7.0
6b29b,2019-05-09,12-18,4.0,0.0,25.0,0.0,2.0,22.0,33.0,19.0
6b29b,2019-05-09,18-24,0.0,0.0,26.0,2.0,0.0,16.0,15.0,25.0
6b29b,2019-05-10,00-06,0.0,0.0,34.0,0.0,0.0,11.0,6.0,9.0
6b29b,2019-05-10,06-12,2.0,0.0,20.0,0.0,16.0,37.0,36.0,25.0
6b29b,2019-05-10,12-18,10.0,0.0,27.0,1.0,8.0,38.0,23.0,21.0
6b29b,2019-05-10,18-24,0.0,0.0,30.0,1.0,0.0,26.0,42.0,25.0
6b29b,2019-05-11,00-06,0.0,0.0,19.0,1.0,0.0,7.0,6.0,6.0
6b29b,2019-05-11,06-12,5.0,0.0,20.0,2.0,4.0,23.0,33.0,11.0
6b29b,2019-05-11,12-18,5.0,0.0,32.0,1.0,6.0,38.0,33.0,45.0
6b29b,2019-05-11,18-24,6.0,0.0,33.0,2.0,0.0,24.0,35.0,26.0
6b29b,2019-05-12,00-06,0.0,0.0,22.0,0.0,0.0,4.0,5.0,4.0
6b29b,2019-05-12,06-12,7.0,0.0,21.0,0.0,2.0,14.0,20.0,6.0
6b29b,2019-05-12,12-18,3.0,0.0,10.0,0.0,6.0,14.0,18.0,13.0
6b29b,2019-05-12,18-24,4.0,0.0,26.0,2.0,4.0,30.0,32.0,22.0
6b29b,2019-05-13,00-06,0.0,0.0,30.0,1.0,0.0,6.0,6.0,4.0
6b29b,2019-05-13,06-12,3.0,0.0,35.0,3.0,0.0,31.0,24.0,13.0
6b29b,2019-05-13,12-18,11.0,0.0,54.0,0.0,18.0,47.0,33.0,43.0
6b29b,2019-05-13,18-24,2.0,0.0,21.0,9.0,2.0,22.0,29.0,40.0
6b29b,2019-05-14,00-06,0.0,1.0,18.0,3.0,0.0,9.0,8.0,11.0
6b29b,2019-05-14,06-12,4.0,12.0,23.0,0.0,10.0,40.0,39.0,36.0
6b29b,2019-05-14,12-18,20.0,11.0,55.0,0.0,4.0,59.0,69.0,45.0
6b29b,2019-05-14,18-24,2.0,15.0,39.0,2.0,4.0,37.0,31.0,45.0
6b29b,2019-05-15,00-06,0.0,9.0,28.0,0.0,0.0,8.0,4.0,7.0
6b29b,2019-05-15,06-12,6.0,12.0,21.0,0.0,6.0,31.0,18.0,23.0
6b29b,2019-05-15,12-18,6.0,6.0,7.0,0.0,8.0,14.0,18.0,19.0
6b29b,2019-05-15,18-24,10.0,17.0,28.0,0.0,7.0,34.0,40.0,29.0
6b29b,2019-05-16,00-06,0.0,12.0,16.0,0.0,0.0,7.0,6.0,5.0
6b29b,2019-05-16,06-12,5.0,30.0,43.0,0.0,0.0,37.0,32.0,13.0
6b29b,2019-05-16,12-18,3.0,8.0,33.0,0.0,6.0,41.0,41.0,26.0
6b29b,2019-05-16,18-24,4.0,18.0,40.0,2.0,8.0,41.0,44.0,28.0
6b29b,2019-05-17,00-06,0.0,7.0,22.0,0.0,0.0,7.0,7.0,2.0
6b29b,2019-05-17,06-12,2.0,10.0,13.0,0.0,6.0,18.0,14.0,8.0
