id,date,6h,back-door,bathroom,bedroom,fridge-door,front-door,hallway,kitchen,lounge
ab47a,2019-05-17,00-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ab47a,2019-05-17,06-12,1.0,3.0,9.0,14.0,18.0,16.0,8.0,35.0
ab47a,2019-05-17,12-18,0.0,0.0,16.0,12.0,32.0,41.0,23.0,41.0
ab47a,2019-05-17,18-24,0.0,0.0,14.0,16.0,8.0,26.0,34.0,39.0
ab47a,2019-05-18,00-06,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0
ab47a,2019-05-18,06-12,0.0,0.0,22.0,6.0,6.0,24.0,16.0,15.0
ab47a,2019-05-18,12-18,0.0,0.0,5.0,12.0,12.0,26.0,33.0,46.0
ab47a,2019-05-18,18-24,0.0,0.0,24.0,2.0,4.0,22.0,6.0,8.0
ab47a,2019-05-19,00-06,0.0,0.0,2.0,0.0,0.0,3.0,0.0,1.0
ab47a,2019-05-19,06-12,0.0,0.0,16.0,8.0,4.0,16.0,11.0,12.0
ab47a,2019-05-19,12-18,0.0,1.0,11.0,10.0,18.0,38.0,18.0,46.0
ab47a,2019-05-19,18-24,0.0,0.0,22.0,0.0,6.0,22.0,5.0,6.0
ab47a,2019-05-20,00-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ab47a,2019-05-20,06-12,0.0,0.0,23.0,4.0,6.0,24.0,16.0,12.0
ab47a,2019-05-20,12-18,0.0,2.0,8.0,14.0,16.0,24.0,21.0,35.0
ab47a,2019-05-20,18-24,0.0,0.0,7.0,14.0,6.0,19.0,20.0,25.0
ab47a,2019-05-21,00-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ab47a,2019-05-21,06-12,0.0,1.0,20.0,8.0,6.0,19.0,13.0,13.0
ab47a,2019-05-21,12-18,0.0,2.0,20.0,8.0,16.0,28.0,12.0,31.0
ab47a,2019-05-21,18-24,0.0,0.0,11.0,4.0,10.0,20.0,16.0,12.0
ab47a,2019-05-22,00-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ab47a,2019-05-22,06-12,0.0,0.0,18.0,4.0,0.0,12.0,9.0,7.0
ab47a,2019-05-22,12-18,0.0,0.0,8.0,14.0,16.0,24.0,26.0,36.0
ab47a,2019-05-22,18-24,0.0,0.0,24.0,0.0,6.0,27.0,4.0,8.0
ab47a,2019-05-23,00-06,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0
ab47a,2019-05-23,06-12,0.0,0.0,18.0,4.0,6.0,24.0,12.0,18.0
