id,date,6h,back-door,bathroom,bedroom,fridge-door,front-door,hallway,kitchen,lounge
e4959,2019-04-25,00-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e4959,2019-04-25,06-12,33.0,10.0,12.0,20.0,6.0,17.0,14.0,13.0
e4959,2019-04-25,12-18,6.0,2.0,3.0,22.0,5.0,42.0,29.0,37.0
e4959,2019-04-25,18-24,0.0,5.0,9.0,22.0,1.0,24.0,17.0,16.0
e4959,2019-04-26,00-06,0.0,5.0,15.0,0.0,0.0,0.0,0.0,0.0
e4959,2019-04-26,06-12,0.0,20.0,37.0,6.0,0.0,10.0,12.0,4.0
e4959,2019-04-26,12-18,0.0,0.0,0.0,16.0,0.0,20.0,22.0,16.0
e4959,2019-04-26,18-24,0.0,11.0,16.0,4.0,0.0,36.0,28.0,24.0
e4959,2019-04-27,00-06,0.0,9.0,23.0,0.0,0.0,0.0,0.0,0.0
e4959,2019-04-27,06-12,0.0,17.0,43.0,16.0,9.0,27.0,20.0,17.0
e4959,2019-04-27,12-18,0.0,1.0,15.0,6.0,11.0,37.0,16.0,30.0
e4959,2019-04-27,18-24,0.0,10.0,18.0,8.0,0.0,22.0,32.0,18.0
e4959,2019-04-28,00-06,0.0,16.0,23.0,0.0,0.0,0.0,0.0,0.0
e4959,2019-04-28,06-12,0.0,14.0,27.0,10.0,12.0,23.0,18.0,22.0
e4959,2019-04-28,12-18,0.0,2.0,26.0,20.0,4.0,24.0,21.0,21.0
e4959,2019-04-28,18-24,0.0,10.0,13.0,18.0,0.0,18.0,17.0,15.0
e4959,2019-04-29,00-06,0.0,10.0,16.0,0.0,0.0,0.0,0.0,0.0
e4959,2019-04-29,06-12,0.0,23.0,30.0,0.0,0.0,0.0,0.0,0.0
e4959,2019-04-29,12-18,0.0,11.0,28.0,18.0,3.0,36.0,38.0,29.0
e4959,2019-04-29,18-24,0.0,12.0,18.0,4.0,4.0,25.0,18.0,20.0
e4959,2019-04-30,00-06,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0
e4959,2019-04-30,06-12,0.0,9.0,26.0,8.0,0.0,11.0,13.0,7.0
e4959,2019-04-30,12-18,0.0,0.0,5.0,24.0,12.0,35.0,37.0,27.0
e4959,2019-04-30,18-24,0.0,9.0,15.0,22.0,10.0,44.0,32.0,35.0
e4959,2019-05-01,00-06,0.0,9.0,13.0,0.0,0.0,0.0,0.0,0.0
e4959,2019-05-01,06-12,0.0,34.0,29.0,6.0,8.0,26.0,19.0,11.0
e4959,2019-05-01,12-18,0.0,6.0,11.0,14.0,6.0,51.0,46.0,34.0
e4959,2019-05-01,18-24,0.0,5.0,13.0,6.0,11.0,29.0,24.0,36.0
e4959,2019-05-02,00-06,0.0,9.0,17.0,0.0,0.0,0.0,0.0,0.0
e4959,2019-05-02,06-12,0.0,15.0,42.0,13.0,4.0,36.0,42.0,25.0
e4959,2019-05-02,12-18,0.0,0.0,7.0,12.0,10.0,28.0,17.0,27.0
e4959,2019-05-02,18-24,0.0,12.0,15.0,24.0,0.0,20.0,26.0,12.0
e4959,2019-05-03,00-06,0.0,6.0,13.0,0.0,0.0,0.0,0.0,0.0
e4959,2019-05-03,06-12,0.0,12.0,28.0,22.0,12.0,40.0,33.0,22.0
e4959,2019-05-03,12-18,0.0,6.0,4.0,22.0,2.0,28.0,36.0,21.0
e4959,2019-05-03,18-24,0.0,10.0,18.0,20.0,4.0,32.0,33.0,29.0
e4959,2019-05-04,00-06,0.0,5.0,11.0,0.0,0.0,0.0,0.0,0.0
e4959,2019-05-04,06-12,0.0,13.0,28.0,14.0,2.0,21.0,20.0,10.0
e4959,2019-05-04,12-18,0.0,3.0,4.0,30.0,9.0,43.0,40.0,35.0
e4959,2019-05-04,18-24,0.0,6.0,9.0,10.0,0.0,21.0,17.0,15.0
e4959,2019-05-05,00-06,0.0,6.0,11.0,0.0,0.0,0.0,0.0,0.0
e4959,2019-05-05,06-12,0.0,18.0,27.0,10.0,0.0,8.0,12.0,5.0
e4959,2019-05-05,12-18,0.0,4.0,17.0,10.0,10.0,22.0,17.0,18.0
e4959,2019-05-05,18-24,0.0,6.0,18.0,10.0,0.0,24.0,26.0,17.0
e4959,2019-05-06,00-06,0.0,11.0,19.0,0.0,0.0,0.0,0.0,0.0
e4959,2019-05-06,06-12,0.0,24.0,30.0,8.0,8.0,33.0,44.0,15.0
e4959,2019-05-06,12-18,0.0,3.0,8.0,20.0,10.0,40.0,29.0,37.0
e4959,2019-05-06,18-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e4959,2019-05-07,00-06,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0
e4959,2019-05-07,06-12,0.0,14.0,27.0,18.0,2.0,24.0,54.0,8.0
e4959,2019-05-07,12-18,0.0,4.0,7.0,6.0,10.0,39.0,23.0,31.0
e4959,2019-05-07,18-24,0.0,7.0,13.0,32.0,4.0,27.0,21.0,26.0
e4959,2019-05-08,00-06,0.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0
