id,date,6h,back-door,bathroom,bedroom,fridge-door,front-door,hallway,kitchen,lounge
55cd4,2019-04-15,00-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55cd4,2019-04-15,06-12,9.0,7.0,5.0,22.0,18.0,7.0,7.0,6.0
55cd4,2019-04-15,12-18,8.0,2.0,6.0,10.0,6.0,41.0,68.0,33.0
55cd4,2019-04-15,18-24,2.0,2.0,6.0,0.0,0.0,7.0,8.0,9.0
55cd4,2019-04-16,00-06,0.0,0.0,5.0,2.0,0.0,5.0,5.0,2.0
55cd4,2019-04-16,06-12,6.0,4.0,9.0,10.0,13.0,37.0,59.0,41.0
55cd4,2019-04-16,12-18,14.0,1.0,7.0,16.0,4.0,24.0,41.0,8.0
55cd4,2019-04-16,18-24,0.0,2.0,2.0,0.0,0.0,4.0,4.0,1.0
55cd4,2019-04-17,00-06,2.0,2.0,9.0,6.0,0.0,21.0,19.0,22.0
55cd4,2019-04-17,06-12,11.0,3.0,9.0,8.0,20.0,51.0,52.0,45.0
55cd4,2019-04-17,12-18,1.0,4.0,7.0,14.0,2.0,28.0,53.0,16.0
55cd4,2019-04-17,18-24,2.0,1.0,4.0,0.0,2.0,4.0,9.0,2.0
55cd4,2019-04-18,00-06,2.0,1.0,7.0,6.0,0.0,12.0,10.0,11.0
55cd4,2019-04-18,06-12,5.0,1.0,6.0,6.0,8.0,33.0,52.0,36.0
55cd4,2019-04-18,12-18,3.0,2.0,2.0,18.0,6.0,17.0,28.0,8.0
55cd4,2019-04-18,18-24,0.0,0.0,1.0,0.0,0.0,2.0,3.0,4.0
55cd4,2019-04-19,00-06,2.0,1.0,9.0,4.0,0.0,18.0,21.0,17.0
55cd4,2019-04-19,06-12,11.0,0.0,6.0,12.0,8.0,24.0,47.0,30.0
55cd4,2019-04-19,12-18,3.0,2.0,6.0,4.0,10.0,29.0,42.0,13.0
55cd4,2019-04-19,18-24,2.0,0.0,2.0,0.0,0.0,2.0,3.0,1.0
55cd4,2019-04-20,00-06,2.0,1.0,6.0,8.0,0.0,11.0,14.0,7.0
55cd4,2019-04-20,06-12,4.0,4.0,4.0,6.0,10.0,39.0,50.0,14.0
55cd4,2019-04-20,12-18,2.0,3.0,4.0,8.0,4.0,15.0,42.0,5.0
55cd4,2019-04-20,18-24,2.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0
55cd4,2019-04-21,00-06,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0
55cd4,2019-04-21,06-12,12.0,5.0,9.0,16.0,0.0,32.0,63.0,26.0
55cd4,2019-04-21,12-18,0.0,0.0,1.0,0.0,6.0,6.0,4.0,0.0
55cd4,2019-04-21,18-24,2.0,1.0,4.0,0.0,4.0,14.0,13.0,10.0
55cd4,2019-04-22,00-06,0.0,0.0,7.0,0.0,0.0,9.0,3.0,0.0
55cd4,2019-04-22,06-12,5.0,4.0,8.0,10.0,2.0,30.0,54.0,24.0
55cd4,2019-04-22,12-18,2.0,4.0,2.0,14.0,15.0,28.0,41.0,17.0
55cd4,2019-04-22,18-24,1.0,1.0,3.0,0.0,0.0,7.0,7.0,5.0
55cd4,2019-04-23,00-06,2.0,2.0,8.0,4.0,0.0,14.0,16.0,12.0
55cd4,2019-04-23,06-12,7.0,2.0,1.0,4.0,4.0,25.0,61.0,39.0
55cd4,2019-04-23,12-18,7.0,1.0,4.0,12.0,14.0,19.0,49.0,5.0
55cd4,2019-04-23,18-24,2.0,0.0,3.0,0.0,0.0,5.0,4.0,1.0
55cd4,2019-04-24,00-06,2.0,0.0,6.0,4.0,0.0,8.0,11.0,7.0
55cd4,2019-04-24,06-12,8.0,1.0,1.0,12.0,14.0,32.0,60.0,25.0
55cd4,2019-04-24,12-18,8.0,1.0,6.0,8.0,6.0,26.0,46.0,12.0
55cd4,2019-04-24,18-24,0.0,0.0,2.0,0.0,0.0,2.0,1.0,2.0
55cd4,2019-04-25,00-06,1.0,0.0,6.0,6.0,0.0,6.0,6.0,4.0
55cd4,2019-04-25,06-12,5.0,2.0,7.0,8.0,6.0,40.0,60.0,34.0
55cd4,2019-04-25,12-18,2.0,3.0,7.0,2.0,2.0,13.0,15.0,8.0
55cd4,2019-04-25,18-24,0.0,0.0,2.0,2.0,4.0,8.0,6.0,2.0
55cd4,2019-04-26,00-06,2.0,0.0,8.0,6.0,0.0,14.0,14.0,9.0
55cd4,2019-04-26,06-12,4.0,5.0,22.0,8.0,16.0,65.0,69.0,38.0
55cd4,2019-04-26,12-18,14.0,1.0,8.0,10.0,10.0,26.0,43.0,17.0
55cd4,2019-04-26,18-24,2.0,0.0,2.0,0.0,2.0,7.0,6.0,6.0
55cd4,2019-04-27,00-06,2.0,2.0,8.0,6.0,0.0,14.0,13.0,10.0
55cd4,2019-04-27,06-12,2.0,3.0,4.0,6.0,6.0,24.0,30.0,35.0
55cd4,2019-04-27,12-18,4.0,0.0,7.0,10.0,8.0,22.0,33.0,32.0
55cd4,2019-04-27,18-24,0.0,2.0,4.0,0.0,0.0,5.0,2.0,1.0
55cd4,2019-04-28,00-06,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0
55cd4,2019-04-28,06-12,10.0,3.0,11.0,10.0,8.0,42.0,52.0,37.0
55cd4,2019-04-28,12-18,2.0,0.0,3.0,2.0,6.0,7.0,7.0,8.0
55cd4,2019-04-28,18-24,0.0,2.0,5.0,0.0,2.0,9.0,12.0,8.0
