id,date,6h,back-door,bathroom,bedroom,fridge-door,front-door,hallway,kitchen,lounge
e8a78,2019-04-16,00-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e8a78,2019-04-16,06-12,7.0,7.0,12.0,5.0,2.0,17.0,20.0,19.0
e8a78,2019-04-16,12-18,17.0,1.0,6.0,27.0,12.0,41.0,35.0,38.0
e8a78,2019-04-16,18-24,2.0,13.0,19.0,5.0,8.0,33.0,15.0,23.0
e8a78,2019-04-17,00-06,0.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0
e8a78,2019-04-17,06-12,10.0,27.0,38.0,15.0,11.0,26.0,18.0,5.0
e8a78,2019-04-17,12-18,4.0,2.0,10.0,28.0,14.0,24.0,27.0,4.0
e8a78,2019-04-17,18-24,2.0,23.0,26.0,12.0,4.0,24.0,26.0,19.0
e8a78,2019-04-18,00-06,0.0,8.0,14.0,0.0,0.0,4.0,0.0,1.0
e8a78,2019-04-18,06-12,6.0,39.0,50.0,36.0,18.0,35.0,27.0,17.0
e8a78,2019-04-18,12-18,16.0,12.0,19.0,20.0,24.0,45.0,34.0,59.0
e8a78,2019-04-18,18-24,2.0,13.0,18.0,4.0,4.0,18.0,10.0,12.0
e8a78,2019-04-19,00-06,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0
e8a78,2019-04-19,06-12,4.0,25.0,32.0,14.0,16.0,22.0,25.0,10.0
e8a78,2019-04-19,12-18,14.0,13.0,21.0,46.0,14.0,49.0,48.0,43.0
e8a78,2019-04-19,18-24,6.0,15.0,27.0,40.0,0.0,28.0,29.0,11.0
e8a78,2019-04-20,00-06,0.0,12.0,9.0,0.0,0.0,0.0,0.0,0.0
e8a78,2019-04-20,06-12,34.0,39.0,43.0,26.0,10.0,41.0,23.0,16.0
e8a78,2019-04-20,12-18,18.0,5.0,4.0,34.0,18.0,50.0,31.0,22.0
e8a78,2019-04-20,18-24,4.0,19.0,33.0,14.0,2.0,26.0,26.0,13.0
e8a78,2019-04-21,00-06,0.0,11.0,10.0,0.0,0.0,0.0,0.0,0.0
e8a78,2019-04-21,06-12,6.0,26.0,43.0,22.0,8.0,21.0,7.0,8.0
e8a78,2019-04-21,12-18,15.0,3.0,14.0,28.0,12.0,40.0,12.0,28.0
e8a78,2019-04-21,18-24,2.0,22.0,24.0,8.0,2.0,23.0,5.0,26.0
e8a78,2019-04-22,00-06,0.0,15.0,12.0,0.0,0.0,0.0,0.0,0.0
e8a78,2019-04-22,06-12,18.0,33.0,48.0,14.0,6.0,42.0,12.0,29.0
e8a78,2019-04-22,12-18,24.0,10.0,13.0,42.0,20.0,55.0,6.0,35.0
e8a78,2019-04-22,18-24,4.0,20.0,21.0,6.0,0.0,15.0,11.0,10.0
e8a78,2019-04-23,00-06,0.0,14.0,11.0,0.0,0.0,0.0,0.0,0.0
e8a78,2019-04-23,06-12,2.0,28.0,42.0,36.0,6.0,27.0,13.0,6.0
e8a78,2019-04-23,12-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e8a78,2019-04-23,18-24,6.0,8.0,21.0,28.0,6.0,20.0,18.0,15.0
e8a78,2019-04-24,00-06,0.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0
e8a78,2019-04-24,06-12,6.0,33.0,41.0,16.0,10.0,20.0,22.0,4.0
e8a78,2019-04-24,12-18,6.0,2.0,2.0,38.0,8.0,34.0,35.0,16.0
e8a78,2019-04-24,18-24,0.0,17.0,17.0,2.0,10.0,20.0,23.0,11.0
e8a78,2019-04-25,00-06,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0
e8a78,2019-04-25,06-12,4.0,55.0,40.0,10.0,12.0,42.0,32.0,15.0
e8a78,2019-04-25,12-18,8.0,30.0,13.0,32.0,10.0,56.0,52.0,36.0
e8a78,2019-04-25,18-24,4.0,15.0,20.0,26.0,6.0,30.0,15.0,18.0
e8a78,2019-04-26,00-06,0.0,12.0,9.0,0.0,0.0,0.0,0.0,0.0
e8a78,2019-04-26,06-12,8.0,35.0,40.0,18.0,2.0,23.0,23.0,24.0
e8a78,2019-04-26,12-18,14.0,6.0,8.0,50.0,22.0,48.0,16.0,40.0
e8a78,2019-04-26,18-24,2.0,12.0,17.0,18.0,0.0,17.0,12.0,13.0
e8a78,2019-04-27,00-06,0.0,15.0,14.0,0.0,0.0,0.0,0.0,0.0
e8a78,2019-04-27,06-12,0.0,39.0,45.0,17.0,14.0,40.0,13.0,23.0
e8a78,2019-04-27,12-18,9.0,12.0,17.0,8.0,28.0,37.0,20.0,21.0
e8a78,2019-04-27,18-24,4.0,21.0,32.0,7.0,0.0,22.0,17.0,18.0
e8a78,2019-04-28,00-06,0.0,15.0,13.0,0.0,0.0,0.0,0.0,0.0
e8a78,2019-04-28,06-12,3.0,37.0,39.0,12.0,6.0,23.0,19.0,5.0
e8a78,2019-04-28,12-18,4.0,2.0,4.0,4.0,10.0,16.0,10.0,12.0
e8a78,2019-04-28,18-24,2.0,18.0,31.0,10.0,0.0,22.0,6.0,20.0
e8a78,2019-04-29,00-06,0.0,13.0,12.0,0.0,0.0,0.0,0.0,0.0
e8a78,2019-04-29,06-12,4.0,30.0,33.0,28.0,14.0,31.0,37.0,12.0
e8a78,2019-04-29,12-18,20.0,2.0,2.0,30.0,2.0,43.0,36.0,30.0
e8a78,2019-04-29,18-24,4.0,20.0,24.0,8.0,0.0,21.0,14.0,18.0
e8a78,2019-04-30,00-06,0.0,15.0,13.0,0.0,0.0,2.0,0.0,0.0
e8a78,2019-04-30,06-12,10.0,36.0,34.0,24.0,16.0,47.0,39.0,20.0
e8a78,2019-04-30,12-18,16.0,14.0,12.0,54.0,10.0,53.0,39.0,24.0
e8a78,2019-04-30,18-24,10.0,13.0,25.0,10.0,6.0,31.0,12.0,25.0
e8a78,2019-05-01,00-06,0.0,14.0,12.0,0.0,0.0,0.0,0.0,0.0
e8a78,2019-05-01,06-12,4.0,37.0,54.0,16.0,18.0,42.0,28.0,17.0
e8a78,2019-05-01,12-18,17.0,7.0,9.0,39.0,12.0,36.0,37.0,20.0
e8a78,2019-05-01,18-24,2.0,12.0,21.0,17.0,2.0,19.0,23.0,14.0
e8a78,2019-05-02,00-06,0.0,13.0,9.0,0.0,0.0,0.0,0.0,0.0
e8a78,2019-05-02,06-12,0.0,35.0,36.0,14.0,8.0,24.0,28.0,16.0
e8a78,2019-05-02,12-18,14.0,4.0,5.0,25.0,16.0,42.0,22.0,28.0
e8a78,2019-05-02,18-24,6.0,13.0,19.0,10.0,0.0,14.0,12.0,15.0
e8a78,2019-05-03,00-06,0.0,11.0,12.0,0.0,0.0,0.0,0.0,0.0
e8a78,2019-05-03,06-12,0.0,38.0,34.0,22.0,4.0,35.0,29.0,27.0
e8a78,2019-05-03,12-18,14.0,8.0,5.0,44.0,22.0,60.0,47.0,31.0
e8a78,2019-05-03,18-24,2.0,14.0,24.0,22.0,0.0,13.0,14.0,11.0
e8a78,2019-05-04,00-06,0.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0
e8a78,2019-05-04,06-12,0.0,27.0,36.0,16.0,8.0,32.0,26.0,32.0
e8a78,2019-05-04,12-18,16.0,3.0,7.0,7.0,16.0,59.0,30.0,61.0
e8a78,2019-05-04,18-24,2.0,16.0,29.0,7.0,0.0,25.0,19.0,26.0
e8a78,2019-05-05,00-06,0.0,10.0,9.0,0.0,0.0,0.0,0.0,0.0
e8a78,2019-05-05,06-12,0.0,30.0,31.0,28.0,10.0,27.0,20.0,7.0
e8a78,2019-05-05,12-18,2.0,6.0,5.0,18.0,8.0,30.0,22.0,14.0
e8a78,2019-05-05,18-24,3.0,12.0,28.0,22.0,2.0,25.0,15.0,16.0
e8a78,2019-05-06,00-06,0.0,11.0,10.0,0.0,0.0,0.0,0.0,0.0
