id,date,6h,back-door,bathroom,bedroom,fridge-door,front-door,hallway,kitchen,lounge
d7a46,2019-06-07,00-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d7a46,2019-06-07,06-12,1.0,0.0,0.0,1.0,3.0,1.0,3.0,0.0
d7a46,2019-06-07,12-18,0.0,0.0,0.0,22.0,9.0,13.0,20.0,13.0
d7a46,2019-06-07,18-24,10.0,5.0,6.0,44.0,0.0,7.0,48.0,27.0
d7a46,2019-06-08,00-06,0.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0
d7a46,2019-06-08,06-12,0.0,57.0,42.0,8.0,17.0,26.0,32.0,35.0
d7a46,2019-06-08,12-18,8.0,4.0,13.0,22.0,28.0,42.0,53.0,29.0
d7a46,2019-06-08,18-24,0.0,0.0,0.0,10.0,6.0,11.0,21.0,15.0
d7a46,2019-06-09,00-06,0.0,9.0,12.0,6.0,0.0,2.0,6.0,12.0
d7a46,2019-06-09,06-12,4.0,12.0,19.0,3.0,2.0,10.0,17.0,0.0
d7a46,2019-06-09,12-18,8.0,0.0,0.0,15.0,10.0,7.0,30.0,28.0
d7a46,2019-06-09,18-24,2.0,0.0,1.0,10.0,12.0,22.0,58.0,85.0
d7a46,2019-06-10,00-06,0.0,10.0,18.0,0.0,2.0,3.0,0.0,0.0
d7a46,2019-06-10,06-12,0.0,16.0,13.0,2.0,4.0,11.0,29.0,21.0
d7a46,2019-06-10,12-18,18.0,1.0,9.0,8.0,16.0,23.0,39.0,18.0
d7a46,2019-06-10,18-24,0.0,6.0,10.0,10.0,2.0,6.0,14.0,59.0
d7a46,2019-06-11,00-06,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
d7a46,2019-06-11,06-12,2.0,13.0,10.0,10.0,8.0,21.0,15.0,1.0
d7a46,2019-06-11,12-18,4.0,0.0,0.0,6.0,12.0,16.0,49.0,34.0
d7a46,2019-06-11,18-24,2.0,0.0,0.0,14.0,2.0,2.0,24.0,47.0
d7a46,2019-06-12,00-06,0.0,3.0,15.0,14.0,10.0,23.0,46.0,7.0
d7a46,2019-06-12,06-12,0.0,9.0,25.0,8.0,10.0,19.0,24.0,40.0
d7a46,2019-06-12,12-18,7.0,8.0,3.0,22.0,10.0,13.0,24.0,26.0
d7a46,2019-06-12,18-24,0.0,0.0,0.0,18.0,8.0,7.0,34.0,61.0
d7a46,2019-06-13,00-06,0.0,11.0,8.0,2.0,2.0,3.0,7.0,7.0
d7a46,2019-06-13,06-12,0.0,20.0,17.0,6.0,20.0,22.0,29.0,28.0
d7a46,2019-06-13,12-18,0.0,0.0,2.0,14.0,18.0,22.0,35.0,50.0
d7a46,2019-06-13,18-24,0.0,3.0,5.0,22.0,6.0,8.0,43.0,34.0
d7a46,2019-06-14,00-06,0.0,8.0,15.0,4.0,0.0,6.0,7.0,3.0
d7a46,2019-06-14,06-12,0.0,9.0,22.0,4.0,6.0,11.0,12.0,1.0
d7a46,2019-06-14,12-18,4.0,0.0,0.0,5.0,10.0,15.0,22.0,15.0
d7a46,2019-06-14,18-24,0.0,0.0,0.0,25.0,11.0,10.0,36.0,35.0
d7a46,2019-06-15,00-06,0.0,6.0,14.0,2.0,2.0,7.0,19.0,8.0
d7a46,2019-06-15,06-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d7a46,2019-06-15,12-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d7a46,2019-06-15,18-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d7a46,2019-06-17,00-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d7a46,2019-06-17,06-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d7a46,2019-06-17,12-18,6.0,0.0,1.0,6.0,4.0,12.0,24.0,9.0
d7a46,2019-06-17,18-24,8.0,0.0,0.0,14.0,13.0,15.0,24.0,21.0
d7a46,2019-06-18,00-06,2.0,8.0,19.0,0.0,0.0,7.0,19.0,6.0
d7a46,2019-06-18,06-12,0.0,20.0,24.0,6.0,0.0,2.0,8.0,11.0
d7a46,2019-06-18,12-18,2.0,0.0,0.0,14.0,19.0,24.0,63.0,34.0
d7a46,2019-06-18,18-24,0.0,0.0,0.0,18.0,32.0,10.0,40.0,45.0
d7a46,2019-06-19,00-06,8.0,4.0,8.0,6.0,12.0,13.0,25.0,7.0
d7a46,2019-06-19,06-12,6.0,21.0,21.0,12.0,0.0,7.0,17.0,15.0
d7a46,2019-06-19,12-18,2.0,0.0,0.0,30.0,10.0,12.0,30.0,44.0
d7a46,2019-06-19,18-24,17.0,0.0,0.0,0.0,2.0,4.0,32.0,34.0
d7a46,2019-06-20,00-06,2.0,5.0,12.0,0.0,0.0,2.0,5.0,4.0
d7a46,2019-06-20,06-12,2.0,16.0,14.0,0.0,0.0,5.0,8.0,15.0
d7a46,2019-06-20,12-18,0.0,8.0,5.0,0.0,4.0,13.0,44.0,11.0
d7a46,2019-06-20,18-24,0.0,0.0,0.0,26.0,18.0,28.0,68.0,40.0
d7a46,2019-06-21,00-06,0.0,5.0,15.0,2.0,0.0,8.0,11.0,8.0
d7a46,2019-06-21,06-12,4.0,14.0,14.0,18.0,1.0,5.0,42.0,7.0
d7a46,2019-06-21,12-18,1.0,0.0,0.0,20.0,8.0,11.0,50.0,15.0
d7a46,2019-06-21,18-24,5.0,0.0,0.0,14.0,8.0,7.0,42.0,39.0
d7a46,2019-06-22,00-06,0.0,7.0,9.0,0.0,0.0,4.0,6.0,12.0
d7a46,2019-06-22,06-12,7.0,16.0,15.0,0.0,1.0,13.0,23.0,6.0
d7a46,2019-06-22,12-18,2.0,0.0,0.0,6.0,9.0,18.0,53.0,36.0
d7a46,2019-06-22,18-24,8.0,0.0,0.0,20.0,13.0,9.0,30.0,56.0
d7a46,2019-06-23,00-06,0.0,6.0,6.0,5.0,2.0,9.0,31.0,7.0
d7a46,2019-06-23,06-12,0.0,12.0,13.0,6.0,2.0,7.0,10.0,8.0
d7a46,2019-06-23,12-18,0.0,0.0,0.0,12.0,8.0,6.0,15.0,8.0
d7a46,2019-06-23,18-24,0.0,0.0,0.0,25.0,8.0,8.0,23.0,19.0
d7a46,2019-06-24,00-06,0.0,2.0,5.0,4.0,2.0,4.0,11.0,5.0
d7a46,2019-06-24,06-12,4.0,12.0,25.0,2.0,8.0,11.0,28.0,5.0
d7a46,2019-06-24,12-18,6.0,0.0,0.0,12.0,11.0,8.0,28.0,23.0
d7a46,2019-06-24,18-24,5.0,0.0,3.0,4.0,18.0,15.0,33.0,33.0
d7a46,2019-06-25,00-06,0.0,4.0,13.0,13.0,4.0,7.0,28.0,7.0
d7a46,2019-06-25,06-12,5.0,8.0,22.0,14.0,2.0,14.0,45.0,9.0
d7a46,2019-06-25,12-18,6.0,1.0,13.0,50.0,20.0,37.0,88.0,56.0
d7a46,2019-06-25,18-24,6.0,1.0,6.0,20.0,11.0,13.0,39.0,54.0
d7a46,2019-06-26,00-06,0.0,9.0,74.0,0.0,0.0,0.0,0.0,0.0
d7a46,2019-06-26,06-12,6.0,2.0,38.0,6.0,15.0,37.0,31.0,18.0
d7a46,2019-06-26,12-18,0.0,0.0,3.0,0.0,8.0,5.0,3.0,0.0
d7a46,2019-06-26,18-24,2.0,3.0,5.0,2.0,8.0,6.0,11.0,4.0
d7a46,2019-06-27,00-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d7a46,2019-06-27,06-12,5.0,9.0,34.0,4.0,18.0,27.0,19.0,4.0
d7a46,2019-06-27,12-18,16.0,0.0,13.0,20.0,20.0,28.0,42.0,26.0
d7a46,2019-06-27,18-24,29.0,2.0,3.0,18.0,18.0,31.0,46.0,54.0
d7a46,2019-06-28,00-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d7a46,2019-06-28,06-12,10.0,0.0,7.0,8.0,3.0,74.0,62.0,36.0
d7a46,2019-06-28,12-18,18.0,0.0,1.0,28.0,2.0,81.0,84.0,86.0
d7a46,2019-06-28,18-24,4.0,1.0,0.0,34.0,3.0,33.0,53.0,64.0
d7a46,2019-06-29,00-06,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
d7a46,2019-06-29,06-12,29.0,1.0,0.0,38.0,9.0,55.0,70.0,48.0
d7a46,2019-06-29,12-18,53.0,0.0,0.0,60.0,28.0,63.0,102.0,81.0
d7a46,2019-06-29,18-24,19.0,0.0,0.0,38.0,0.0,20.0,37.0,56.0
d7a46,2019-06-30,00-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d7a46,2019-06-30,06-12,38.0,0.0,0.0,14.0,10.0,19.0,71.0,49.0
d7a46,2019-06-30,12-18,43.0,0.0,0.0,4.0,14.0,31.0,39.0,62.0
d7a46,2019-06-30,18-24,34.0,0.0,0.0,26.0,14.0,42.0,65.0,85.0
