id,location,date-time,date
7db78,back-door,2019-04-23 10:16:12,2019-04-23
7db78,kitchen,2019-04-23 10:16:13,2019-04-23
7db78,bedroom,2019-04-23 10:16:14,2019-04-23
7db78,lounge,2019-04-23 10:16:15,2019-04-23
7db78,front-door,2019-04-23 10:16:16,2019-04-23
7db78,fridge-door,2019-04-23 10:16:16,2019-04-23
7db78,kitchen,2019-04-23 10:17:57,2019-04-23
7db78,bedroom,2019-04-23 10:18:28,2019-04-23
7db78,lounge,2019-04-23 10:18:41,2019-04-23
7db78,bathroom,2019-04-23 10:19:37,2019-04-23
7db78,bedroom,2019-04-23 10:20:23,2019-04-23
7db78,lounge,2019-04-23 10:20:25,2019-04-23
7db78,kitchen,2019-04-23 10:20:46,2019-04-23
7db78,hallway,2019-04-23 10:22:19,2019-04-23
7db78,lounge,2019-04-23 10:26:20,2019-04-23
7db78,kitchen,2019-04-23 10:26:20,2019-04-23
7db78,bedroom,2019-04-23 10:26:20,2019-04-23
7db78,bathroom,2019-04-23 10:26:22,2019-04-23
7db78,hallway,2019-04-23 10:27:28,2019-04-23
7db78,bedroom,2019-04-23 10:27:32,2019-04-23
7db78,kitchen,2019-04-23 10:27:33,2019-04-23
7db78,bathroom,2019-04-23 10:27:34,2019-04-23
7db78,lounge,2019-04-23 10:28:12,2019-04-23
7db78,kitchen,2019-04-23 10:28:53,2019-04-23
7db78,bathroom,2019-04-23 10:28:55,2019-04-23
7db78,bathroom,2019-04-23 10:30:04,2019-04-23
7db78,front-door,2019-04-23 10:31:07,2019-04-23
7db78,front-door,2019-04-23 10:31:09,2019-04-23
7db78,front-door,2019-04-23 10:31:10,2019-04-23
7db78,front-door,2019-04-23 10:31:35,2019-04-23
7db78,front-door,2019-04-23 10:31:45,2019-04-23
7db78,front-door,2019-04-23 10:31:47,2019-04-23
7db78,front-door,2019-04-23 10:31:48,2019-04-23
7db78,lounge,2019-04-23 10:31:48,2019-04-23
7db78,kitchen,2019-04-23 10:32:36,2019-04-23
7db78,fridge-door,2019-04-23 10:32:59,2019-04-23
7db78,lounge,2019-04-23 10:33:00,2019-04-23
7db78,fridge-door,2019-04-23 10:33:00,2019-04-23
