id,location,date-time,date
561af,bedroom,2019-05-30 11:16:15,2019-05-30
561af,bathroom,2019-05-30 11:16:17,2019-05-30
561af,back-door,2019-05-30 11:16:19,2019-05-30
561af,fridge-door,2019-05-30 11:16:19,2019-05-30
561af,kitchen,2019-05-30 11:16:26,2019-05-30
561af,hallway,2019-05-30 11:16:45,2019-05-30
561af,lounge,2019-05-30 11:17:50,2019-05-30
561af,bedroom,2019-05-30 11:18:25,2019-05-30
561af,kitchen,2019-05-30 11:18:26,2019-05-30
561af,bathroom,2019-05-30 11:19:01,2019-05-30
561af,back-door,2019-05-30 11:21:08,2019-05-30
561af,hallway,2019-05-30 11:21:53,2019-05-30
561af,fridge-door,2019-05-30 11:21:55,2019-05-30
561af,front-door,2019-05-30 11:22:22,2019-05-30
561af,fridge-door,2019-05-30 11:22:46,2019-05-30
561af,front-door,2019-05-30 11:22:47,2019-05-30
561af,front-door,2019-05-30 11:22:48,2019-05-30
561af,back-door,2019-05-30 11:22:50,2019-05-30
561af,back-door,2019-05-30 11:22:51,2019-05-30
561af,front-door,2019-05-30 11:23:38,2019-05-30
561af,front-door,2019-05-30 11:23:39,2019-05-30
561af,front-door,2019-05-30 11:23:45,2019-05-30
561af,front-door,2019-05-30 11:23:46,2019-05-30
561af,front-door,2019-05-30 11:23:47,2019-05-30
561af,front-door,2019-05-30 11:23:49,2019-05-30
561af,front-door,2019-05-30 11:23:50,2019-05-30
561af,front-door,2019-05-30 11:24:11,2019-05-30
561af,front-door,2019-05-30 11:24:18,2019-05-30
561af,front-door,2019-05-30 11:24:21,2019-05-30
561af,bedroom,2019-05-30 11:24:28,2019-05-30
561af,kitchen,2019-05-30 11:24:29,2019-05-30
561af,bathroom,2019-05-30 11:24:29,2019-05-30
561af,bathroom,2019-05-30 11:25:37,2019-05-30
561af,hallway,2019-05-30 11:25:38,2019-05-30
561af,bedroom,2019-05-30 11:26:37,2019-05-30
561af,kitchen,2019-05-30 11:27:39,2019-05-30
561af,lounge,2019-05-30 11:27:47,2019-05-30
561af,hallway,2019-05-30 11:27:54,2019-05-30
561af,lounge,2019-05-30 11:29:43,2019-05-30
561af,kitchen,2019-05-30 11:29:50,2019-05-30
561af,back-door,2019-05-30 11:30:40,2019-05-30
561af,fridge-door,2019-05-30 11:31:01,2019-05-30
561af,fridge-door,2019-05-30 11:31:07,2019-05-30
561af,fridge-door,2019-05-30 11:31:09,2019-05-30
561af,kitchen,2019-05-30 11:31:14,2019-05-30
561af,back-door,2019-05-30 11:31:18,2019-05-30
561af,lounge,2019-05-30 11:31:21,2019-05-30
561af,back-door,2019-05-30 11:31:34,2019-05-30
561af,back-door,2019-05-30 11:31:36,2019-05-30
561af,back-door,2019-05-30 11:31:37,2019-05-30
561af,back-door,2019-05-30 11:31:39,2019-05-30
561af,back-door,2019-05-30 11:31:58,2019-05-30
561af,back-door,2019-05-30 11:32:03,2019-05-30
561af,back-door,2019-05-30 11:32:06,2019-05-30
561af,kitchen,2019-05-30 11:32:43,2019-05-30
561af,kitchen,2019-05-30 11:34:11,2019-05-30
561af,hallway,2019-05-30 11:34:13,2019-05-30
561af,lounge,2019-05-30 11:36:25,2019-05-30
561af,bedroom,2019-05-30 11:36:33,2019-05-30
561af,hallway,2019-05-30 11:36:52,2019-05-30
561af,kitchen,2019-05-30 11:37:16,2019-05-30
561af,lounge,2019-05-30 11:38:59,2019-05-30
561af,kitchen,2019-05-30 11:39:06,2019-05-30
561af,hallway,2019-05-30 11:39:20,2019-05-30
561af,bedroom,2019-05-30 11:39:36,2019-05-30
561af,kitchen,2019-05-30 11:48:15,2019-05-30
561af,kitchen,2019-05-30 11:50:29,2019-05-30
561af,hallway,2019-05-30 11:51:11,2019-05-30
561af,bedroom,2019-05-30 11:51:13,2019-05-30
561af,lounge,2019-05-30 11:52:08,2019-05-30
561af,bedroom,2019-05-30 11:53:09,2019-05-30
561af,kitchen,2019-05-30 11:53:15,2019-05-30
561af,kitchen,2019-05-30 11:54:16,2019-05-30
