id,location,date-time,date
2b131,kitchen,2019-06-26 10:57:51,2019-06-26
2b131,lounge,2019-06-26 10:58:44,2019-06-26
2b131,bedroom,2019-06-26 10:59:36,2019-06-26
2b131,bathroom,2019-06-26 11:00:20,2019-06-26
2b131,hallway,2019-06-26 11:01:16,2019-06-26
2b131,lounge,2019-06-26 11:05:46,2019-06-26
2b131,bathroom,2019-06-26 11:05:46,2019-06-26
2b131,bedroom,2019-06-26 11:05:47,2019-06-26
2b131,hallway,2019-06-26 11:05:47,2019-06-26
2b131,kitchen,2019-06-26 11:05:48,2019-06-26
2b131,bedroom,2019-06-26 11:07:25,2019-06-26
2b131,hallway,2019-06-26 11:07:26,2019-06-26
2b131,kitchen,2019-06-26 11:07:26,2019-06-26
2b131,lounge,2019-06-26 11:07:26,2019-06-26
2b131,bathroom,2019-06-26 11:07:27,2019-06-26
2b131,hallway,2019-06-26 11:09:29,2019-06-26
2b131,lounge,2019-06-26 11:10:01,2019-06-26
2b131,kitchen,2019-06-26 11:10:13,2019-06-26
2b131,lounge,2019-06-26 11:11:08,2019-06-26
2b131,bedroom,2019-06-26 11:11:09,2019-06-26
2b131,bathroom,2019-06-26 11:11:10,2019-06-26
2b131,kitchen,2019-06-26 11:11:36,2019-06-26
2b131,hallway,2019-06-26 11:12:06,2019-06-26
2b131,bedroom,2019-06-26 11:12:54,2019-06-26
2b131,kitchen,2019-06-26 11:13:47,2019-06-26
2b131,bedroom,2019-06-26 11:15:25,2019-06-26
2b131,kitchen,2019-06-26 11:16:49,2019-06-26
2b131,bedroom,2019-06-26 11:17:44,2019-06-26
2b131,hallway,2019-06-26 11:18:10,2019-06-26
2b131,lounge,2019-06-26 11:18:11,2019-06-26
2b131,lounge,2019-06-26 11:22:58,2019-06-26
2b131,hallway,2019-06-26 11:23:02,2019-06-26
2b131,kitchen,2019-06-26 11:24:14,2019-06-26
2b131,kitchen,2019-06-26 11:25:21,2019-06-26
2b131,lounge,2019-06-26 11:25:40,2019-06-26
2b131,hallway,2019-06-26 11:25:43,2019-06-26
2b131,bathroom,2019-06-26 11:25:55,2019-06-26
2b131,kitchen,2019-06-26 11:27:41,2019-06-26
2b131,lounge,2019-06-26 11:27:51,2019-06-26
2b131,lounge,2019-06-26 11:28:58,2019-06-26
2b131,kitchen,2019-06-26 11:29:01,2019-06-26
2b131,lounge,2019-06-26 11:30:31,2019-06-26
2b131,kitchen,2019-06-26 11:31:50,2019-06-26
2b131,lounge,2019-06-26 11:33:56,2019-06-26
2b131,kitchen,2019-06-26 11:34:09,2019-06-26
2b131,fridge-door,2019-06-26 11:34:09,2019-06-26
2b131,fridge-door,2019-06-26 11:34:11,2019-06-26
2b131,hallway,2019-06-26 11:34:20,2019-06-26
2b131,bedroom,2019-06-26 11:34:54,2019-06-26
2b131,lounge,2019-06-26 11:35:34,2019-06-26
2b131,lounge,2019-06-26 11:36:38,2019-06-26
2b131,hallway,2019-06-26 11:36:42,2019-06-26
2b131,front-door,2019-06-26 11:36:44,2019-06-26
2b131,front-door,2019-06-26 11:37:02,2019-06-26
2b131,front-door,2019-06-26 11:37:08,2019-06-26
2b131,front-door,2019-06-26 11:37:09,2019-06-26
2b131,front-door,2019-06-26 11:37:10,2019-06-26
2b131,front-door,2019-06-26 11:37:11,2019-06-26
2b131,lounge,2019-06-26 11:37:50,2019-06-26
2b131,back-door,2019-06-26 11:39:01,2019-06-26
2b131,back-door,2019-06-26 11:39:02,2019-06-26
2b131,back-door,2019-06-26 11:39:07,2019-06-26
2b131,back-door,2019-06-26 11:39:09,2019-06-26
2b131,back-door,2019-06-26 11:39:10,2019-06-26
2b131,back-door,2019-06-26 11:39:11,2019-06-26
2b131,lounge,2019-06-26 11:42:16,2019-06-26
2b131,lounge,2019-06-26 11:43:59,2019-06-26
2b131,hallway,2019-06-26 11:45:46,2019-06-26
2b131,front-door,2019-06-26 11:45:48,2019-06-26
2b131,front-door,2019-06-26 11:45:54,2019-06-26
2b131,lounge,2019-06-26 12:20:47,2019-06-26
2b131,kitchen,2019-06-26 12:21:20,2019-06-26
2b131,hallway,2019-06-26 12:21:27,2019-06-26
2b131,bathroom,2019-06-26 12:21:43,2019-06-26
2b131,lounge,2019-06-26 12:22:02,2019-06-26
