id,location,date-time,date
ec812,bathroom,2019-04-08 16:32:25,2019-04-08
ec812,lounge,2019-04-08 16:33:43,2019-04-08
ec812,lounge,2019-04-08 16:35:22,2019-04-08
ec812,bathroom,2019-04-08 16:40:50,2019-04-08
ec812,lounge,2019-04-08 16:40:55,2019-04-08
ec812,lounge,2019-04-08 16:42:07,2019-04-08
ec812,bathroom,2019-04-08 16:44:40,2019-04-08
ec812,lounge,2019-04-08 16:51:24,2019-04-08
ec812,back-door,2019-04-08 16:51:26,2019-04-08
ec812,fridge-door,2019-04-08 16:54:43,2019-04-08
ec812,back-door,2019-04-08 17:01:22,2019-04-08
ec812,back-door,2019-04-08 17:01:23,2019-04-08
ec812,back-door,2019-04-08 17:01:26,2019-04-08
ec812,back-door,2019-04-08 17:01:27,2019-04-08
ec812,bathroom,2019-04-08 17:03:00,2019-04-08
ec812,lounge,2019-04-08 17:14:06,2019-04-08
ec812,lounge,2019-04-08 17:15:56,2019-04-08
ec812,back-door,2019-04-08 17:17:51,2019-04-08
ec812,back-door,2019-04-08 17:17:53,2019-04-08
ec812,lounge,2019-04-08 17:18:20,2019-04-08
ec812,lounge,2019-04-08 17:21:02,2019-04-08
ec812,lounge,2019-04-08 17:23:18,2019-04-08
ec812,lounge,2019-04-08 17:26:20,2019-04-08
ec812,lounge,2019-04-08 17:31:38,2019-04-08
ec812,lounge,2019-04-08 17:33:56,2019-04-08
ec812,lounge,2019-04-08 17:34:57,2019-04-08
ec812,lounge,2019-04-08 17:38:19,2019-04-08
ec812,front-door,2019-04-08 17:42:02,2019-04-08
ec812,front-door,2019-04-08 17:42:03,2019-04-08
ec812,front-door,2019-04-08 17:42:08,2019-04-08
ec812,fridge-door,2019-04-08 17:47:14,2019-04-08
ec812,fridge-door,2019-04-08 17:47:22,2019-04-08
ec812,fridge-door,2019-04-08 17:47:23,2019-04-08
ec812,fridge-door,2019-04-08 17:47:26,2019-04-08
ec812,fridge-door,2019-04-08 17:47:28,2019-04-08
ec812,fridge-door,2019-04-08 17:47:30,2019-04-08
ec812,fridge-door,2019-04-08 17:51:43,2019-04-08
ec812,front-door,2019-04-08 17:51:51,2019-04-08
ec812,lounge,2019-04-08 17:52:05,2019-04-08
ec812,front-door,2019-04-08 17:53:07,2019-04-08
ec812,front-door,2019-04-08 17:53:08,2019-04-08
ec812,front-door,2019-04-08 17:53:15,2019-04-08
ec812,front-door,2019-04-08 17:53:27,2019-04-08
ec812,front-door,2019-04-08 17:53:28,2019-04-08
ec812,lounge,2019-04-08 17:55:48,2019-04-08
ec812,lounge,2019-04-08 18:01:26,2019-04-08
ec812,bathroom,2019-04-08 18:01:41,2019-04-08
ec812,bathroom,2019-04-08 18:02:59,2019-04-08
ec812,lounge,2019-04-08 18:03:18,2019-04-08
ec812,lounge,2019-04-08 18:15:46,2019-04-08
ec812,bathroom,2019-04-08 18:17:17,2019-04-08
ec812,lounge,2019-04-08 18:17:58,2019-04-08
ec812,front-door,2019-04-08 18:18:47,2019-04-08
ec812,bathroom,2019-04-08 18:19:05,2019-04-08
ec812,lounge,2019-04-08 18:21:52,2019-04-08
ec812,lounge,2019-04-08 18:24:33,2019-04-08
ec812,lounge,2019-04-08 18:26:02,2019-04-08
ec812,front-door,2019-04-08 18:37:02,2019-04-08
ec812,kitchen,2019-04-08 18:39:23,2019-04-08
ec812,lounge,2019-04-08 18:39:30,2019-04-08
ec812,lounge,2019-04-08 18:43:11,2019-04-08
ec812,lounge,2019-04-08 18:44:41,2019-04-08
ec812,kitchen,2019-04-08 18:45:33,2019-04-08
ec812,lounge,2019-04-08 18:46:18,2019-04-08
ec812,lounge,2019-04-08 18:52:00,2019-04-08
ec812,lounge,2019-04-08 18:54:46,2019-04-08
ec812,kitchen,2019-04-08 18:55:43,2019-04-08
ec812,hallway,2019-04-08 18:56:26,2019-04-08
ec812,bedroom,2019-04-08 18:56:35,2019-04-08
ec812,kitchen,2019-04-08 18:57:47,2019-04-08
ec812,hallway,2019-04-08 18:58:25,2019-04-08
ec812,lounge,2019-04-08 18:58:29,2019-04-08
ec812,hallway,2019-04-08 19:01:04,2019-04-08
ec812,bathroom,2019-04-08 19:01:07,2019-04-08
ec812,hallway,2019-04-08 19:02:31,2019-04-08
ec812,kitchen,2019-04-08 19:06:31,2019-04-08
ec812,hallway,2019-04-08 19:07:29,2019-04-08
ec812,front-door,2019-04-08 19:07:39,2019-04-08
ec812,front-door,2019-04-08 19:07:55,2019-04-08
ec812,front-door,2019-04-08 19:09:04,2019-04-08
ec812,front-door,2019-04-08 19:09:16,2019-04-08
ec812,kitchen,2019-04-08 19:09:25,2019-04-08
ec812,kitchen,2019-04-08 19:11:02,2019-04-08
ec812,hallway,2019-04-08 19:13:00,2019-04-08
ec812,lounge,2019-04-08 19:13:00,2019-04-08
ec812,kitchen,2019-04-08 19:13:18,2019-04-08
ec812,hallway,2019-04-08 19:17:47,2019-04-08
ec812,lounge,2019-04-08 19:17:51,2019-04-08
ec812,kitchen,2019-04-08 19:19:16,2019-04-08
ec812,kitchen,2019-04-08 19:21:26,2019-04-08
ec812,kitchen,2019-04-08 19:23:11,2019-04-08
ec812,hallway,2019-04-08 19:25:41,2019-04-08
ec812,lounge,2019-04-08 19:25:57,2019-04-08
ec812,hallway,2019-04-08 19:27:03,2019-04-08
ec812,hallway,2019-04-08 19:28:15,2019-04-08
ec812,lounge,2019-04-08 19:28:19,2019-04-08
ec812,hallway,2019-04-08 19:30:31,2019-04-08
ec812,kitchen,2019-04-08 19:30:35,2019-04-08
ec812,lounge,2019-04-08 19:30:50,2019-04-08
ec812,hallway,2019-04-08 19:38:38,2019-04-08
ec812,kitchen,2019-04-08 19:38:40,2019-04-08
ec812,lounge,2019-04-08 19:38:40,2019-04-08
ec812,hallway,2019-04-08 19:39:47,2019-04-08
ec812,lounge,2019-04-08 19:39:51,2019-04-08
ec812,back-door,2019-04-08 19:40:24,2019-04-08
ec812,back-door,2019-04-08 19:40:25,2019-04-08
ec812,back-door,2019-04-08 19:41:08,2019-04-08
ec812,back-door,2019-04-08 19:41:09,2019-04-08
ec812,back-door,2019-04-08 19:41:44,2019-04-08
ec812,fridge-door,2019-04-08 19:41:47,2019-04-08
ec812,back-door,2019-04-08 19:42:02,2019-04-08
ec812,fridge-door,2019-04-08 19:42:08,2019-04-08
ec812,back-door,2019-04-08 19:42:40,2019-04-08
ec812,back-door,2019-04-08 19:42:44,2019-04-08
ec812,kitchen,2019-04-08 19:42:47,2019-04-08
ec812,hallway,2019-04-08 19:42:55,2019-04-08
ec812,lounge,2019-04-08 19:42:59,2019-04-08
ec812,hallway,2019-04-08 19:44:23,2019-04-08
ec812,lounge,2019-04-08 19:44:28,2019-04-08
ec812,hallway,2019-04-08 19:51:48,2019-04-08
ec812,hallway,2019-04-08 19:52:50,2019-04-08
ec812,kitchen,2019-04-08 19:55:24,2019-04-08
ec812,kitchen,2019-04-08 20:06:20,2019-04-08
ec812,bedroom,2019-04-08 20:07:13,2019-04-08
ec812,hallway,2019-04-08 20:07:13,2019-04-08
ec812,kitchen,2019-04-08 20:08:54,2019-04-08
ec812,hallway,2019-04-08 20:08:59,2019-04-08
ec812,kitchen,2019-04-08 20:13:25,2019-04-08
ec812,back-door,2019-04-08 20:15:02,2019-04-08
ec812,kitchen,2019-04-08 20:15:04,2019-04-08
ec812,back-door,2019-04-08 20:15:41,2019-04-08
ec812,back-door,2019-04-08 20:16:26,2019-04-08
ec812,kitchen,2019-04-08 20:17:51,2019-04-08
ec812,back-door,2019-04-08 20:17:51,2019-04-08
ec812,kitchen,2019-04-08 20:21:13,2019-04-08
ec812,kitchen,2019-04-08 20:23:23,2019-04-08
ec812,hallway,2019-04-08 20:26:36,2019-04-08
ec812,kitchen,2019-04-08 20:27:24,2019-04-08
ec812,fridge-door,2019-04-08 20:27:50,2019-04-08
ec812,fridge-door,2019-04-08 20:28:00,2019-04-08
ec812,kitchen,2019-04-08 20:29:35,2019-04-08
ec812,hallway,2019-04-08 20:30:46,2019-04-08
ec812,lounge,2019-04-08 20:30:50,2019-04-08
ec812,kitchen,2019-04-08 20:31:35,2019-04-08
ec812,fridge-door,2019-04-08 20:32:28,2019-04-08
ec812,fridge-door,2019-04-08 20:32:49,2019-04-08
ec812,fridge-door,2019-04-08 20:34:26,2019-04-08
ec812,fridge-door,2019-04-08 20:34:29,2019-04-08
ec812,hallway,2019-04-08 20:35:01,2019-04-08
ec812,lounge,2019-04-08 20:35:06,2019-04-08
ec812,lounge,2019-04-08 20:40:43,2019-04-08
ec812,hallway,2019-04-08 20:40:46,2019-04-08
ec812,bedroom,2019-04-08 20:40:56,2019-04-08
ec812,hallway,2019-04-08 20:41:50,2019-04-08
ec812,lounge,2019-04-08 20:41:59,2019-04-08
ec812,lounge,2019-04-08 21:32:50,2019-04-08
ec812,hallway,2019-04-08 21:32:53,2019-04-08
ec812,kitchen,2019-04-08 21:33:01,2019-04-08
ec812,kitchen,2019-04-08 21:35:03,2019-04-08
ec812,back-door,2019-04-08 21:35:58,2019-04-08
ec812,kitchen,2019-04-08 21:36:09,2019-04-08
ec812,lounge,2019-04-08 21:36:43,2019-04-08
ec812,hallway,2019-04-08 21:36:47,2019-04-08
ec812,fridge-door,2019-04-08 21:36:54,2019-04-08
ec812,fridge-door,2019-04-08 21:37:02,2019-04-08
ec812,lounge,2019-04-08 21:40:24,2019-04-08
ec812,hallway,2019-04-08 21:40:26,2019-04-08
ec812,back-door,2019-04-08 21:41:01,2019-04-08
ec812,kitchen,2019-04-08 21:41:02,2019-04-08
ec812,fridge-door,2019-04-08 21:41:04,2019-04-08
ec812,fridge-door,2019-04-08 21:41:10,2019-04-08
ec812,lounge,2019-04-08 21:41:28,2019-04-08
ec812,lounge,2019-04-08 22:06:56,2019-04-08
ec812,hallway,2019-04-08 22:06:57,2019-04-08
ec812,kitchen,2019-04-08 22:07:07,2019-04-08
ec812,kitchen,2019-04-08 22:09:19,2019-04-08
ec812,hallway,2019-04-08 22:09:51,2019-04-08
ec812,hallway,2019-04-08 22:10:56,2019-04-08
ec812,bathroom,2019-04-08 22:11:01,2019-04-08
ec812,kitchen,2019-04-08 22:11:18,2019-04-08
ec812,bedroom,2019-04-08 22:12:51,2019-04-08
ec812,kitchen,2019-04-08 22:14:13,2019-04-08
ec812,lounge,2019-04-08 22:14:35,2019-04-08
