id,location,date-time,date
ca44d,kitchen,2019-05-21 12:06:02,2019-05-21
ca44d,bedroom,2019-05-21 12:06:57,2019-05-21
ca44d,lounge,2019-05-21 12:07:10,2019-05-21
ca44d,bathroom,2019-05-21 12:07:10,2019-05-21
ca44d,hallway,2019-05-21 12:07:47,2019-05-21
ca44d,hallway,2019-05-21 12:08:52,2019-05-21
ca44d,lounge,2019-05-21 12:09:04,2019-05-21
ca44d,front-door,2019-05-21 12:10:14,2019-05-21
ca44d,fridge-door,2019-05-21 12:10:15,2019-05-21
ca44d,back-door,2019-05-21 12:10:16,2019-05-21
ca44d,hallway,2019-05-21 12:11:59,2019-05-21
ca44d,lounge,2019-05-21 12:13:02,2019-05-21
ca44d,lounge,2019-05-21 12:15:16,2019-05-21
ca44d,lounge,2019-05-21 12:18:14,2019-05-21
ca44d,lounge,2019-05-21 12:20:47,2019-05-21
ca44d,kitchen,2019-05-21 12:22:12,2019-05-21
ca44d,hallway,2019-05-21 12:23:02,2019-05-21
ca44d,lounge,2019-05-21 12:24:19,2019-05-21
ca44d,hallway,2019-05-21 12:24:25,2019-05-21
ca44d,kitchen,2019-05-21 12:24:29,2019-05-21
ca44d,hallway,2019-05-21 12:27:07,2019-05-21
ca44d,lounge,2019-05-21 12:27:07,2019-05-21
ca44d,lounge,2019-05-21 12:28:18,2019-05-21
ca44d,lounge,2019-05-21 12:29:33,2019-05-21
ca44d,hallway,2019-05-21 12:30:07,2019-05-21
ca44d,lounge,2019-05-21 12:31:55,2019-05-21
ca44d,hallway,2019-05-21 12:31:56,2019-05-21
ca44d,lounge,2019-05-21 12:35:20,2019-05-21
ca44d,kitchen,2019-05-21 12:36:21,2019-05-21
ca44d,hallway,2019-05-21 12:36:55,2019-05-21
ca44d,lounge,2019-05-21 12:36:58,2019-05-21
ca44d,lounge,2019-05-21 12:42:57,2019-05-21
ca44d,kitchen,2019-05-21 12:43:04,2019-05-21
ca44d,hallway,2019-05-21 12:43:05,2019-05-21
ca44d,lounge,2019-05-21 12:47:17,2019-05-21
ca44d,lounge,2019-05-21 12:48:38,2019-05-21
ca44d,hallway,2019-05-21 12:49:56,2019-05-21
ca44d,kitchen,2019-05-21 12:49:57,2019-05-21
ca44d,fridge-door,2019-05-21 12:50:46,2019-05-21
ca44d,fridge-door,2019-05-21 12:50:47,2019-05-21
ca44d,back-door,2019-05-21 12:50:50,2019-05-21
ca44d,hallway,2019-05-21 12:51:04,2019-05-21
ca44d,front-door,2019-05-21 12:51:11,2019-05-21
ca44d,front-door,2019-05-21 12:51:41,2019-05-21
ca44d,hallway,2019-05-21 12:52:48,2019-05-21
ca44d,kitchen,2019-05-21 12:52:52,2019-05-21
ca44d,kitchen,2019-05-21 12:56:14,2019-05-21
ca44d,lounge,2019-05-21 12:56:19,2019-05-21
ca44d,lounge,2019-05-21 13:33:56,2019-05-21
ca44d,hallway,2019-05-21 13:34:06,2019-05-21
ca44d,kitchen,2019-05-21 13:34:10,2019-05-21
ca44d,kitchen,2019-05-21 13:36:32,2019-05-21
ca44d,hallway,2019-05-21 13:36:56,2019-05-21
ca44d,bathroom,2019-05-21 13:37:01,2019-05-21
ca44d,hallway,2019-05-21 13:39:08,2019-05-21
ca44d,lounge,2019-05-21 13:39:16,2019-05-21
ca44d,lounge,2019-05-21 13:42:51,2019-05-21
ca44d,kitchen,2019-05-21 13:42:59,2019-05-21
ca44d,kitchen,2019-05-21 13:44:34,2019-05-21
ca44d,hallway,2019-05-21 13:45:46,2019-05-21
ca44d,lounge,2019-05-21 13:45:48,2019-05-21
ca44d,lounge,2019-05-21 13:47:29,2019-05-21
ca44d,lounge,2019-05-21 13:49:36,2019-05-21
ca44d,kitchen,2019-05-21 13:49:43,2019-05-21
ca44d,kitchen,2019-05-21 13:50:47,2019-05-21
ca44d,kitchen,2019-05-21 13:52:08,2019-05-21
ca44d,hallway,2019-05-21 13:52:50,2019-05-21
ca44d,lounge,2019-05-21 13:52:51,2019-05-21
ca44d,lounge,2019-05-21 14:03:51,2019-05-21
ca44d,lounge,2019-05-21 14:12:07,2019-05-21
ca44d,lounge,2019-05-21 14:32:29,2019-05-21
ca44d,hallway,2019-05-21 14:32:32,2019-05-21
ca44d,kitchen,2019-05-21 14:32:36,2019-05-21
ca44d,kitchen,2019-05-21 14:35:16,2019-05-21
ca44d,hallway,2019-05-21 14:35:53,2019-05-21
ca44d,lounge,2019-05-21 14:35:54,2019-05-21
ca44d,hallway,2019-05-21 14:37:07,2019-05-21
ca44d,lounge,2019-05-21 14:37:09,2019-05-21
ca44d,lounge,2019-05-21 14:44:42,2019-05-21
ca44d,hallway,2019-05-21 14:44:48,2019-05-21
ca44d,hallway,2019-05-21 14:49:55,2019-05-21
ca44d,kitchen,2019-05-21 14:50:36,2019-05-21
ca44d,lounge,2019-05-21 14:50:51,2019-05-21
ca44d,lounge,2019-05-21 15:01:06,2019-05-21
ca44d,lounge,2019-05-21 15:12:07,2019-05-21
ca44d,lounge,2019-05-21 15:14:11,2019-05-21
ca44d,kitchen,2019-05-21 15:14:49,2019-05-21
ca44d,lounge,2019-05-21 16:27:24,2019-05-21
ca44d,hallway,2019-05-21 16:28:11,2019-05-21
ca44d,bedroom,2019-05-21 16:28:33,2019-05-21
ca44d,bathroom,2019-05-21 16:29:16,2019-05-21
ca44d,bedroom,2019-05-21 16:30:16,2019-05-21
ca44d,hallway,2019-05-21 16:30:37,2019-05-21
ca44d,lounge,2019-05-21 16:31:08,2019-05-21
ca44d,lounge,2019-05-21 16:32:33,2019-05-21
ca44d,lounge,2019-05-21 16:33:57,2019-05-21
ca44d,bedroom,2019-05-21 16:34:45,2019-05-21
ca44d,bathroom,2019-05-21 16:35:07,2019-05-21
ca44d,lounge,2019-05-21 16:35:20,2019-05-21
ca44d,hallway,2019-05-21 16:35:42,2019-05-21
ca44d,bathroom,2019-05-21 16:36:47,2019-05-21
ca44d,bedroom,2019-05-21 16:39:27,2019-05-21
ca44d,bathroom,2019-05-21 16:40:07,2019-05-21
ca44d,bathroom,2019-05-21 16:41:53,2019-05-21
ca44d,bedroom,2019-05-21 16:42:34,2019-05-21
ca44d,bathroom,2019-05-21 16:43:07,2019-05-21
ca44d,bathroom,2019-05-21 16:44:12,2019-05-21
ca44d,hallway,2019-05-21 16:44:25,2019-05-21
ca44d,lounge,2019-05-21 16:44:32,2019-05-21
ca44d,bedroom,2019-05-21 16:44:48,2019-05-21
ca44d,lounge,2019-05-21 16:45:36,2019-05-21
ca44d,hallway,2019-05-21 16:47:31,2019-05-21
ca44d,lounge,2019-05-21 16:48:25,2019-05-21
ca44d,hallway,2019-05-21 16:49:18,2019-05-21
ca44d,kitchen,2019-05-21 16:49:22,2019-05-21
ca44d,kitchen,2019-05-21 16:50:57,2019-05-21
ca44d,kitchen,2019-05-21 17:01:14,2019-05-21
ca44d,kitchen,2019-05-21 17:02:40,2019-05-21
ca44d,fridge-door,2019-05-21 17:02:48,2019-05-21
ca44d,fridge-door,2019-05-21 17:02:55,2019-05-21
ca44d,lounge,2019-05-21 17:03:02,2019-05-21
ca44d,lounge,2019-05-21 17:04:35,2019-05-21
ca44d,lounge,2019-05-21 18:44:00,2019-05-21
ca44d,lounge,2019-05-21 18:55:25,2019-05-21
ca44d,hallway,2019-05-21 18:55:29,2019-05-21
ca44d,kitchen,2019-05-21 18:55:31,2019-05-21
ca44d,bedroom,2019-05-21 18:55:47,2019-05-21
ca44d,bathroom,2019-05-21 18:55:56,2019-05-21
ca44d,hallway,2019-05-21 18:56:55,2019-05-21
ca44d,hallway,2019-05-21 18:59:26,2019-05-21
ca44d,kitchen,2019-05-21 18:59:37,2019-05-21
ca44d,kitchen,2019-05-21 19:01:29,2019-05-21
ca44d,back-door,2019-05-21 19:01:30,2019-05-21
ca44d,fridge-door,2019-05-21 19:01:34,2019-05-21
ca44d,fridge-door,2019-05-21 19:02:02,2019-05-21
ca44d,lounge,2019-05-21 19:02:14,2019-05-21
ca44d,hallway,2019-05-21 19:02:54,2019-05-21
ca44d,fridge-door,2019-05-21 19:02:58,2019-05-21
ca44d,fridge-door,2019-05-21 19:03:09,2019-05-21
ca44d,kitchen,2019-05-21 19:05:03,2019-05-21
ca44d,fridge-door,2019-05-21 19:06:49,2019-05-21
ca44d,fridge-door,2019-05-21 19:06:57,2019-05-21
ca44d,fridge-door,2019-05-21 19:07:27,2019-05-21
ca44d,fridge-door,2019-05-21 19:07:35,2019-05-21
ca44d,lounge,2019-05-21 19:07:42,2019-05-21
ca44d,hallway,2019-05-21 19:07:56,2019-05-21
ca44d,kitchen,2019-05-21 19:07:59,2019-05-21
ca44d,kitchen,2019-05-21 19:09:49,2019-05-21
ca44d,lounge,2019-05-21 19:10:12,2019-05-21
ca44d,lounge,2019-05-21 19:13:12,2019-05-21
ca44d,lounge,2019-05-21 19:16:01,2019-05-21
ca44d,lounge,2019-05-21 19:20:17,2019-05-21
ca44d,lounge,2019-05-21 19:21:41,2019-05-21
ca44d,lounge,2019-05-21 21:23:37,2019-05-21
ca44d,hallway,2019-05-21 21:23:50,2019-05-21
ca44d,bathroom,2019-05-21 21:23:59,2019-05-21
ca44d,hallway,2019-05-21 21:25:11,2019-05-21
ca44d,bedroom,2019-05-21 21:25:20,2019-05-21
ca44d,kitchen,2019-05-21 21:25:46,2019-05-21
ca44d,back-door,2019-05-21 21:25:52,2019-05-21
ca44d,back-door,2019-05-21 21:26:26,2019-05-21
ca44d,fridge-door,2019-05-21 21:27:16,2019-05-21
ca44d,kitchen,2019-05-21 21:27:40,2019-05-21
ca44d,fridge-door,2019-05-21 21:27:44,2019-05-21
ca44d,lounge,2019-05-21 21:28:02,2019-05-21
ca44d,lounge,2019-05-21 22:31:29,2019-05-21
ca44d,kitchen,2019-05-21 22:31:41,2019-05-21
ca44d,kitchen,2019-05-21 22:33:16,2019-05-21
ca44d,back-door,2019-05-21 22:33:28,2019-05-21
ca44d,back-door,2019-05-21 22:33:36,2019-05-21
ca44d,back-door,2019-05-21 22:33:49,2019-05-21
ca44d,back-door,2019-05-21 22:33:54,2019-05-21
ca44d,kitchen,2019-05-21 22:35:05,2019-05-21
ca44d,hallway,2019-05-21 22:35:11,2019-05-21
ca44d,lounge,2019-05-21 22:35:12,2019-05-21
ca44d,kitchen,2019-05-21 22:37:24,2019-05-21
ca44d,kitchen,2019-05-21 22:40:14,2019-05-21
ca44d,kitchen,2019-05-21 22:42:09,2019-05-21
ca44d,kitchen,2019-05-21 22:43:14,2019-05-21
ca44d,hallway,2019-05-21 22:43:22,2019-05-21
ca44d,lounge,2019-05-21 22:43:24,2019-05-21
ca44d,hallway,2019-05-21 22:44:30,2019-05-21
ca44d,kitchen,2019-05-21 22:44:33,2019-05-21
ca44d,bathroom,2019-05-21 22:45:01,2019-05-21
ca44d,bedroom,2019-05-21 22:45:05,2019-05-21
ca44d,hallway,2019-05-21 22:46:05,2019-05-21
ca44d,lounge,2019-05-21 22:46:07,2019-05-21
ca44d,lounge,2019-05-21 22:47:41,2019-05-21
ca44d,hallway,2019-05-21 22:47:58,2019-05-21
ca44d,lounge,2019-05-21 22:49:02,2019-05-21
ca44d,hallway,2019-05-21 22:50:59,2019-05-21
ca44d,bathroom,2019-05-21 22:51:16,2019-05-21
ca44d,bathroom,2019-05-21 22:52:40,2019-05-21
ca44d,hallway,2019-05-21 22:53:17,2019-05-21
ca44d,bedroom,2019-05-21 22:53:23,2019-05-21
ca44d,lounge,2019-05-21 22:54:08,2019-05-21
ca44d,bathroom,2019-05-21 22:55:25,2019-05-21
ca44d,hallway,2019-05-21 22:56:50,2019-05-21
ca44d,bedroom,2019-05-21 22:57:11,2019-05-21
ca44d,bedroom,2019-05-21 22:59:02,2019-05-21
ca44d,hallway,2019-05-21 22:59:44,2019-05-21
ca44d,bedroom,2019-05-21 23:04:32,2019-05-21
ca44d,bedroom,2019-05-21 23:06:40,2019-05-21
ca44d,bedroom,2019-05-21 23:08:25,2019-05-21
ca44d,bedroom,2019-05-21 23:10:01,2019-05-21
ca44d,bedroom,2019-05-21 23:11:49,2019-05-21
ca44d,hallway,2019-05-21 23:12:07,2019-05-21
ca44d,kitchen,2019-05-21 23:12:23,2019-05-21
ca44d,lounge,2019-05-21 23:12:59,2019-05-21
ca44d,hallway,2019-05-21 23:13:10,2019-05-21
ca44d,bedroom,2019-05-21 23:13:27,2019-05-21
ca44d,bedroom,2019-05-21 23:14:39,2019-05-21
ca44d,hallway,2019-05-21 23:15:58,2019-05-21
ca44d,kitchen,2019-05-21 23:16:10,2019-05-21
ca44d,back-door,2019-05-21 23:16:10,2019-05-21
ca44d,back-door,2019-05-21 23:17:41,2019-05-21
ca44d,kitchen,2019-05-21 23:17:46,2019-05-21
ca44d,lounge,2019-05-21 23:17:51,2019-05-21
ca44d,lounge,2019-05-21 23:41:42,2019-05-21
ca44d,hallway,2019-05-21 23:42:06,2019-05-21
ca44d,bathroom,2019-05-21 23:42:08,2019-05-21
ca44d,bathroom,2019-05-21 23:44:49,2019-05-21
ca44d,bathroom,2019-05-21 23:47:46,2019-05-21
ca44d,hallway,2019-05-21 23:48:22,2019-05-21
ca44d,bedroom,2019-05-21 23:48:35,2019-05-21
ca44d,bedroom,2019-05-21 23:50:58,2019-05-21
ca44d,bedroom,2019-05-21 23:53:03,2019-05-21
ca44d,bedroom,2019-05-22 07:12:10,2019-05-22
ca44d,bedroom,2019-05-22 08:28:40,2019-05-22
ca44d,bedroom,2019-05-22 08:51:14,2019-05-22
ca44d,bedroom,2019-05-22 08:53:51,2019-05-22
ca44d,bathroom,2019-05-22 08:54:27,2019-05-22
ca44d,hallway,2019-05-22 08:56:04,2019-05-22
ca44d,kitchen,2019-05-22 08:56:56,2019-05-22
ca44d,back-door,2019-05-22 08:57:23,2019-05-22
ca44d,bedroom,2019-05-22 08:57:44,2019-05-22
ca44d,hallway,2019-05-22 08:57:44,2019-05-22
ca44d,bedroom,2019-05-22 08:59:47,2019-05-22
ca44d,bathroom,2019-05-22 09:01:22,2019-05-22
ca44d,hallway,2019-05-22 09:02:20,2019-05-22
ca44d,bedroom,2019-05-22 09:03:01,2019-05-22
ca44d,bathroom,2019-05-22 09:03:42,2019-05-22
ca44d,bathroom,2019-05-22 09:06:11,2019-05-22
ca44d,bedroom,2019-05-22 09:06:26,2019-05-22
ca44d,bedroom,2019-05-22 09:07:37,2019-05-22
ca44d,bedroom,2019-05-22 09:10:05,2019-05-22
ca44d,bathroom,2019-05-22 09:13:53,2019-05-22
ca44d,bathroom,2019-05-22 09:15:28,2019-05-22
ca44d,bedroom,2019-05-22 09:16:31,2019-05-22
ca44d,bathroom,2019-05-22 09:18:04,2019-05-22
ca44d,bathroom,2019-05-22 09:19:42,2019-05-22
ca44d,bathroom,2019-05-22 09:21:05,2019-05-22
ca44d,bedroom,2019-05-22 09:21:38,2019-05-22
ca44d,bedroom,2019-05-22 09:22:54,2019-05-22
ca44d,bedroom,2019-05-22 09:24:18,2019-05-22
ca44d,bathroom,2019-05-22 09:24:27,2019-05-22
ca44d,hallway,2019-05-22 09:25:17,2019-05-22
ca44d,hallway,2019-05-22 09:26:29,2019-05-22
ca44d,lounge,2019-05-22 09:26:33,2019-05-22
ca44d,bedroom,2019-05-22 09:27:04,2019-05-22
ca44d,bedroom,2019-05-22 09:28:45,2019-05-22
ca44d,bathroom,2019-05-22 09:29:55,2019-05-22
ca44d,bathroom,2019-05-22 09:31:20,2019-05-22
ca44d,hallway,2019-05-22 09:31:38,2019-05-22
ca44d,lounge,2019-05-22 09:32:45,2019-05-22
ca44d,bedroom,2019-05-22 09:35:12,2019-05-22
ca44d,hallway,2019-05-22 09:35:20,2019-05-22
ca44d,kitchen,2019-05-22 09:35:33,2019-05-22
ca44d,lounge,2019-05-22 09:36:03,2019-05-22
ca44d,hallway,2019-05-22 09:36:57,2019-05-22
ca44d,lounge,2019-05-22 09:37:37,2019-05-22
ca44d,lounge,2019-05-22 09:42:42,2019-05-22
ca44d,hallway,2019-05-22 09:43:27,2019-05-22
ca44d,kitchen,2019-05-22 09:43:29,2019-05-22
ca44d,kitchen,2019-05-22 09:45:01,2019-05-22
ca44d,kitchen,2019-05-22 09:46:23,2019-05-22
ca44d,kitchen,2019-05-22 09:47:45,2019-05-22
ca44d,kitchen,2019-05-22 09:49:18,2019-05-22
ca44d,fridge-door,2019-05-22 09:50:33,2019-05-22
ca44d,fridge-door,2019-05-22 09:52:08,2019-05-22
ca44d,kitchen,2019-05-22 09:53:11,2019-05-22
ca44d,fridge-door,2019-05-22 09:53:27,2019-05-22
ca44d,fridge-door,2019-05-22 09:53:32,2019-05-22
ca44d,lounge,2019-05-22 09:53:46,2019-05-22
ca44d,lounge,2019-05-22 10:03:34,2019-05-22
ca44d,lounge,2019-05-22 10:11:02,2019-05-22
ca44d,lounge,2019-05-22 10:22:31,2019-05-22
ca44d,lounge,2019-05-22 10:23:44,2019-05-22
ca44d,lounge,2019-05-22 10:27:15,2019-05-22
ca44d,hallway,2019-05-22 10:27:20,2019-05-22
ca44d,kitchen,2019-05-22 10:28:30,2019-05-22
ca44d,lounge,2019-05-22 10:29:16,2019-05-22
ca44d,kitchen,2019-05-22 10:30:43,2019-05-22
ca44d,kitchen,2019-05-22 10:32:39,2019-05-22
ca44d,hallway,2019-05-22 10:32:42,2019-05-22
ca44d,lounge,2019-05-22 10:32:43,2019-05-22
ca44d,kitchen,2019-05-22 10:34:14,2019-05-22
ca44d,lounge,2019-05-22 10:37:50,2019-05-22
ca44d,lounge,2019-05-22 11:54:14,2019-05-22
ca44d,hallway,2019-05-22 11:54:26,2019-05-22
ca44d,front-door,2019-05-22 11:54:30,2019-05-22
ca44d,front-door,2019-05-22 11:54:48,2019-05-22
ca44d,bedroom,2019-05-22 11:55:05,2019-05-22
ca44d,kitchen,2019-05-22 11:55:51,2019-05-22
ca44d,kitchen,2019-05-22 11:58:46,2019-05-22
ca44d,kitchen,2019-05-22 12:03:44,2019-05-22
ca44d,hallway,2019-05-22 12:03:47,2019-05-22
ca44d,lounge,2019-05-22 12:03:49,2019-05-22
ca44d,lounge,2019-05-22 12:05:53,2019-05-22
ca44d,hallway,2019-05-22 12:06:05,2019-05-22
ca44d,bathroom,2019-05-22 12:06:12,2019-05-22
ca44d,bathroom,2019-05-22 12:12:58,2019-05-22
ca44d,hallway,2019-05-22 12:15:33,2019-05-22
ca44d,lounge,2019-05-22 12:15:44,2019-05-22
ca44d,kitchen,2019-05-22 12:16:11,2019-05-22
ca44d,kitchen,2019-05-22 12:18:56,2019-05-22
ca44d,lounge,2019-05-22 12:19:52,2019-05-22
ca44d,hallway,2019-05-22 12:19:52,2019-05-22
ca44d,lounge,2019-05-22 12:31:57,2019-05-22
ca44d,lounge,2019-05-22 12:47:15,2019-05-22
ca44d,hallway,2019-05-22 12:47:39,2019-05-22
ca44d,lounge,2019-05-22 12:55:59,2019-05-22
ca44d,kitchen,2019-05-22 12:56:11,2019-05-22
ca44d,kitchen,2019-05-22 12:57:17,2019-05-22
ca44d,kitchen,2019-05-22 13:37:30,2019-05-22
ca44d,hallway,2019-05-22 13:37:33,2019-05-22
ca44d,lounge,2019-05-22 13:37:34,2019-05-22
ca44d,lounge,2019-05-22 13:40:33,2019-05-22
ca44d,hallway,2019-05-22 13:40:38,2019-05-22
ca44d,hallway,2019-05-22 13:41:51,2019-05-22
ca44d,hallway,2019-05-22 13:43:24,2019-05-22
ca44d,kitchen,2019-05-22 13:43:33,2019-05-22
ca44d,kitchen,2019-05-22 13:45:32,2019-05-22
ca44d,hallway,2019-05-22 13:45:37,2019-05-22
ca44d,lounge,2019-05-22 13:45:40,2019-05-22
ca44d,lounge,2019-05-22 13:51:16,2019-05-22
ca44d,hallway,2019-05-22 13:51:25,2019-05-22
ca44d,kitchen,2019-05-22 13:51:30,2019-05-22
ca44d,kitchen,2019-05-22 13:52:51,2019-05-22
ca44d,hallway,2019-05-22 13:53:16,2019-05-22
ca44d,lounge,2019-05-22 13:53:18,2019-05-22
ca44d,lounge,2019-05-22 13:59:05,2019-05-22
ca44d,hallway,2019-05-22 13:59:10,2019-05-22
ca44d,kitchen,2019-05-22 13:59:13,2019-05-22
ca44d,kitchen,2019-05-22 14:00:46,2019-05-22
ca44d,back-door,2019-05-22 14:00:53,2019-05-22
ca44d,lounge,2019-05-22 14:01:00,2019-05-22
ca44d,lounge,2019-05-22 14:30:31,2019-05-22
ca44d,lounge,2019-05-22 14:49:04,2019-05-22
ca44d,hallway,2019-05-22 14:49:21,2019-05-22
ca44d,kitchen,2019-05-22 14:49:25,2019-05-22
ca44d,lounge,2019-05-22 14:51:00,2019-05-22
ca44d,lounge,2019-05-22 15:26:36,2019-05-22
ca44d,lounge,2019-05-22 15:28:43,2019-05-22
ca44d,lounge,2019-05-22 15:30:37,2019-05-22
ca44d,lounge,2019-05-22 15:35:13,2019-05-22
ca44d,lounge,2019-05-22 15:36:55,2019-05-22
ca44d,bedroom,2019-05-22 15:37:37,2019-05-22
ca44d,hallway,2019-05-22 15:37:40,2019-05-22
ca44d,bathroom,2019-05-22 15:39:04,2019-05-22
ca44d,bedroom,2019-05-22 15:40:01,2019-05-22
ca44d,hallway,2019-05-22 15:40:05,2019-05-22
ca44d,lounge,2019-05-22 15:40:15,2019-05-22
ca44d,lounge,2019-05-22 15:41:53,2019-05-22
ca44d,lounge,2019-05-22 15:45:11,2019-05-22
ca44d,bedroom,2019-05-22 15:47:03,2019-05-22
ca44d,bathroom,2019-05-22 15:47:39,2019-05-22
ca44d,hallway,2019-05-22 15:47:49,2019-05-22
ca44d,bathroom,2019-05-22 15:48:44,2019-05-22
ca44d,lounge,2019-05-22 15:48:51,2019-05-22
ca44d,hallway,2019-05-22 15:49:06,2019-05-22
ca44d,bedroom,2019-05-22 15:51:59,2019-05-22
ca44d,bedroom,2019-05-22 15:54:16,2019-05-22
ca44d,bathroom,2019-05-22 15:54:49,2019-05-22
ca44d,bathroom,2019-05-22 15:56:34,2019-05-22
ca44d,bedroom,2019-05-22 15:57:50,2019-05-22
ca44d,bathroom,2019-05-22 15:58:27,2019-05-22
ca44d,lounge,2019-05-22 16:00:01,2019-05-22
ca44d,bedroom,2019-05-22 16:00:34,2019-05-22
ca44d,hallway,2019-05-22 16:00:34,2019-05-22
ca44d,bedroom,2019-05-22 16:02:26,2019-05-22
ca44d,hallway,2019-05-22 16:02:32,2019-05-22
ca44d,lounge,2019-05-22 16:02:43,2019-05-22
ca44d,lounge,2019-05-22 16:05:25,2019-05-22
ca44d,lounge,2019-05-22 16:07:23,2019-05-22
ca44d,kitchen,2019-05-22 16:08:28,2019-05-22
ca44d,kitchen,2019-05-22 16:09:32,2019-05-22
ca44d,fridge-door,2019-05-22 16:09:40,2019-05-22
ca44d,fridge-door,2019-05-22 16:09:48,2019-05-22
ca44d,kitchen,2019-05-22 16:11:35,2019-05-22
ca44d,hallway,2019-05-22 16:11:49,2019-05-22
ca44d,lounge,2019-05-22 16:11:50,2019-05-22
ca44d,lounge,2019-05-22 16:20:38,2019-05-22
ca44d,lounge,2019-05-22 17:58:54,2019-05-22
ca44d,back-door,2019-05-22 18:18:29,2019-05-22
ca44d,back-door,2019-05-22 18:18:33,2019-05-22
ca44d,kitchen,2019-05-22 18:18:37,2019-05-22
ca44d,lounge,2019-05-22 18:18:41,2019-05-22
