id,date,hour,back-door,bathroom,bedroom,fridge-door,front-door,hallway,kitchen,lounge
d8d97,2019-06-24,13,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0
d8d97,2019-06-24,14,2.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0
d8d97,2019-06-24,15,1.0,0.0,3.0,0.0,0.0,2.0,3.0,4.0
d8d97,2019-06-24,16,2.0,0.0,0.0,2.0,0.0,3.0,4.0,3.0
d8d97,2019-06-24,17,0.0,0.0,2.0,5.0,0.0,1.0,16.0,3.0
d8d97,2019-06-24,18,1.0,0.0,8.0,0.0,0.0,7.0,6.0,6.0
d8d97,2019-06-24,19,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0
d8d97,2019-06-24,22,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0
d8d97,2019-06-24,23,0.0,0.0,3.0,4.0,0.0,3.0,5.0,3.0
d8d97,2019-06-25,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
d8d97,2019-06-25,2,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0
d8d97,2019-06-25,3,0.0,0.0,2.0,2.0,0.0,2.0,1.0,0.0
d8d97,2019-06-25,5,0.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0
d8d97,2019-06-25,8,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0
d8d97,2019-06-25,9,0.0,0.0,4.0,0.0,2.0,2.0,1.0,1.0
d8d97,2019-06-25,10,2.0,0.0,5.0,10.0,2.0,4.0,10.0,1.0
d8d97,2019-06-25,11,0.0,1.0,5.0,0.0,2.0,5.0,7.0,0.0
d8d97,2019-06-25,16,0.0,1.0,1.0,4.0,6.0,2.0,3.0,3.0
d8d97,2019-06-25,17,0.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0
d8d97,2019-06-25,19,1.0,2.0,2.0,1.0,2.0,4.0,8.0,1.0
d8d97,2019-06-25,20,0.0,0.0,1.0,17.0,0.0,3.0,18.0,3.0
d8d97,2019-06-25,21,0.0,0.0,0.0,4.0,0.0,0.0,4.0,4.0
d8d97,2019-06-25,22,0.0,2.0,0.0,4.0,0.0,2.0,4.0,2.0
d8d97,2019-06-25,23,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
d8d97,2019-06-26,0,1.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0
d8d97,2019-06-26,2,0.0,2.0,2.0,0.0,0.0,2.0,1.0,1.0
d8d97,2019-06-26,9,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
d8d97,2019-06-26,10,0.0,3.0,4.0,4.0,0.0,3.0,7.0,2.0
d8d97,2019-06-26,11,0.0,0.0,1.0,4.0,0.0,3.0,17.0,2.0
d8d97,2019-06-26,12,2.0,6.0,8.0,0.0,2.0,5.0,7.0,2.0
d8d97,2019-06-26,16,1.0,1.0,3.0,0.0,4.0,5.0,4.0,2.0
d8d97,2019-06-26,17,0.0,2.0,1.0,4.0,2.0,3.0,8.0,3.0
d8d97,2019-06-26,18,3.0,3.0,3.0,6.0,2.0,2.0,13.0,2.0
d8d97,2019-06-26,21,0.0,2.0,3.0,4.0,2.0,3.0,5.0,4.0
d8d97,2019-06-26,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
d8d97,2019-06-27,0,0.0,1.0,4.0,2.0,0.0,1.0,2.0,2.0
d8d97,2019-06-27,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
d8d97,2019-06-27,2,0.0,1.0,3.0,0.0,0.0,1.0,1.0,1.0
d8d97,2019-06-27,6,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
d8d97,2019-06-27,8,1.0,2.0,4.0,0.0,0.0,2.0,3.0,2.0
d8d97,2019-06-27,9,0.0,2.0,2.0,2.0,0.0,1.0,9.0,0.0
d8d97,2019-06-27,10,0.0,7.0,7.0,4.0,2.0,3.0,14.0,1.0
d8d97,2019-06-27,11,0.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0
d8d97,2019-06-27,12,1.0,3.0,6.0,0.0,2.0,9.0,6.0,3.0
d8d97,2019-06-27,13,0.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0
d8d97,2019-06-27,14,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0
d8d97,2019-06-27,15,0.0,0.0,0.0,4.0,0.0,0.0,3.0,4.0
d8d97,2019-06-27,16,0.0,2.0,0.0,0.0,0.0,2.0,3.0,2.0
d8d97,2019-06-27,17,0.0,1.0,0.0,0.0,13.0,4.0,6.0,5.0
d8d97,2019-06-27,18,0.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0
