id,date,hour,back-door,bathroom,bedroom,fridge-door,front-door,hallway,kitchen,lounge
385de,2019-06-10,11,1.0,8.0,11.0,1.0,1.0,6.0,6.0,6.0
385de,2019-06-10,12,13.0,1.0,8.0,8.0,24.0,9.0,4.0,7.0
385de,2019-06-10,13,0.0,0.0,4.0,6.0,4.0,11.0,7.0,5.0
385de,2019-06-10,14,0.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0
385de,2019-06-10,15,0.0,0.0,3.0,0.0,2.0,4.0,2.0,1.0
385de,2019-06-10,16,0.0,0.0,0.0,2.0,0.0,6.0,14.0,2.0
385de,2019-06-10,17,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0
385de,2019-06-10,18,0.0,0.0,1.0,10.0,2.0,9.0,13.0,4.0
385de,2019-06-10,19,0.0,0.0,0.0,2.0,0.0,0.0,5.0,6.0
385de,2019-06-10,20,0.0,0.0,0.0,2.0,0.0,6.0,3.0,5.0
385de,2019-06-10,21,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
385de,2019-06-10,22,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
385de,2019-06-10,23,0.0,0.0,4.0,2.0,0.0,4.0,5.0,2.0
385de,2019-06-11,6,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
385de,2019-06-11,7,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0
385de,2019-06-11,8,0.0,1.0,1.0,8.0,2.0,6.0,14.0,5.0
385de,2019-06-11,9,2.0,0.0,12.0,0.0,0.0,3.0,3.0,0.0
385de,2019-06-11,10,0.0,0.0,11.0,0.0,0.0,6.0,4.0,0.0
385de,2019-06-11,11,1.0,0.0,5.0,2.0,0.0,3.0,7.0,0.0
385de,2019-06-11,12,2.0,1.0,9.0,6.0,0.0,10.0,10.0,1.0
385de,2019-06-11,13,1.0,0.0,2.0,4.0,2.0,5.0,4.0,1.0
385de,2019-06-11,14,1.0,0.0,1.0,4.0,2.0,6.0,6.0,2.0
385de,2019-06-11,15,1.0,0.0,2.0,0.0,2.0,2.0,1.0,0.0
385de,2019-06-11,18,4.0,0.0,0.0,10.0,2.0,2.0,22.0,0.0
385de,2019-06-11,19,0.0,0.0,0.0,4.0,0.0,0.0,10.0,4.0
385de,2019-06-11,20,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
385de,2019-06-11,21,0.0,0.0,0.0,2.0,0.0,0.0,3.0,3.0
385de,2019-06-11,22,0.0,0.0,3.0,0.0,0.0,2.0,0.0,4.0
385de,2019-06-11,23,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
385de,2019-06-12,5,0.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0
385de,2019-06-12,6,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0
385de,2019-06-12,7,0.0,0.0,1.0,0.0,0.0,3.0,7.0,1.0
385de,2019-06-12,8,0.0,3.0,1.0,4.0,0.0,2.0,7.0,4.0
385de,2019-06-12,9,1.0,0.0,7.0,2.0,0.0,5.0,3.0,1.0
385de,2019-06-12,10,0.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0
385de,2019-06-12,11,0.0,0.0,0.0,2.0,0.0,4.0,14.0,0.0
385de,2019-06-12,12,1.0,0.0,4.0,4.0,0.0,10.0,16.0,3.0
