id,date,hour,back-door,bathroom,bedroom,fridge-door,front-door,hallway,kitchen,lounge
d7a46,2019-06-07,11,1.0,0.0,0.0,1.0,3.0,1.0,3.0,0.0
d7a46,2019-06-07,12,0.0,0.0,0.0,6.0,5.0,10.0,12.0,2.0
d7a46,2019-06-07,15,0.0,0.0,0.0,4.0,4.0,3.0,3.0,2.0
d7a46,2019-06-07,16,0.0,0.0,0.0,4.0,0.0,0.0,2.0,5.0
d7a46,2019-06-07,17,0.0,0.0,0.0,8.0,0.0,0.0,3.0,4.0
d7a46,2019-06-07,18,4.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0
d7a46,2019-06-07,19,0.0,0.0,0.0,2.0,0.0,2.0,4.0,6.0
d7a46,2019-06-07,20,4.0,0.0,0.0,14.0,0.0,0.0,13.0,4.0
d7a46,2019-06-07,21,2.0,0.0,0.0,12.0,0.0,1.0,17.0,8.0
d7a46,2019-06-07,22,0.0,0.0,0.0,2.0,0.0,0.0,7.0,1.0
d7a46,2019-06-07,23,0.0,5.0,6.0,14.0,0.0,4.0,5.0,1.0
d7a46,2019-06-08,0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0
d7a46,2019-06-08,4,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
d7a46,2019-06-08,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
d7a46,2019-06-08,7,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0
d7a46,2019-06-08,8,0.0,15.0,6.0,0.0,1.0,3.0,1.0,2.0
d7a46,2019-06-08,9,0.0,9.0,10.0,2.0,9.0,9.0,10.0,3.0
d7a46,2019-06-08,10,0.0,11.0,9.0,6.0,5.0,8.0,12.0,9.0
d7a46,2019-06-08,11,0.0,19.0,12.0,0.0,2.0,6.0,9.0,21.0
d7a46,2019-06-08,12,0.0,3.0,11.0,4.0,20.0,21.0,18.0,14.0
d7a46,2019-06-08,13,4.0,1.0,2.0,2.0,4.0,12.0,15.0,2.0
d7a46,2019-06-08,14,4.0,0.0,0.0,6.0,0.0,4.0,8.0,2.0
d7a46,2019-06-08,15,0.0,0.0,0.0,8.0,0.0,0.0,5.0,4.0
d7a46,2019-06-08,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
d7a46,2019-06-08,17,0.0,0.0,0.0,2.0,4.0,5.0,7.0,3.0
d7a46,2019-06-08,19,0.0,0.0,0.0,2.0,2.0,6.0,6.0,1.0
d7a46,2019-06-08,20,0.0,0.0,0.0,2.0,0.0,0.0,7.0,3.0
d7a46,2019-06-08,21,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0
d7a46,2019-06-08,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
d7a46,2019-06-08,23,0.0,0.0,0.0,6.0,2.0,4.0,6.0,6.0
d7a46,2019-06-09,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
d7a46,2019-06-09,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
d7a46,2019-06-09,2,0.0,2.0,4.0,6.0,0.0,2.0,6.0,3.0
d7a46,2019-06-09,3,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0
d7a46,2019-06-09,4,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
d7a46,2019-06-09,7,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0
d7a46,2019-06-09,10,0.0,10.0,12.0,0.0,1.0,5.0,1.0,0.0
d7a46,2019-06-09,11,4.0,1.0,3.0,3.0,1.0,5.0,16.0,0.0
d7a46,2019-06-09,12,0.0,0.0,0.0,5.0,6.0,3.0,8.0,4.0
d7a46,2019-06-09,13,2.0,0.0,0.0,2.0,0.0,0.0,4.0,10.0
d7a46,2019-06-09,14,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0
d7a46,2019-06-09,15,0.0,0.0,0.0,6.0,0.0,0.0,2.0,4.0
d7a46,2019-06-09,16,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
d7a46,2019-06-09,17,6.0,0.0,0.0,2.0,4.0,4.0,13.0,3.0
d7a46,2019-06-09,18,0.0,0.0,0.0,0.0,0.0,3.0,24.0,26.0
d7a46,2019-06-09,19,0.0,0.0,0.0,4.0,0.0,1.0,10.0,26.0
d7a46,2019-06-09,20,0.0,0.0,1.0,2.0,8.0,13.0,9.0,11.0
d7a46,2019-06-09,21,2.0,0.0,0.0,0.0,4.0,3.0,6.0,12.0
d7a46,2019-06-09,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
d7a46,2019-06-09,23,0.0,0.0,0.0,4.0,0.0,2.0,9.0,9.0
d7a46,2019-06-10,0,0.0,8.0,13.0,0.0,2.0,3.0,0.0,0.0
d7a46,2019-06-10,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
d7a46,2019-06-10,2,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0
d7a46,2019-06-10,6,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
d7a46,2019-06-10,8,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0
d7a46,2019-06-10,9,0.0,10.0,1.0,0.0,0.0,4.0,10.0,6.0
d7a46,2019-06-10,10,0.0,3.0,7.0,0.0,4.0,6.0,10.0,5.0
d7a46,2019-06-10,11,0.0,0.0,1.0,2.0,0.0,1.0,9.0,10.0
d7a46,2019-06-10,12,8.0,0.0,0.0,0.0,6.0,5.0,6.0,7.0
d7a46,2019-06-10,13,0.0,0.0,0.0,0.0,0.0,1.0,11.0,2.0
d7a46,2019-06-10,14,2.0,1.0,3.0,2.0,2.0,5.0,7.0,4.0
d7a46,2019-06-10,17,8.0,0.0,6.0,6.0,8.0,12.0,15.0,5.0
d7a46,2019-06-10,18,0.0,0.0,0.0,0.0,0.0,1.0,1.0,14.0
d7a46,2019-06-10,19,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.0
d7a46,2019-06-10,20,0.0,0.0,0.0,4.0,0.0,1.0,4.0,14.0
d7a46,2019-06-10,21,0.0,0.0,0.0,2.0,2.0,2.0,3.0,6.0
d7a46,2019-06-10,22,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0
d7a46,2019-06-10,23,0.0,6.0,10.0,4.0,0.0,2.0,2.0,4.0
d7a46,2019-06-11,3,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
d7a46,2019-06-11,6,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0
d7a46,2019-06-11,7,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
d7a46,2019-06-11,9,2.0,8.0,4.0,2.0,1.0,3.0,4.0,0.0
d7a46,2019-06-11,10,0.0,3.0,1.0,2.0,3.0,9.0,6.0,1.0
d7a46,2019-06-11,11,0.0,0.0,0.0,6.0,4.0,9.0,5.0,0.0
d7a46,2019-06-11,13,2.0,0.0,0.0,0.0,3.0,9.0,20.0,5.0
d7a46,2019-06-11,14,0.0,0.0,0.0,6.0,3.0,4.0,21.0,6.0
d7a46,2019-06-11,15,2.0,0.0,0.0,0.0,6.0,3.0,3.0,5.0
d7a46,2019-06-11,16,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0
d7a46,2019-06-11,17,0.0,0.0,0.0,0.0,0.0,0.0,4.0,13.0
d7a46,2019-06-11,18,0.0,0.0,0.0,4.0,0.0,1.0,5.0,9.0
d7a46,2019-06-11,19,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0
d7a46,2019-06-11,20,0.0,0.0,0.0,2.0,0.0,0.0,3.0,6.0
d7a46,2019-06-11,21,0.0,0.0,0.0,4.0,2.0,1.0,5.0,3.0
d7a46,2019-06-11,22,0.0,0.0,0.0,2.0,0.0,0.0,3.0,12.0
d7a46,2019-06-11,23,2.0,0.0,0.0,2.0,0.0,0.0,7.0,12.0
d7a46,2019-06-12,0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0
d7a46,2019-06-12,1,0.0,0.0,0.0,4.0,0.0,1.0,10.0,1.0
d7a46,2019-06-12,2,0.0,0.0,2.0,4.0,6.0,7.0,19.0,2.0
d7a46,2019-06-12,3,0.0,0.0,0.0,6.0,4.0,9.0,9.0,4.0
d7a46,2019-06-12,4,0.0,2.0,9.0,0.0,0.0,4.0,2.0,0.0
d7a46,2019-06-12,5,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0
d7a46,2019-06-12,7,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
d7a46,2019-06-12,9,0.0,0.0,4.0,2.0,5.0,4.0,1.0,0.0
d7a46,2019-06-12,10,0.0,1.0,2.0,4.0,0.0,4.0,13.0,21.0
d7a46,2019-06-12,11,0.0,7.0,17.0,2.0,5.0,11.0,10.0,19.0
d7a46,2019-06-12,12,0.0,8.0,3.0,18.0,4.0,8.0,12.0,9.0
d7a46,2019-06-12,16,7.0,0.0,0.0,4.0,2.0,3.0,9.0,16.0
d7a46,2019-06-12,17,0.0,0.0,0.0,0.0,4.0,2.0,3.0,1.0
d7a46,2019-06-12,18,0.0,0.0,0.0,8.0,6.0,3.0,13.0,11.0
d7a46,2019-06-12,19,0.0,0.0,0.0,0.0,2.0,4.0,5.0,19.0
d7a46,2019-06-12,20,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0
d7a46,2019-06-12,21,0.0,0.0,0.0,10.0,0.0,0.0,8.0,15.0
d7a46,2019-06-12,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
d7a46,2019-06-12,23,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0
d7a46,2019-06-13,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
d7a46,2019-06-13,1,0.0,7.0,1.0,2.0,2.0,3.0,7.0,5.0
d7a46,2019-06-13,2,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
d7a46,2019-06-13,3,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
d7a46,2019-06-13,5,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0
d7a46,2019-06-13,8,0.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0
d7a46,2019-06-13,9,0.0,14.0,7.0,2.0,0.0,3.0,4.0,0.0
d7a46,2019-06-13,10,0.0,0.0,0.0,4.0,8.0,7.0,10.0,13.0
d7a46,2019-06-13,11,0.0,0.0,0.0,0.0,12.0,12.0,15.0,15.0
d7a46,2019-06-13,12,0.0,0.0,2.0,4.0,2.0,5.0,11.0,5.0
d7a46,2019-06-13,13,0.0,0.0,0.0,2.0,2.0,1.0,3.0,7.0
d7a46,2019-06-13,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
d7a46,2019-06-13,15,0.0,0.0,0.0,2.0,6.0,6.0,9.0,18.0
d7a46,2019-06-13,16,0.0,0.0,0.0,4.0,4.0,8.0,9.0,10.0
d7a46,2019-06-13,17,0.0,0.0,0.0,2.0,4.0,2.0,3.0,8.0
d7a46,2019-06-13,18,0.0,0.0,0.0,2.0,0.0,0.0,1.0,7.0
d7a46,2019-06-13,19,0.0,0.0,0.0,2.0,2.0,2.0,5.0,8.0
d7a46,2019-06-13,20,0.0,0.0,0.0,14.0,4.0,2.0,12.0,6.0
d7a46,2019-06-13,21,0.0,0.0,0.0,2.0,0.0,1.0,10.0,9.0
d7a46,2019-06-13,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
d7a46,2019-06-13,23,0.0,3.0,5.0,2.0,0.0,3.0,15.0,2.0
d7a46,2019-06-14,0,0.0,5.0,8.0,4.0,0.0,6.0,7.0,3.0
d7a46,2019-06-14,2,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0
d7a46,2019-06-14,5,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0
d7a46,2019-06-14,7,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
d7a46,2019-06-14,8,0.0,0.0,3.0,2.0,2.0,4.0,3.0,0.0
d7a46,2019-06-14,9,0.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0
d7a46,2019-06-14,10,0.0,0.0,6.0,0.0,4.0,5.0,3.0,1.0
d7a46,2019-06-14,11,0.0,2.0,5.0,2.0,0.0,2.0,6.0,0.0
d7a46,2019-06-14,12,0.0,0.0,0.0,0.0,0.0,4.0,7.0,9.0
d7a46,2019-06-14,13,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
d7a46,2019-06-14,15,0.0,0.0,0.0,0.0,2.0,2.0,3.0,1.0
d7a46,2019-06-14,16,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0
d7a46,2019-06-14,17,4.0,0.0,0.0,5.0,6.0,5.0,11.0,4.0
d7a46,2019-06-14,18,0.0,0.0,0.0,17.0,0.0,0.0,19.0,3.0
d7a46,2019-06-14,19,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0
d7a46,2019-06-14,20,0.0,0.0,0.0,0.0,4.0,2.0,4.0,7.0
d7a46,2019-06-14,21,0.0,0.0,0.0,0.0,5.0,3.0,2.0,13.0
d7a46,2019-06-14,22,0.0,0.0,0.0,6.0,0.0,0.0,5.0,4.0
d7a46,2019-06-14,23,0.0,0.0,0.0,2.0,2.0,5.0,5.0,2.0
d7a46,2019-06-15,0,0.0,0.0,0.0,2.0,2.0,1.0,9.0,6.0
d7a46,2019-06-15,1,0.0,3.0,4.0,0.0,0.0,1.0,2.0,2.0
d7a46,2019-06-15,2,0.0,3.0,9.0,0.0,0.0,5.0,8.0,0.0
d7a46,2019-06-15,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
d7a46,2019-06-17,14,0.0,0.0,0.0,0.0,2.0,3.0,9.0,6.0
d7a46,2019-06-17,16,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
d7a46,2019-06-17,17,6.0,0.0,0.0,6.0,2.0,8.0,15.0,3.0
d7a46,2019-06-17,18,8.0,0.0,0.0,6.0,2.0,3.0,5.0,4.0
d7a46,2019-06-17,21,0.0,0.0,0.0,4.0,11.0,10.0,12.0,2.0
d7a46,2019-06-17,22,0.0,0.0,0.0,2.0,0.0,0.0,3.0,8.0
d7a46,2019-06-17,23,0.0,0.0,0.0,2.0,0.0,2.0,4.0,7.0
d7a46,2019-06-18,0,0.0,1.0,3.0,0.0,0.0,4.0,17.0,5.0
d7a46,2019-06-18,1,0.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0
d7a46,2019-06-18,2,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
d7a46,2019-06-18,3,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0
d7a46,2019-06-18,5,2.0,0.0,3.0,0.0,0.0,3.0,2.0,1.0
d7a46,2019-06-18,7,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
d7a46,2019-06-18,8,0.0,13.0,19.0,0.0,0.0,0.0,0.0,0.0
d7a46,2019-06-18,9,0.0,6.0,3.0,0.0,0.0,2.0,5.0,5.0
d7a46,2019-06-18,10,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0
d7a46,2019-06-18,11,0.0,0.0,0.0,4.0,0.0,0.0,2.0,4.0
d7a46,2019-06-18,12,0.0,0.0,0.0,0.0,2.0,1.0,8.0,7.0
d7a46,2019-06-18,13,0.0,0.0,0.0,8.0,4.0,8.0,18.0,13.0
d7a46,2019-06-18,14,2.0,0.0,0.0,0.0,8.0,10.0,21.0,3.0
d7a46,2019-06-18,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
d7a46,2019-06-18,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
d7a46,2019-06-18,17,0.0,0.0,0.0,6.0,5.0,5.0,15.0,2.0
d7a46,2019-06-18,18,0.0,0.0,0.0,8.0,0.0,2.0,9.0,17.0
d7a46,2019-06-18,19,0.0,0.0,0.0,0.0,20.0,5.0,9.0,13.0
d7a46,2019-06-18,20,0.0,0.0,0.0,6.0,12.0,3.0,14.0,6.0
d7a46,2019-06-18,21,0.0,0.0,0.0,4.0,0.0,0.0,7.0,7.0
d7a46,2019-06-18,22,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
d7a46,2019-06-18,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
d7a46,2019-06-19,1,8.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0
d7a46,2019-06-19,2,0.0,0.0,0.0,6.0,12.0,8.0,12.0,0.0
d7a46,2019-06-19,3,0.0,4.0,8.0,0.0,0.0,5.0,4.0,0.0
d7a46,2019-06-19,8,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
d7a46,2019-06-19,9,0.0,8.0,11.0,4.0,0.0,4.0,6.0,2.0
d7a46,2019-06-19,10,0.0,13.0,8.0,0.0,0.0,1.0,4.0,1.0
d7a46,2019-06-19,11,6.0,0.0,0.0,8.0,0.0,2.0,7.0,12.0
d7a46,2019-06-19,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
d7a46,2019-06-19,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
d7a46,2019-06-19,14,2.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0
d7a46,2019-06-19,15,0.0,0.0,0.0,18.0,8.0,7.0,18.0,8.0
