id,date,hour,back-door,bathroom,bedroom,fridge-door,front-door,hallway,kitchen,lounge
e2472,2019-05-29,11,14.0,4.0,5.0,12.0,16.0,4.0,5.0,5.0
e2472,2019-05-29,12,0.0,6.0,11.0,4.0,0.0,11.0,5.0,12.0
e2472,2019-05-29,13,0.0,0.0,0.0,0.0,0.0,6.0,1.0,21.0
e2472,2019-05-29,14,0.0,3.0,3.0,10.0,2.0,7.0,16.0,7.0
e2472,2019-05-29,15,1.0,2.0,6.0,6.0,0.0,11.0,9.0,14.0
e2472,2019-05-29,16,1.0,3.0,2.0,10.0,2.0,11.0,19.0,10.0
e2472,2019-05-29,17,0.0,0.0,1.0,0.0,4.0,1.0,1.0,2.0
e2472,2019-05-29,18,2.0,0.0,2.0,14.0,2.0,5.0,10.0,17.0
e2472,2019-05-29,19,0.0,4.0,0.0,6.0,0.0,6.0,7.0,22.0
e2472,2019-05-29,20,0.0,0.0,0.0,2.0,0.0,4.0,3.0,5.0
e2472,2019-05-29,21,2.0,5.0,1.0,4.0,0.0,5.0,14.0,14.0
e2472,2019-05-29,22,0.0,3.0,6.0,0.0,0.0,7.0,3.0,13.0
e2472,2019-05-29,23,6.0,4.0,8.0,4.0,2.0,7.0,9.0,7.0
e2472,2019-05-30,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
e2472,2019-05-30,3,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
e2472,2019-05-30,4,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
e2472,2019-05-30,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
e2472,2019-05-30,6,0.0,1.0,3.0,2.0,2.0,4.0,2.0,2.0
e2472,2019-05-30,7,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
e2472,2019-05-30,8,0.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0
e2472,2019-05-30,9,0.0,1.0,3.0,22.0,0.0,4.0,8.0,3.0
e2472,2019-05-30,10,1.0,7.0,6.0,4.0,4.0,15.0,12.0,14.0
e2472,2019-05-30,11,0.0,8.0,0.0,0.0,8.0,5.0,7.0,5.0
e2472,2019-05-30,12,0.0,10.0,2.0,4.0,0.0,3.0,8.0,2.0
e2472,2019-05-30,13,13.0,1.0,1.0,14.0,2.0,4.0,15.0,4.0
e2472,2019-05-30,14,0.0,1.0,3.0,0.0,0.0,4.0,1.0,13.0
e2472,2019-05-30,15,0.0,1.0,0.0,6.0,0.0,5.0,8.0,8.0
e2472,2019-05-30,16,1.0,1.0,1.0,8.0,0.0,4.0,14.0,4.0
e2472,2019-05-30,17,0.0,7.0,7.0,4.0,4.0,10.0,7.0,13.0
