id,date,hour,back-door,bathroom,bedroom,fridge-door,front-door,hallway,kitchen,lounge
fd100,2019-06-27,10,2.0,1.0,1.0,2.0,9.0,3.0,3.0,3.0
fd100,2019-06-27,11,0.0,3.0,4.0,19.0,1.0,4.0,21.0,10.0
fd100,2019-06-27,12,0.0,2.0,0.0,0.0,1.0,6.0,11.0,7.0
fd100,2019-06-27,13,0.0,4.0,5.0,0.0,2.0,4.0,14.0,10.0
fd100,2019-06-27,16,0.0,0.0,3.0,1.0,2.0,1.0,9.0,9.0
fd100,2019-06-27,17,0.0,3.0,9.0,1.0,4.0,9.0,18.0,20.0
fd100,2019-06-27,18,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
fd100,2019-06-27,20,0.0,1.0,6.0,0.0,2.0,4.0,12.0,10.0
fd100,2019-06-27,21,0.0,3.0,4.0,0.0,0.0,6.0,3.0,11.0
fd100,2019-06-27,22,0.0,5.0,12.0,0.0,0.0,5.0,3.0,9.0
fd100,2019-06-27,23,0.0,2.0,3.0,0.0,4.0,5.0,5.0,7.0
fd100,2019-06-28,8,0.0,11.0,7.0,0.0,2.0,10.0,7.0,7.0
fd100,2019-06-28,9,0.0,7.0,7.0,0.0,2.0,8.0,17.0,13.0
fd100,2019-06-28,10,0.0,3.0,12.0,0.0,10.0,8.0,8.0,10.0
fd100,2019-06-28,11,0.0,1.0,15.0,0.0,2.0,5.0,20.0,15.0
fd100,2019-06-28,12,0.0,5.0,2.0,0.0,2.0,10.0,28.0,13.0
fd100,2019-06-28,13,0.0,0.0,10.0,0.0,0.0,0.0,9.0,5.0
fd100,2019-06-28,14,0.0,0.0,8.0,2.0,0.0,0.0,13.0,8.0
fd100,2019-06-28,15,0.0,0.0,9.0,1.0,0.0,1.0,5.0,9.0
fd100,2019-06-28,16,0.0,0.0,6.0,3.0,0.0,0.0,9.0,9.0
fd100,2019-06-28,17,0.0,1.0,0.0,1.0,0.0,1.0,5.0,4.0
fd100,2019-06-28,20,0.0,0.0,3.0,0.0,2.0,6.0,9.0,11.0
fd100,2019-06-28,21,0.0,3.0,4.0,0.0,0.0,4.0,13.0,12.0
fd100,2019-06-28,22,0.0,0.0,5.0,0.0,0.0,0.0,1.0,1.0
fd100,2019-06-28,23,0.0,1.0,3.0,0.0,1.0,5.0,1.0,3.0
fd100,2019-06-29,7,0.0,3.0,2.0,0.0,0.0,4.0,2.0,3.0
fd100,2019-06-29,8,0.0,7.0,9.0,3.0,3.0,9.0,10.0,8.0
fd100,2019-06-29,9,0.0,0.0,9.0,0.0,0.0,0.0,2.0,3.0
fd100,2019-06-29,10,0.0,0.0,1.0,4.0,0.0,0.0,18.0,2.0
fd100,2019-06-29,12,0.0,3.0,5.0,1.0,3.0,7.0,6.0,7.0
fd100,2019-06-29,13,0.0,1.0,0.0,8.0,1.0,5.0,17.0,12.0
fd100,2019-06-29,14,0.0,4.0,3.0,2.0,4.0,8.0,16.0,8.0
fd100,2019-06-29,15,0.0,2.0,2.0,0.0,0.0,2.0,4.0,4.0
fd100,2019-06-29,16,0.0,0.0,9.0,6.0,1.0,3.0,11.0,13.0
fd100,2019-06-29,17,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
fd100,2019-06-29,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fd100,2019-06-29,19,0.0,1.0,1.0,1.0,1.0,2.0,10.0,7.0
fd100,2019-06-29,21,0.0,1.0,2.0,2.0,0.0,5.0,5.0,8.0
fd100,2019-06-29,22,0.0,9.0,8.0,0.0,2.0,11.0,3.0,12.0
fd100,2019-06-29,23,0.0,2.0,5.0,0.0,0.0,5.0,4.0,6.0
fd100,2019-06-30,8,0.0,6.0,6.0,0.0,2.0,7.0,11.0,7.0
fd100,2019-06-30,9,0.0,4.0,11.0,1.0,2.0,7.0,13.0,10.0
fd100,2019-06-30,10,0.0,0.0,9.0,1.0,0.0,0.0,5.0,6.0
fd100,2019-06-30,11,0.0,3.0,8.0,3.0,4.0,3.0,9.0,8.0
fd100,2019-06-30,12,0.0,0.0,10.0,1.0,0.0,0.0,1.0,9.0
fd100,2019-06-30,13,0.0,0.0,2.0,0.0,0.0,0.0,10.0,2.0
fd100,2019-06-30,14,0.0,0.0,8.0,0.0,0.0,0.0,16.0,6.0
fd100,2019-06-30,15,0.0,3.0,4.0,0.0,2.0,2.0,14.0,6.0
fd100,2019-06-30,16,0.0,0.0,4.0,1.0,0.0,0.0,5.0,6.0
fd100,2019-06-30,17,0.0,0.0,1.0,1.0,2.0,4.0,4.0,3.0
fd100,2019-06-30,18,0.0,0.0,2.0,0.0,0.0,1.0,7.0,7.0
fd100,2019-06-30,19,0.0,0.0,1.0,0.0,0.0,0.0,4.0,6.0
fd100,2019-06-30,20,0.0,3.0,2.0,0.0,4.0,7.0,4.0,10.0
fd100,2019-06-30,21,0.0,1.0,8.0,0.0,0.0,3.0,9.0,12.0
fd100,2019-06-30,22,0.0,6.0,5.0,0.0,2.0,5.0,3.0,7.0
fd100,2019-06-30,23,0.0,1.0,5.0,0.0,2.0,4.0,5.0,5.0
